མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,
,,1746,12,《པེ་》《སྣར་》,བསང་།,,
,778,1747,1,《པེ་》《སྣར་》,ཏུ།,,
,,1748,2,《པེ་》《སྣར་》,སློངས།,,
,,1749,3,《པེ་》《སྣར་》,བླང་བ།,,
,,1750,4,《པེ་》《སྣར་》,༼པ།,,
,,1751,5,《པེ་》《སྣར་》,བླང་བ།,,
,,1752,6,《པེ་》《སྣར་》,༼ལས་ཀྱི།,,
,,1753,7,《པེ་》《སྣར་》,འཚོལ།,,
,,1754,8,《པེ་》,རྣམས་གསོགས།,《སྣར》,རྣམ་གསོགས།
,,1755,9,《པེ་》《སྣར་》,༼པར་མི་བྱེད།,,
,,1756,10,《པེ་》《སྣར་》,མི།,,
,,1757,11,《པེ་》《སྣར་》,རྩེ་བ།,,
,,1758,12,《པེ་》《སྣར་》,༼བ།,,
,,1759,13,《པེ་》《སྣར་》,ཉམས།,,
,,1760,14,《པེ་》《སྣར་》,སློངས།,,
,779,1761,1,《པེ་》《སྣར་》,འཁྲུག,,
,,1762,2,《པེ་》《སྣར་》,༼བ།,,
,,1763,3,《པེ་》《སྣར་》,༽ནི།,,
,,1764,4,《པེ་》《སྣར་》,༽ཡང་།,,
,,1765,5,《པེ་》《སྣར་》,དཔའ།,,
,780,1766,1,《པེ་》《སྣར་》,༼དག་པ་ཡང་།,,
,,1767,2,《པེ་》《སྣར་》,པར།,,
,,1768,3,《པེ་》《སྣར་》,བྱེད་པར།,,
,,1769,4,《པེ་》《སྣར་》,ལྟ།,,
,,1770,5,《པེ་》《སྣར་》,པར།,,
,,1771,6,《སྣར་》,༼འདི།,,
,,1772,7,《སྣར་》,པར།,,
,,1773,8,《པེ་》《སྣར་》,གྱི།,,
,,1774,9,《པེ་》《སྣར་》,བར།,,
,,1775,10,《པེ་》《སྣར་》,༼ཡང་།,,
,781,1776,1,《པེ་》《སྣར་》,བལྟ་བར།,,
,,1777,2,《པེ་》《སྣར་》,པ་དང་།,,
,,1778,3,《པེ་》《སྣར་》,པ་ཙམ།,,
,,1779,4,《པེ་》《སྣར་》,༼རྣམ་པ།,,
,,1780,5,《པེ་》《སྣར་》,འཇིགས།,,
,,1781,6,《པེ་》《སྣར་》,རྗེའི།,,
,,1782,7,《པེ་》《སྣར་》,ཀྱིས།,,
,,1783,8,《པེ་》《སྣར་》,བྱ་བ།,,
,782,1784,1,《པེ་》《སྣར་》,༼པོ།,,
,,1785,2,《པེ་》《སྣར་》,ནས་ཡང་།,,
,,1786,3,《པེ་》《སྣར་》,༽ཕྱིར།,,
,,1787,4,《པེ་》《སྣར་》,འཁྲུག,,
,,1788,5,《པེ་》《སྣར་》,༽པ།,,
,,1789,6,《པེ་》,བརྩལ་པ་རྣམས་པ།,《སྣར་》,བརྩམ་པ་རྣམས་ལ།
,,1790,7,《པེ་》,མཇེད།,《སྣར་》,འཇེད།
,,1791,8,《པེ་》《སྣར་》,༼དོན།,,
,,1792,9,《པེ་》《སྣར་》,༼འགྲོ་བའི།,,
,,1793,10,《པེ་》《སྣར་》,མཇེད།,,
,783,1794,1,《པེ་》《སྣར་》,ལྟ་བྱེད་དེ།,,
,,1795,2,《པེ་》《སྣར་》,ནས།,,
,,1796,3,《པེ་》《སྣར་》,ཉིན་མཚན།,,
,,1797,4,《པེ་》《སྣར་》,ནས།,,
,,1798,5,《པེ་》《སྣར་》,བར།,,
,,1799,6,《པེ་》《སྣར་》,རྒྱུད།,,
,,1800,7,《པེ་》《སྣར་》,བ།,,
,784,1801,1,《པེ་》《སྣར་》,དོ།།,,
,,1802,2,《པེ་》《སྣར་》,བརྣགས།,,
,,1803,3,《པེ་》《སྣར་》,སྦྱང་།,,
,,1804,4,《པེ་》,བཞུགས།,《སྣར་》,གཞུགས།
,,1805,5,《པེ་》《སྣར་》,༼བ།,,
,,1806,6,《པེ་》《སྣར་》,འཚམ།,,
,,1807,7,《པེ་》《སྣར་》,སོ།།,,
,,1808,8,《པེ་》《སྣར་》,ཆེར།,,
,,1809,9,《པེ་》《སྣར་》,༼ལ།,,
,,1810,10,《པེ་》《སྣར་》,༼ཏུ།,,
,,1811,11,《པེ་》《སྣར་》,།། །།,,
,,1812,12,《པེ་》《སྣར་》,སྡོམས།,,
,,1813,13,《པེ་》《སྣར་》,དཔའ།,,
,785,1814,1,《པེ་》《སྣར་》,༼བ།,,
,,1815,2,《པེ་》《སྣར་》,གིས།,,
,,1816,3,《པེ་》《སྣར་》,གཅིག,,
,,1817,4,《པེ་》《སྣར་》,༼ན།,,
,,1818,5,《པེ་》《སྣར་》,༼ལ།,,
,,1819,6,《པེ་》《སྣར་》,ཆུང་།,,
,786,1820,1,《པེ་》《སྣར་》,ཀྱིས།,,
,,1821,2,《པེ་》《སྣར་》,རྟས།,,
,,1822,3,《པེ་》《སྣར་》,བྱེད་དོ།།,,
,,1823,4,《པེ་》《སྣར་》,ལོགས།,,
,787,1824,1,《པེ་》《སྣར་》,རྒྱལ།,,
,,1825,2,《པེ་》《སྣར་》,པ་སྟོན་པ་བྱེད།,,
,,1826,3,《པེ་》《སྣར་》,༼དོ།།,,
,,1827,4,《པེ་》《སྣར་》,ལྟ།,,
,788,1828,1,《པེ་》《སྣར་》,དེ།,,
,,1829,2,《པེ་》《སྣར་》,ཡོད་པར།,,
,,1830,3,《པེ་》《སྣར་》,པ།,,
,,1831,4,《པེ་》《སྣར་》,མ།,,
,789,1832,1,《པེ་》《སྣར་》,བསྒོམས།,,
,,1833,2,《པེ་》《སྣར་》,༽ཀྱི།,,
,,1834,3,《པེ་》《སྣར་》,༼དང་།,,
,,1835,4,《པེ་》《སྣར་》,དེ།,,
,,1836,5,《པེ་》《སྣར་》,ཏུ།,,
,790,1837,1,《པེ་》《སྣར་》,བྱེ་བྲག,,
,,1838,2,《པེ་》《སྣར་》,མི་ཆོག,,
,,1839,3,《པེ་》《སྣར་》,༽ཞེས་བྱ་བ།,,
,,1840,4,《སྣར་》,༼ཕྱིར།,,
,,1841,5,《པེ་》《སྣར་》,ཅིག,,
,,1842,6,《པེ་》,འགྱུར་ཞིང་།,《སྣར་》,གྱུར་ཞིང་།
,,1843,7,《པེ་》《སྣར་》,༼པ།,,
,791,1844,1,《པེ་》《སྣར་》,ལྟ།,,
,,1845,2,《པེ་》《སྣར་》,འཕོངས།,,
,,1846,3,《པེ་》《སྣར་》,སྡུ།,,
,,1847,4,《པེ་》《སྣར་》,ཉེ་བའི།,,
,,1848,5,《པེ་》《སྣར་》,དབུག,,
,792,1849,1,《སྣར་》,གདགས།,,
,,1850,2,《པེ་》《སྣར་》,དཔའ།,,
,,1851,3,《པེ་》《སྣར་》,ཞིང་།,,
,,1852,4,《པེ་》《སྣར་》,༼ལས།,,
,,1853,5,《པེ་》《སྣར་》,ཀྱི།,,
,,1854,6,《པེ་》《སྣར་》,བསྒོམ།,,
,,1855,7,《པེ་》《སྣར་》,སུ།,,
,,1856,8,《པེ་》《སྣར་》,པ།,,
,,1857,9,《པེ་》《སྣར་》,མ།,,
,793,1858,1,《པེ་》《སྣར་》,བརྩམ།,,
,,1859,2,《པེ་》《སྣར་》,༼ཀྱང་།,,
,,1860,3,《པེ་》《སྣར་》,བསྲུང་།,,
,,1861,4,《པེ་》《སྣར་》,༼ནམ་གྱི།,,
,,1862,5,《སྣར་》,ལོགས།,,
,,1863,6,《སྣར་》,དཔའ།,,
,794,1864,1,《པེ་》《སྣར་》,༼རྣམས།,,
,,1865,2,《པེ་》《སྣར་》,དཔའ།,,
,,1866,3,《པེ་》《སྣར་》,བའོ།,,
,,1867,4,《པེ་》《སྣར་》,ཀྱི།,,
,795,1868,1,《པེ་》《སྣར་》,༼དང་།,,
,,1869,2,《སྣར་》,དཔའི།,,
,,1870,3,《པེ་》《སྣར་》,སོར།,,
,,1871,4,《པེ་》《སྣར་》,བྱ་སྟེ།,,
,,1872,5,《པེ་》《སྣར་》,བཟོ།,,
,,1873,6,《པེ་》《སྣར་》,༼བ།,,
,,1874,7,《པེ་》《སྣར་》,ལ་བསྲུང་།,,
,,1875,8,《སྣར་》,ཀྱིས།,,
,,1876,9,《པེ་》《སྣར་》,སྟོབ།,,
,,1877,10,《པེ་》《སྣར་》,ཐུན།,,
,796,1878,1,《པེ་》《སྣར་》,ཀྱིས།,,
,,1879,2,《པེ་》《སྣར་》,༼རྗེས་སུ།,,
,,1880,3,《པེ་》《སྣར་》,བསྒྲུབ།,,
,,1881,4,《པེ་》《སྣར་》,བྱ།,,
,797,1882,1,《པེ་》《སྣར་》,སིམ།,,
,,1883,2,《པེ་》《སྣར་》,ནས།,,
,,1884,3,《སྣར་》,ཀྱིས།,,
,798,1885,1,《པེ་》《སྣར་》,བསྒྲུབ།,,
,,1886,2,《པེ་》《སྣར་》,རློབས།,,
,,1887,3,《པེ་》《སྣར་》,འཁྲུག,,
,,1888,4,《པེ་》《སྣར་》,བྱུང་།,,
,,1889,5,《པེ་》《སྣར་》,ཐང་།,,
,,1890,6,《པེ་》《སྣར་》,འཕོངས།,,
,,1891,7,《པེ་》《སྣར་》,བསྒྲུབ།,,
,,1892,8,《པེ་》《སྣར་》,བསྒྲུབ།,,
,,1893,9,《པེ་》《སྣར་》,བརྗོད།,,
,,1894,10,《པེ་》《སྣར་》,གི།,,
,,1895,11,《པེ་》《སྣར་》,བསྒྲུབ།,,
,,1896,12,《པེ་》《སྣར་》,བསྒྲུབ།,,
,,1897,13,《པེ་》《སྣར་》,ཆོས།,,
,,1898,14,《པེ་》《སྣར་》,བ།,,
,799,1899,1,《པེ་》《སྣར་》,པའི་གཟོ།,,
,,1900,2,《པེ་》《སྣར་》,༼པ།,,
,,1901,3,《པེ་》《སྣར་》,བྱད།,,
,,1902,4,《པེ་》《སྣར་》,གསལ།,,
,,1903,5,《པེ་》《སྣར་》,དཔའ།,,
,,1904,6,《པེ་》《སྣར་》,༼རྣམ་པར་དག་པས།,,
,800,1905,1,《པེ་》《སྣར་》,།། །།,,
,,1906,2,《པེ་》,པའོ།,《སྣར་》,པིའོ།
,,1907,3,《པེ་》《སྣར་》,བསྡུས།,,
,801,1908,1,《པེ་》《སྣར་》,༼དོན་དང་།,,
,,1909,2,《པེ་》《སྣར་》,༼དོན་དང་།,,
,,1910,3,《པེ་》《སྣར་》,ཀྱི།,,
,,1911,4,《པེ་》《སྣར་》,དཔའ།,,
,,1912,5,《པེ་》《སྣར་》,རབ།,,
,,1913,6,《སྣར་》,ལ།,,
,802,1914,1,《པེ་》《སྣར་》,ལ།,,
,,1915,2,《པེ་》《སྣར་》,ས་པའི།,,
,,1916,3,《པེ་》《སྣར་》,སོ།,,
,,1917,4,《པེ་》《སྣར་》,པའི།,,
,,1918,5,《པེ་》《སྣར་》,༼དག་པ།,,
,,1919,6,《སྣར་》,ཀྱིས།,,
,803,1920,1,《པེ་》《སྣར་》,མངོན།,,
,,1921,2,《པེ་》《སྣར་》,བ།,,
,,1922,3,《པེ་》《སྣར་》,རིགས།,,
,,1923,4,《པེ་》《སྣར་》,རིགས།,,
,,1924,5,《པེ་》《སྣར་》,དཔའ་འཕོངས།,,
,,1925,6,《པེ་》《སྣར་》,གཞི།,,
,,1926,7,《པེ་》《སྣར་》,སྦྱོར།,,
,804,1927,1,《པེ་》《སྣར་》,༼ཀྱི།,,
,,1928,2,《པེ་》《སྣར་》,སྟོད།,,
,,1929,3,《པེ་》《སྣར་》,༼དོན།,,
,,1930,4,《པེ་》《སྣར་》,༼བ།,,
,,1931,5,《པེ་》《སྣར་》,དམ།,,
,,1932,6,《སྣར་》,རྣམས།,,
,805,1933,1,《པེ་》《སྣར་》,པ།,,
,,1934,2,《པེ་》《སྣར་》,སྙེད།,,
,,1935,3,《པེ་》,པས་རིག་པས།,《སྣར་》,པ་རིག་པ།
,806,1936,1,《པེ་》《སྣར་》,གི།,,
,,1937,2,《པེ་》《སྣར་》,སྡོམས།,,
,,1938,3,《པེ་》《སྣར་》,༽རྣམས།,,
,,1939,4,《པེ་》《སྣར་》,ལྟ།,,
,,1940,5,《པེ་》《སྣར་》,༼དཔའ།,,
,,1941,6,《པེ་》《སྣར་》,པ་ལ་སོགས།,,
,,1942,7,《པེ་》《སྣར་》,ལ།,,
,,1943,8,《པེ་》《སྣར་》,གི།,,
,807,1944,1,《པེ་》《སྣར་》,མོར།,,
,,1945,2,《པེ་》《སྣར་》,དྲི།,,
,,1946,3,《པེ་》《སྣར་》,༼གང་།,,
,,1947,4,《པེ་》《སྣར་》,༼མ།,,
,,1948,5,《པེ་》《སྣར་》,པ།,,
,,1949,6,《པེ་》《སྣར་》,འགྱུར།,,
,,1950,7,《པེ་》《སྣར་》,པ།,,
,808,1951,1,《པེ་》《སྣར་》,༼ཏུ།,,
,,1952,2,《པེ་》《སྣར་》,དེ།,,
,,1953,3,《པེ་》《སྣར་》,དཔའ།,,
,,1954,4,《པེ་》《སྣར་》,བརྟུལ།,,
,,1955,5,《པེ་》《སྣར་》,རིགས།,,
,,1956,6,《པེ་》《སྣར་》,དེ།,,
,,1957,7,《པེ་》《སྣར་》,༼པ།,,
,,1958,8,《པེ་》《སྣར་》,པའི།,,
,,1959,9,《པེ་》《སྣར་》,ཏུ།,,
,809,1960,1,《པེ་》《སྣར་》,གསལ།,,
,,1961,2,《པེ་》《སྣར་》,ངེས་པར་རྣམ་པར་བྱའོ།,,
,,1962,3,《པེ་》《སྣར་》,གི།,,
,,1963,4,《པེ་》《སྣར་》,པ།,,
,,1964,5,《པེ་》《སྣར་》,༽དང་།,,
,,1965,6,《པེ་》《སྣར་》,དག་གིས།,,
,810,1966,1,《སྣར་》,རྣམས།,,
,,1967,2,《སྣར་》,བརྗོད།,,
,,1968,3,《པེ་》《སྣར་》,གཞིའི།,,
,,1969,4,《སྣར་》,བདག,,
,,1970,5,《པེ་》《སྣར་》,པ།,,
,,1971,6,《པེ་》《སྣར་》,༼གཞན་དག,,
,,1972,7,《པེ་》《སྣར་》,བའི།,,
,,1973,8,《པེ་》《སྣར་》,གཏོགས།,,
,,1974,9,《པེ་》《སྣར་》,པའི།,《སྣར་》,གཏོགས།
,,1975,10,《པེ་》《སྣར་》,པའི།,,
,,1976,11,《པེ་》《སྣར་》,བླངས།,,
,,1977,12,《སྣར་》,སྨྲ།,,
,,1978,13,《སྣར་》,སྙེན།,,
,,1979,14,《པེ་》《སྣར་》,༼རྣམ་པ།,,
,,1980,15,《སྣར་》,འདོད།,,
,811,1981,1,《པེ་》《སྣར་》,ནམ།,,
,,1982,2,《པེ་》《སྣར་》,གིས།,,
,,1983,3,《སྣར་》,ཀྱིས།,,
,,1984,4,《པེ་》《སྣར་》,བརྩུབ།,,
,,1985,5,《པེ་》《སྣར་》,ཁྱལ།,,
,,1986,6,《པེ་》《སྣར་》,༼མ།,,
,,1987,7,《པེ་》《སྣར་》,ཀྱིས།,,
,,1988,8,《པེ་》《སྣར་》,འཕོངས་པ་སྤང་བ།,,
,,1989,9,《པེ་》《སྣར་》,འཕོངས།,,
,812,1990,1,《པེ་》《སྣར་》,༼སྤྱོད།,,
,,1991,2,《པེ་》《སྣར་》,༼ཡོངས་སུ།,,
,,1992,3,《པེ་》《སྣར་》,༽དང་།,,
,813,1993,1,《པེ་》《སྣར་》,སློངས།,,
,,1994,2,《པེ་》《སྣར་》,བར།,,
,,1995,3,《པེ་》《སྣར་》,༼དེ།,,
,,1996,4,《པེ་》《སྣར་》,༼བ།,,
,,1997,5,《པེ་》《སྣར་》,འདས།,,
,,1998,6,《པེ་》《སྣར་》,ལྟ།,,
,,1999,7,《པེ་》《སྣར་》,ལྟར།,,
,,2000,8,《པེ་》《སྣར་》,བག,,
,814,2001,1,《སྣར་》,ཅན།,,
,,2002,2,《སྣར་》,བཀའ།,,
,,2003,3,《པེ་》《སྣར་》,སེར།,,
,815,2004,1,《པེ་》《སྣར་》,འདྲས།,,
,,2005,2,《པེ་》《སྣར་》,འདྲས།,,
,,2006,3,《པེ་》《སྣར་》,༽པར་བྱེད།,,
,,2007,4,《པེ་》《སྣར་》,༽རྣམས།,,
,,2008,5,《པེ་》《སྣར་》,བསག,,
,,2009,6,《པེ་》《སྣར་》,སྙོམས།,,
,,2010,7,《པེ་》《སྣར་》,༽སེམས།,,
,,2011,8,《པེ་》《སྣར་》,༼ཡང་དག་པར།,,
,,2012,9,《པེ་》《སྣར་》,༼དེ།,,
,,2013,10,《སྣར་》,༼ལ།,,
,,2014,11,《པེ་》《སྣར་》,པ།,,
,,2015,12,《པེ་》《སྣར་》,༼དེ།,,
,,2016,13,《སྣར་》,ཀྱིས།,,
,816,2017,1,《པེ་》《སྣར་》,སྣས།,,
,,2018,2,《པེ་》《སྣར་》,སྤངས་པ།,,
,,2019,3,《པེ་》《སྣར་》,ཏུ།,,
,,2020,4,《པེ་》《སྣར་》,སྤངས་པ།,,
,,2021,5,《པེ་》《སྣར་》,བཀྱལ།,,
,,2022,6,《པེ་》《སྣར་》,པ།,,
,,2023,7,《སྣར་》,པར།,,
,817,2024,1,《པེ་》《སྣར་》,ཕྱིར།,,
,,2025,2,《པེ་》《སྣར་》,༼ནི།,,
,,2026,3,《སྣར་》,ཁོ།,,
,,2027,4,《པེ་》《སྣར་》,པ།,,
,,2028,5,《པེ་》《སྣར་》,པ།,,
,,2029,6,《པེ་》《སྣར་》,༼ལ།,,
,,2030,7,《པེ་》《སྣར་》,ཕྱིར།,,
,,2031,8,《པེ་》《སྣར་》,༽དང་།,,
,,2032,9,《པེ་》《སྣར་》,དོ།།,,
,818,2033,1,《པེ་》《སྣར་》,༼སེམས་ཅན་རྣམས་ཀྱི།,,
,,2034,2,《པེ་》《སྣར་》,༼ལ།,,
,,2035,3,《པེ་》《སྣར་》,ལ།,,
,819,2036,1,《པེ་》《སྣར་》,༼རྣམ་པ།,,
,,2037,2,《པེ་》《སྣར་》,དོན་དང་།,,
,,2038,3,《པེ་》《སྣར་》,འདུལ་བ།,,
,,2039,4,《པེ་》《སྣར་》,༽པར།,,
,820,2040,1,《པེ་》《སྣར་》,གི།,,
,,2041,2,《པེ་》《སྣར་》,༼ནི།,,
,,2042,3,《པེ་》《སྣར་》,༽དོན་མཐུན་པ་སྟོན་པ་ཡང་ཡོད་དོ།  །དོན་མཐུན་པ་ཡང་མ་ཡིན་ལ།།,,
,,2043,4,《སྣར་》,༼ལ།,,
,,2044,5,《པེ་》《སྣར་》,༼ལ།,,
,,2045,6,《པེ་》《སྣར་》,འདུལ།,,
,,2046,7,《སྣར་》,༼པ།,,
,,2047,8,《སྣར་》,བ།,,
,,2048,9,《པེ་》《སྣར་》,པ།,,
,821,2049,1,《སྣར་》,རྣམས།,,
,,2050,2,《པེ་》《སྣར་》,དེ།,,
,,2051,3,《པེ་》《སྣར་》,༼རིག་པར།,,
,,2052,4,《པེ་》《སྣར་》,མོངས།,,
,,2053,5,《པེ་》《སྣར་》,ལས།,,
,,2054,6,《པེ་》《སྣར་》,ཀྱིས།,,
,822,2055,1,《པེ་》《སྣར་》,སྦྱིན།,,
,,2056,2,《པེ་》《སྣར་》,བརྟེན།,,
,,2057,3,《པེ་》《སྣར་》,དག་གི།,,
,,2058,4,《པེ་》《སྣར་》,བ།,,
,,2059,5,《པེ་》《སྣར་》,པར།,,
,,2060,6,《པེ་》《སྣར་》,དང་།,,
,,2061,7,《སྣར་》,དང་།,,
,,2062,8,《པེ་》《སྣར་》,༽པ་ཐམས་ཅད།,,
,823,2063,1,《པེ་》《སྣར་》,བྱའོ།,,
,,2064,2,《པེ་》《སྣར་》,༽དགེ།,,
,,2065,3,《པེ་》《སྣར་》,བརྟག,,
,,2066,4,《པེ་》《སྣར་》,བསམས།,,
,,2067,5,《པེ་》《སྣར་》,༽དང་།,,
,,2068,6,《པེ་》《སྣར་》,༼ཤས།,,
,,2069,7,《པེ་》《སྣར་》,ཀྱི།,,
,,2070,8,《པེ་》《སྣར་》,ཏུ་བསྟེན།,,
,824,2071,1,《པེ་》《སྣར་》,རྗེ།,,
,,2072,2,《པེ་》《སྣར་》,བསྟེན།,,
,,2073,3,《པེ་》《སྣར་》,སྨད།,,
,,2074,4,《པེ་》《སྣར་》,ནས།,,
,,2075,5,《སྣར་》,དང་།,,
,825,2076,1,《པེ་》《སྣར་》,འཕོངས།,,
,,2077,2,《པེ་》《སྣར་》,འཕོངས།,,
,,2078,3,《པེ་》《སྣར་》,འཚམ།,,
,,2079,4,《པེ་》《སྣར་》,གྱིས།,,
,,2080,5,《པེ་》《སྣར་》,བསྟེན།,,
,,2081,6,《པེ་》《སྣར་》,པའི།,,
,,2082,7,《པེ་》《སྣར་》,༽དྲན་པ་དང་།,,
,826,2083,1,《པེ་》《སྣར་》,བསྟེན།,,
,,2084,2,《པེ་》《སྣར་》,ངམ།,,
,,2085,3,《པེ་》《སྣར་》,ལ་མཆོད།,,
,,2086,4,《པེ་》《སྣར་》,༼མཆོད་པ།,,
,827,2087,1,《པེ་》《སྣར་》,གིས།,,
,,2088,2,《པེ་》《སྣར་》,༼སུམ།,,
,,2089,3,《སྣར་》,༽པ།,,
,,2090,4,《པེ་》《སྣར་》,པར།,,
,,2091,5,《སྣར་》,༼པ།,,
,,2092,6,《པེ་》《སྣར་》,༼དུ།,,
,828,2093,1,《པེ་》《སྣར་》,༼མ།,,
,,2094,2,《པེ་》《སྣར་》,ཀྱི།,,
,,2095,3,《པེ་》《སྣར་》,དཔའ།,,
,,2096,4,《པེ་》《སྣར་》,༼ཆེན་པོ་བསྐལ་པ།,,
,,2097,5,《པེ་》《སྣར་》,༼ཡང་།,,
,,2098,6,《པེ་》《སྣར་》,ཆོས།,,
,,2099,7,《པེ་》《སྣར་》,༼ལ།,,
,,2100,8,《པེ་》《སྣར་》,༼པ།,,
,,2101,9,《པེ་》《སྣར་》,ཀྱི།,,
,,2102,10,《པེ་》《སྣར་》,སྙོམས།,,
,,2103,11,《པེ་》《སྣར་》,ཏོ།,,
,,2104,12,《པེ་》《སྣར་》,༼རྣམས།,,
,829,2105,1,《པེ་》《སྣར་》,འཚམས།,,
,,2106,2,《པེ་》《སྣར་》,༽པ།,,
,,2107,3,《པེ་》《སྣར་》,འབྱུང་།,,
,,2108,4,《པེ་》《སྣར་》,གི།,,
,830,2109,1,《པེ་》《སྣར་》,ནོ།,,
,,2110,2,《པེ་》《སྣར་》,རིགས།,,
,,2111,3,《པེ་》《སྣར་》,༼དེ་ལ།,,
,,2112,4,《པེ་》《སྣར་》,༽དེ་ལ།,,
,,2113,5,《པེ་》《སྣར་》,སྔོན།,,
,,2114,6,《པེ་》《སྣར་》,༽ནོར་སྦྱིན་པ་དང་།,,
,,2115,7,《པེ་》《སྣར་》,བྱུ།,,
,831,2116,1,《པེ་》《སྣར་》,ཀརྵ་པ་ནི།,,
,,2117,2,《པེ་》《སྣར་》,པར།,,
,,2118,3,《པེ་》《སྣར་》,༼མཆོད།,,
,,2119,4,《པེ་》《སྣར་》,པོ།,,
,,2120,5,《པེ་》《སྣར་》,༼དེ།,,
,,2121,6,《པེ་》《སྣར་》,༼དངོས་པོ་གྱ་ནོམ་པ་དང་།,,
,,2122,7,《པེ་》《སྣར་》,༼པ།,,
,,2123,8,《པེ་》《སྣར་》,པོ།,,
,,2124,9,《པེ་》《སྣར་》,བསྔོ།,,
,,2125,10,《སྣར་》,བྱས།,,
,,2126,11,《པེ་》《སྣར་》,པས།,,
,,2127,12,《པེ་》《སྣར་》,པར།,,
,832,2128,1,《པེ་》《སྣར་》,༼ཡང་།,,
,,2129,2,《པེ་》《སྣར་》,དྲུག,,
,,2130,3,《པེ་》《སྣར་》,གཞིར།,,
,,2131,4,《པེ་》《སྣར་》,དཔས།,,
,,2132,5,《པེ་》《སྣར་》,༼དེ།,,
,,2133,6,《པེ་》《སྣར་》,པར།,,
,,2134,7,《པེ་》《སྣར་》,ཀྱིས།,,
,,2135,8,《པེ་》《སྣར་》,བུའི།,,
,833,2136,1,《པེ་》《སྣར་》,ན།,,
,,2137,2,《པེ་》《སྣར་》,བྱུང་།,,
,,2138,3,《པེ་》《སྣར་》,༽མི།,,
,,2139,4,《པེ་》《སྣར་》,༼ལོངས་སྤྱོད།,,
,,2140,5,《པེ་》《སྣར་》,༽ན།,,
,,2141,6,《པེ་》《སྣར་》,ན།,,
,,2142,7,《པེ་》《སྣར་》,ཚོགས་སུ།,,
,,2143,8,《པེ་》《སྣར་》,བསྒོམ།,,
,,2144,9,《སྣར་》,བྱའོ།,,
,834,2145,1,《པེ་》《སྣར་》,པར།,,
,,2146,2,《པེ་》《སྣར་》,༼ཆོས།,,
,,2147,3,《པེ་》《སྣར་》,༼དེ་བཞིན་ཉིད།,,
,,2148,4,《པེ་》,རྟོག,《སྣར་》,རྟོགས།
,,2149,5,《པེ་》《སྣར་》,ཉིད།,,
,,2150,6,《པེ་》《སྣར་》,དཔའ།,,
,,2151,7,《པེ་》《སྣར་》,དང་།,,
,,2152,8,《པེ་》《སྣར་》,༼དེ།,,
,,2153,9,《པེ་》《སྣར་》,༼དུ།,,
,,2154,10,《པེ་》《སྣར་》,༼རིག་པར།,,
,835,2155,1,《པེ་》《སྣར་》,༼པ།,,
,,2156,2,《པེ་》《སྣར་》,ལྷའི།,,
,,2157,3,《པེ་》《སྣར་》,དང་།,,
,,2158,4,《པེ་》《སྣར་》,༽མ།,,
,,2159,5,《པེ་》《སྣར་》,༼དོན།,,
,,2160,6,《པེ་》《སྣར་》,སྟེན།,,
,,2161,7,《པེ་》《སྣར་》,དཔས།,,
,,2162,8,《པེ་》《སྣར་》,ལ།,,
,,2163,9,《པེ་》《སྣར་》,ལ།,,
,836,2164,1,《པེ་》《སྣར་》,རྩེ།,,
,,2165,2,《པེ་》,བསྟིངས།,《སྣར་》,བཏིངས།
,,2166,3,《པེ་》《སྣར་》,༼གི།,,
,,2167,4,《པེ་》《སྣར་》,དཔའི།,,
,,2168,5,《པེ་》《སྣར་》,༼དེ་ལ།,,
,837,2169,1,《པེ་》《སྣར་》,རྒོལ་བ།,,
,,2170,2,《སྣར་》,བཏགས།,,
,,2171,3,《པེ་》《སྣར་》,གཏབ།,,
,,2172,4,《པེ་》《སྣར་》,ཀྱི།,,
,,2173,5,《པེ་》《སྣར་》,གཏམ།,,
,,2174,6,《པེ་》《སྣར་》,༼ལ།,,
,,2175,7,《པེ་》《སྣར་》,གིས།,,
,,2176,8,《པེ་》《སྣར་》,༼བ།,,
,,2177,9,《པེ་》《སྣར་》,བསྙུངས་ཞིང་།,,
,,2178,10,《པེ་》《སྣར་》,ལ།,,
,838,2179,1,《པེ་》《སྣར་》,འདེམས་པ།,,
,,2180,2,《པེ་》,བསྟན་ན།,《སྣར་》,བརྟན་ན།
,,2181,3,《པེ་》《སྣར་》,བསྟེན།,,
,,2182,4,《པེ་》《སྣར་》,༽བྱ་བ།,,
,,2183,5,《པེ་》《སྣར་》,མ།,,
,,2184,6,《པེ་》《སྣར་》,དང་།,,
,,2185,7,《པེ་》《སྣར་》,བྱ།,,
,,2186,8,《པེ་》《སྣར་》,སྨིན།,,
,,2187,9,《པེ་》《སྣར་》,ཆགས།,,
,,2188,10,《པེ་》《སྣར་》,༽སུ།,,
,839,2189,1,《པེ་》《སྣར་》,འཐོབ།,,
,,2190,2,《པེ་》《སྣར་》,པོ།,,
,,2191,3,《པེ་》《སྣར་》,བའི།,,
,,2192,4,《པེ་》《སྣར་》,ལ།,,
,,2193,5,《པེ་》《སྣར་》,མཉན།,,
,,2194,6,《པེ་》《སྣར་》,ཉིད་འདི་ལ།,,
,,2195,7,《པེ་》《སྣར་》,ལ།,,
,,2196,8,《པེ་》《སྣར་》,ལ།,,
,840,2197,1,《པེ་》《སྣར་》,བཟུང་།,,
