མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,948,4,《པེ་》《སྣར་》,mནས།,
,,949,5,《པེ་》《སྣར་》,བྲལ།,
,,950,6,《པེ་》《སྣར་》,mདེ་ལྟན།,
,,951,7,《པེ་》《སྣར་》,།། །།,
,357,952,1,《པེ་》《སྣར་》,ཀུན།,
,,953,2,《པེ་》《སྣར་》,mབ།,
,358,954,1,《པེ་》《སྣར་》,mབ།,
,,955,2,《པེ་》《སྣར་》,mཔ།,
,,956,3,《སྣར་》,བྱ།,
,,957,4,《པེ་》《སྣར་》,mརྣམས།,
,,958,5,《པེ་》《སྣར་》,mཚད་མེད་པ་རྣམས་དང་།,
,359,959,1,《པེ་》《སྣར་》,དེ།,
,,960,2,《པེ་》《སྣར་》,བགྱིའོ།,
,360,961,1,《པེ་》《སྣར་》,པས།,
,,962,2,《པེ་》《སྣར་》,འཁྲུག,
,,963,3,《སྣར་》,གྲོལ།,
,361,964,1,《པེ་》《སྣར་》,བའམ།,
,,965,2,《པེ་》《སྣར་》,mལ།,
,362,966,1,《སྣར་》,ངགས།,
,,967,2,《པེ་》《སྣར་》,pརྫོགས་པར།,
,363,968,1,《པེ་》《སྣར་》,mབ།,
,,969,2,《པེ་》《སྣར་》,pབ།,
,,970,3,《སྣར་》,mབ།,
,,971,4,《པེ་》《སྣར་》,pཡང་།,
,,972,5,《པེ་》《སྣར་》,pཡང་།,
,364,973,1,《པེ་》《སྣར་》,པའོ།,
,,974,2,《པེ་》《སྣར་》,mམ།,
,365,975,1,《པེ་》《སྣར་》,mམ།,
,,976,2,《སྣར་》,ཞེས།,
,366,977,1,《པེ་》《སྣར་》,།། །།,
,,978,2,《ཅོ་》,པའི།,
,,979,3,《པེ་》《སྣར་》,mནི།,
,,980,4,《པེ་》《སྣར་》,pནི།,
,,981,5,《པེ་》《སྣར་》,mནི།,
,367,982,1,《པེ་》《སྣར་》,བཞག,
,368,983,1,《པེ་》《སྣར་》,བརྟེན།,
,,984,2,《སྣར་》,pབྱེད་པ།,
,369,985,1,《པེ་》《སྣར་》,ཀྱི།,
,,986,2,《པེ་》《སྣར་》,མཉམ།,
,,987,3,《པེ་》《སྣར་》,ཡུལ།,
,370,988,1,《པེ་》《སྣར་》,སྤྱོད།,
,371,989,1,《པེ་》《སྣར་》,mཔ།,
,,990,2,《པེ་》《སྣར་》,དགོས།,
,,991,3,《པེ་》《སྣར་》,བསླབ།,
,,992,4,《པེ་》《སྣར་》,དོ།།,
,372,993,1,《པེ་》《སྣར་》,བཏབ།,
,,994,2,《པེ་》《སྣར་》,པ།,
,,995,3,《པེ་》《སྣར་》,mབར་གྱི།,
,,996,4,《སྣར་》,པ།,
,,997,5,《པེ་》《སྣར་》,།། །།,
,,998,6,《པེ་》《སྣར་》,གིས།,
,,999,7,《པེ་》《སྣར་》,pདེ།,
,373,1000,1,《པེ་》《སྣར་》,བཞག,
,,1001,2,《པེ་》《སྣར་》,བཞག,
,,1002,3,《པེ་》,mཀྱི།,
,,1003,4,《པེ་》《སྣར་》,།། །།,
,,1004,5,《པེ་》《སྣར་》,ཀྱི།,
,,1005,6,《པེ་》《སྣར་》,pལ།,
,,1006,7,《པེ་》《སྣར་》,mཉིད།,
,374,1007,1,《པེ་》《སྣར་》,རྟོགས།,
,,1008,2,《པེ་》《སྣར་》,རྟོགས།,
,,1009,3,《པེ་》《སྣར་》,།། །།,
,375,1010,1,《སྣར་》,བསླབ།,
,,1011,2,《པེ་》《སྣར་》,mསོ་སོ་ཡང་དག་པར་རིག་པ་བཞི་དང་།,
,376,1012,1,《སྣར་》,བཞག,
,377,1013,1,《པེ་》《སྣར་》,།། །།,
,,1014,2,《པེ་》《སྣར་》,mབྱའོ་ཞེས།,
,,1015,3,《པེ་》《སྣར་》,།། །།,
,378,1016,1,《པེ་》《སྣར་》,pམཆིས་པ།,
,,1017,2,《པེ་》《སྣར་》,པ་ལ།,
,,1018,3,《སྣར་》,སྟོང་པ་ཉིད།,
,,1019,4,《པེ་》《སྣར་》,།། །།,
,,1020,5,《པེ་》《སྣར་》,སོ།,
,,1021,6,《པེ་》《སྣར་》,mརྣམས།,
,,1022,7,《པེ་》《སྣར་》,ལས།,
,,1023,8,《པེ་》《སྣར་》,གི།,
,,1024,9,《པེ་》《སྣར་》,།། །།,
,379,1025,1,《པེ་》《སྣར་》,།། །།,
,,1026,2,《པེ་》《སྣར་》,mམི།,
,,1027,3,《སྣར་》,བར།,
,,1028,4,《པེ་》《སྣར་》,།། །།,
,,1029,5,《པེ་》《སྣར་》,mནི།,
,,1030,6,《པེ་》《སྣར་》,ཀྱི།,
,,1031,7,《པེ་》《སྣར་》,ཀྱི།,
,380,1032,1,《པེ་》《སྣར་》,mཞེ་ན།,
,382,1033,1,《པེ་》《སྣར་》,།། །།,
,,1034,2,《པེ་》《སྣར་》,pལ།,
,,1035,3,《པེ་》《སྣར་》,།། །།,
,,1036,4,《པེ་》《སྣར་》,གྱི།,
,383,1037,1,《པེ་》《སྣར་》,pནི།,
,,1038,2,《པེ་》《སྣར་》,།། །།,
,,1039,3,《པེ་》《སྣར་》,།། །།,
,,1040,4,《པེ་》《སྣར་》,།། །།,
,,1041,5,《སྣར་》,པོའི།,
,,1042,6,《པེ་》《སྣར་》,།། །།,
,,1043,7,《པེ་》《སྣར་》《ཅོ་》,mམངོན་པར།,
,,1044,8,《པེ་》《སྣར་》,།། །།,
,,1045,9,《པེ་》《སྣར་》,མིང་།,
,,1046,10,《པེ་》《སྣར་》,།། །།,
,384,1047,1,《པེ་》《སྣར་》,།། །།,
,,1048,2,《པེ་》《སྣར་》,ནས།,
,,1049,3,《པེ་》《སྣར་》,།། །།,
,,1050,4,《པེ་》《སྣར་》,།། །།,
,,1051,5,《པེ་》《སྣར་》,།། །།,
,,1052,6,《པེ་》《སྣར་》,པའི།,
,,1053,7,《པེ་》,།། །།,
,,1054,8,《སྣར་》,།། །།,
,,1055,9,《པེ་》《སྣར་》,།། །།,
,385,1056,1,《པེ་》《སྣར་》,།། །།,
,,1057,2,《པེ་》《སྣར་》,mམིག,
,,1058,3,《པེ་》《སྣར་》,།། །།,
,,1059,4,《པེ་》《སྣར་》,།། །།,
,,1060,5,《པེ་》《སྣར་》,།། །།,
,386,1061,1,《པེ་》《སྣར་》,།། །།,
,,1062,2,《པེ་》《སྣར་》,།། །།,
,,1063,3,《པེ་》《སྣར་》,།། །།,
,,1064,4,《པེ་》《སྣར་》,།། །།,
,,1065,5,《སྣར་》,mཔ།,
,387,1066,1,《པེ་》《སྣར་》,།། །།,
,,1067,2,《པེ་》《སྣར་》,ལྟར།,
,,1068,3,《པེ་》《སྣར་》,།། །།,
,388,1069,1,《པེ་》《སྣར་》,།། །།,
,,1070,2,《སྣར་》,mཔ།,
,389,1071,1,《པེ་》《སྣར་》,pཉིད།,
,,1072,2,《པེ་》《སྣར་》,mདེ།,
,,1073,3,《པེ་》《སྣར་》,།། །།,
,390,1074,1,《པེ་》《སྣར་》,མ་ལགས།,
,,1075,2,《པེ་》《སྣར་》,ཤི་ལགས་སོ།,
,,1076,3,《པེ་》《སྣར་》,།། །།,
,391,1077,1,《པེ་》《སྣར་》,།། །།,
,,1078,2,《པེ་》《སྣར་》,།། །།,
,,1079,3,《པེ་》《སྣར་》,སྒོམ།,
,,1080,4,《པེ་》《སྣར་》,།། །།,
,,1081,5,《པེ་》《སྣར་》,།། །།,
,392,1082,1,《སྣར་》,mཡིན།,
,393,1083,1,《པེ་》《སྣར་》,mཀྱང་།,
,,1084,2,《པེ་》《སྣར་》,mཀྱང་།,
,394,1085,1,《པེ་》《སྣར་》,དམ།,
,,1086,2,《པེ་》《སྣར་》,གྱི།,
,395,1087,1,《པེ་》《སྣར་》,pཔོ།,
,396,1088,1,《པེ་》《སྣར་》,ན།,
,397,1089,1,《པེ་》《སྣར་》,རྗེས་སུ་འཐོབ།,
,,1090,2,《པེ་》《སྣར་》,།། །།,
,,1091,3,《པེ་》《སྣར་》《ཅོ་》,mསྐྲག་ལ།,
,,1092,4,《ཅོ་》,mཀུན་ཏུ་སྐྲག,
,,1093,5,《པེ་》《སྣར་》,པོ།,
,398,1094,1,《པེ་》《སྣར་》,mསོ་སོར།,
,,1095,2,《པེ་》《སྣར་》,pཔ།,
,399,1096,1,《པེ་》《སྣར་》,pམི།,
,,1097,2,《པེ་》《སྣར་》,ཀྱི།,
,,1098,3,《སྣར་》,པ།,
,400,1099,1,《པེ་》《སྣར་》,གྱི།,
,,1100,2,《པེ་》《སྣར་》,mདེ།,
,,1101,3,《པེ་》《སྣར་》,pདོ།,
,401,1102,1,《པེ་》《སྣར་》,ཀྱིས།,
,,1103,2,《པེ་》《སྣར་》,པ།,
,402,1104,1,《པེ་》《སྣར་》,པའི།,
,,1105,2,《པེ་》《སྣར་》,ཀྱིས།,
,,1106,3,《སྣར་》,pཉིད།,
,,1107,4,《པེ་》《སྣར་》,pཉིད།,
,403,1108,1,《ཅོ་》,ཀྱིས།,
,,1109,2,《སྣར་》,བཞག,
,404,1110,1,《པེ་》《སྣར་》,།། །།,
,406,1111,1,《སྣར་》,mཡོངས་སུ།,
,,1112,2,《སྣར་》,mརང་།,
,407,1113,1,《པེ་》《སྣར་》,ཀྱང་།,
,408,1114,1,《པེ་》《སྣར་》,mམི་རྟག་ཅེས་བྱ་བར་དེ།,
,409,1115,1,《པེ་》《སྣར་》,ན།,
,411,1116,1,《པེ་》《སྣར་》,mརྣམ་པར་ཤེས་པ་ཕྱི་སྟོང་པ་ཞེས་བྱ་བར་ཡིད་ལ་བྱེད་པ་དང་།,
,,1117,2,《པེ་》《སྣར་》,mཉིད་སྟོང་པ།,
,,1118,3,《པེ་》《སྣར་》,ཅི།,
,412,1119,1,《པེ་》《སྣར་》,mཚུལ།,
,413,1120,1,《པེ་》《སྣར་》,བར།,
,,1121,2,《པེ་》《སྣར་》,པ།,
,414,1122,1,《སྣར་》,mཔ།,
,,1123,2,《པེ་》《སྣར་》,ཀྱི་བར་ཞེས།,
,416,1124,1,《པེ་》《སྣར་》,གྱིས།,
,,1125,2,《སྣར་》,བྱའོ།,
,,1126,3,《པེ་》《སྣར་》,ཟློག,
,417,1127,1,《པེ་》《སྣར་》,ཀྱི།,
,,1128,2,《པེ་》《སྣར་》,mདུ།,
,,1129,3,《པེ་》《སྣར་》,རྟོགས།,
,,1130,4,《པེ་》《སྣར་》,ལོ།,
,,1131,5,《སྣར་》,པོའི།,
,418,1132,1,《པེ་》《སྣར་》,པའི་པར།,
,419,1133,1,《སྣར་》,ཀྱིས།,
,,1134,2,《སྣར་》,པོའི།,
,,1135,3,《པེ་》《སྣར་》,ཟློག,
,420,1136,1,《པེ་》《སྣར་》,ཟློག,
,,1137,2,《པེ་》《སྣར་》,ཟློག,
,,1138,3,《པེ་》《སྣར་》,སྒོམས།,
,,1139,4,《པེ་》《སྣར་》,གྱིས་ཤིག,
,,1140,5,《པེ་》《སྣར་》,སྐད་དུ།,
,,1141,6,《སྣར་》,བར།,
,,1142,7,《པེ་》《སྣར་》,བྱ་བར།,
,,1143,8,《པེ་》《སྣར་》,བྱ་བར།,
,,1144,9,《པེ་》《སྣར་》,བྱ་བར།,
,421,1145,1,《པེ་》《སྣར་》,བྱ་བར།,
,,1146,2,《པེ་》《སྣར་》,mདག,
,423,1147,1,《པེ་》《སྣར་》,pནི།,
,424,1148,1,《པེ་》《སྣར་》,།། །།,
,,1149,2,《པེ་》《སྣར་》,mབྱང་ཆུབ།,
,,1150,3,《པེ་》《སྣར་》,mཅེས།,
,,1151,4,《པེ་》《སྣར་》,།། །།,
,425,1152,1,《པེ་》《སྣར་》,pཅན།,
,,1153,2,《པེ་》《སྣར་》,།། །།,
,,1154,3,《ཅོ་》,mཉིད།,
,,1155,4,《པེ་》《སྣར་》,mཉིད།,
,,1156,5,《པེ་》《སྣར་》,pཅན།,
,,1157,6,《པེ་》《སྣར་》,།། །།,
,,1158,7,《པེ་》,pཔ།,
,426,1159,1,《པེ་》《སྣར་》,mབྱང་ཆུབ་སེམས་དཔའི།,
,427,1160,1,《པེ་》《སྣར་》,mབྱང་ཆུབ་སེམས་དཔའི།,
,428,1161,1,《པེ་》《སྣར་》,mཚད་མེད་པ་དང་།,
,,1162,2,《པེ་》《སྣར་》,།། །།,
,430,1163,1,《པེ་》《སྣར་》,།། །།,
,432,1164,1,《པེ་》《སྣར་》,mརབ་འབྱོར་ཚོར་བ་དང་། ་་་་་་རབ་འབྱོར་གཟུགས་ཀྱི་སྐྱེ་བ་ལ་ཚིག་གི་དོན་མེད་ཅིང་མི་དམིགས་སོ།། (ཞེས་པའི་གཡུང་དྲུང་རྟགས་བར་གྱི་ཡི་གེ་འདི་རྣམས་《པེ་》《སྣར་》 ལ་མི་བཞུགས་པས་དཔེ་བསྡུར་བྱུང་མེད།),
,433,1165,1,《པེ་》《སྣར་》,pརྣམས།,
,434,1166,1,《པེ་》《སྣར་》,mཤིན་ཏུ།,
,,1167,2,《པེ་》《སྣར་》,།། །།,
,,1168,3,《པེ་》《སྣར་》,།། །།,
,,1169,4,《པེ་》,པ།,
,435,1170,1,《པེ་》《སྣར་》,།། །།,
,,1171,2,《ཅོ་》,བར།,
,436,1172,1,《པེ་》《སྣར་》,།། །།,
,,1173,2,《སྣར་》,mམེད།,
,,1174,3,《པེ་》,།། །།,
,437,1175,1,《པེ་》《སྣར་》,།། །།,
,,1176,2,《པེ་》《སྣར་》,པ།,
,,1177,3,《པེ་》《སྣར་》,རིམ་གྱི།,
,,1178,4,《པེ་》《སྣར་》,།། །།,
,,1179,5,《པེ་》《སྣར་》,mཐམས་ཅད།,
,,1180,6,《པེ་》《སྣར་》,pཡང་།,
,,1181,7,《པེ་》《སྣར་》,mསྟེ།,
,438,1182,1,《པེ་》《སྣར་》,རྟོག,
,,1183,2,《པེ་》《སྣར་》,།། །།,
,,1184,3,《པེ་》《སྣར་》,བྱའོ།,
,,1185,4,《པེ་》《སྣར་》,།། །།,
,439,1186,1,《པེ་》,pཔ།,
,,1187,2,《སྣར་》,མཐོར།,
,,1188,3,《པེ་》《སྣར་》,mཔ།,
,,1189,4,《པེ་》《སྣར་》,སྐྱོ།,
,440,1190,1,《པེ་》《སྣར་》,རྫུན།,
,,1191,2,《སྣར་》,mདུ།,
,,1192,3,《སྣར་》,mདུ།,
,441,1193,1,《པེ་》《སྣར་》《ཅོ་》,mདང་།,
,,1194,2,《པེ་》《སྣར་》,བྱའོ།,
,,1195,3,《སྣར་》,གྱིས།,
,,1196,4,《པེ་》《སྣར་》,mཔ།,
,442,1197,1,《སྣར་》,pཔ།,
,,1198,2,《སྣར་》,བསྒྲུབ།,
,,1199,3,《པེ་》《སྣར་》,ཀྱི།,
,443,1200,1,《པེ་》《སྣར་》,ལ།,
,,1201,2,《པེ་》《སྣར་》,དཔོད།,
,444,1202,1,《སྣར་》,pམེད།,
,445,1203,1,《པེ་》《སྣར་》,mགསོལ་བ།,
,,1204,2,《པེ་》《སྣར་》,mམ།,
,,1205,3,《སྣར་》,pདང་།,
,,1206,4,《སྣར་》,pདང་།,
,446,1207,1,《པེ་》《སྣར་》,སོ།,
,,1208,2,《པེ་》《སྣར་》,mནི།,
,,1209,3,《པེ་》,།། །།,
,447,1210,1,《པེ་》《སྣར་》,བྱའོ།,
,,1211,2,《པེ་》《སྣར་》,ཡོངས་སུ།,
,,1212,3,《པེ་》《སྣར་》,བཟླས།,
,448,1213,1,《པེ་》《སྣར་》,སྤོང་།,
,449,1214,1,《པེ་》《སྣར་》,mདེ་དག་ཕུང་བོ་ལྷག་མ་མེད་པའི་དབྱིངས་སུ་མྱ་ངན་ལས་འདས་ཀྱི་བར་དུ།,
,,1215,2,《པེ་》《སྣར་》,ཀྱི།,
,,1216,3,《པེ་》《སྣར་》,གཟུང་།,
,,1217,4,《པེ་》《སྣར་》,སྐྱེད།,
,,1218,5,《པེ་》《སྣར་》,སྐྱེད།,
,,1219,6,《པེ་》《སྣར་》,སྐྱེད།,
,,1220,7,《པེ་》《སྣར་》,གཙོ།,
,450,1221,1,《པེ་》《སྣར་》,སྐྱེད།,
,,1222,2,《པེ་》《སྣར་》,སྐྱེད།,
,,1223,3,《པེ་》《སྣར་》,དེ།,
,,1224,4,《པེ་》《སྣར་》,mམི།,
,451,1225,1,《པེ་》《སྣར་》,པོས།,
,,1226,2,《སྣར་》,བར།,
,,1227,3,《པེ་》《སྣར་》,mཕྱི་ནང་སྟོང་པ་ཉིད་ལ་གནས།,
,452,1228,1,《སྣར་》,ལ།,
,,1229,2,《པེ་》《སྣར་》,བྱས་ཏེ།,
,,1230,3,《པེ་》《སྣར་》,mཆོས།,
,,1231,4,《པེ་》《སྣར་》,པའི།,
,,1232,5,《པེ་》《སྣར་》,བལྟ།,
,453,1233,1,《སྣར་》,བ།,
,,1234,2,《པེ་》《སྣར་》,mབྱ་བར།,
,,1235,3,《པེ་》《སྣར་》,རྟོགས།,
,,1236,4,《པེ་》《སྣར་》,པོས།,
,,1237,5,《པེ་》《སྣར་》,དེ།,
,454,1238,1,《པེ་》《སྣར་》,mབཞི།,
,,1239,2,《པེ་》《སྣར་》,གནས།,
,455,1240,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,1241,2,《པེ་》《སྣར་》,mདང་།,
,,1242,3,《པེ་》《སྣར་》,གཟུང་།,
,,1243,4,《པེ་》《སྣར་》,དང་འགྲོ་བ་དང་།,
,456,1244,1,《པེ་》《སྣར་》,པོའི།,
,,1245,2,《པེ་》《སྣར་》,mལ།,
,,1246,3,《པེ་》《སྣར་》,mལ།,
,,1247,4,《པེ་》《སྣར་》,པའོ།,
,457,1248,1,《པེ་》《སྣར་》,ཁོངས་སུ།,
,,1249,2,《པེ་》《སྣར་》,pབྱ་བ།,
,,1250,3,《པེ་》《སྣར་》,རྣམས།,
,458,1251,1,《པེ་》《སྣར་》,ཀྱང་།,
,,1252,2,《པེ་》《སྣར་》,pདེ།,
,,1253,3,《པེ་》《སྣར་》,དོ།,
,,1254,4,《པེ་》《སྣར་》,pམེད་པ།,
,459,1255,1,《པེ་》《སྣར་》,།། །།,
,460,1256,1,《སྣར་》,བསྒོམ།,
,,1257,2,《པེ་》《སྣར་》,mབྱང་ཆུབ་ཏུ།,
,461,1258,1,《པེ་》《སྣར་》,mཔ།,
,463,1259,1,《པེ་》《སྣར་》,mཅིང་མི་དམིགས།,
,,1260,2,《པེ་》《སྣར་》,།། །།,
,464,1261,1,《པེ་》《སྣར་》,ནི་མི་སྐྱེད།,
,,1262,2,《པེ་》《སྣར་》,སྨོས།,
,465,1263,1,《པེ་》《སྣར་》,mདང་།,
,,1264,3,《པེ་》《སྣར་》,།། །།,
,466,1265,1,《པེ་》《སྣར་》,མོས།,
,567,1266,1,《པེ་》《སྣར་》,pཔ།,
,,1267,2,《པེ་》《སྣར་》,།། །།,
,468,1268,1,《སྣར་》,mའདི།,
,,1269,2,《པེ་》《སྣར་》,པའི།,
,,1270,3,《པེ་》《སྣར་》,mཐམས་ཅད།,
,,1271,4,《པེ་》《སྣར་》,pཔའི་ཕ་རོལ་ཏུ་ཕྱིན།,
,469,1272,1,《པེ་》《སྣར་》,pལ།,
,,1273,2,《པེ་》《སྣར་》,mཞེས་བྱའོ།,
,,1274,3,《པེ་》《སྣར་》,།། །།,
,470,1275,1,《པེ་》《སྣར་》,པོའི།,
,471,1276,1,《པེ་》《སྣར་》,mཡོངས་སུ།,
,,1277,2,《པེ་》《སྣར་》,pཔ་ལ་སྤྱོད།,
,,1278,3,《པེ་》《སྣར་》,བྱེད་པས།,
,472,1279,1,《པེ་》《སྣར་》,།། །།,
,473,1280,1,《པེ་》《སྣར་》,པ།,
,,1281,2,《པེ་》《སྣར་》,mཔ།,
,,1282,1,《པེ་》《སྣར་》,བྱེད་པས།,
,474,1283,2,《པེ་》《སྣར་》,བྱེད་པས།,
,,1284,3,《པེ་》《སྣར་》,ཀྱིས།,
,475,1285,1,《པེ་》《སྣར་》,།། །།,
,,1286,2,《པེ་》《སྣར་》,གྱུར།,
,,1287,3,《པེ་》《སྣར་》,པ་ལ།,
,,1288,4,《པེ་》《སྣར་》,མྱང་།,
,,1289,5,《པེ་》《སྣར་》,མངོན།,
,,1290,6,《པེ་》《སྣར་》,mམིང་།,
,,1291,7,《པེ་》《སྣར་》,པ།,
,476,1292,1,《པེ་》《སྣར་》,ཤེས་རབ་ཀྱི།,
,,1293,2,《པེ་》《སྣར་》,mཔ།,
,,1294,3,《པེ་》《སྣར་》,ཀྱི།,
,,1295,4,《པེ་》《སྣར་》,mལ།,
,,1296,5,《པེ་》《སྣར་》,mལ།,
,477,1297,1,《པེ་》《སྣར་》,བསྔོ།,
,,1298,2,《པེ་》《སྣར་》,མཉམ།,
,478,1299,1,《པེ་》《སྣར་》,།། །།,
,,1300,2,《པེ་》《སྣར་》,བྱ་བས།,
,,1301,3,《པེ་》《སྣར་》,བས།,
,,1302,4,《པེ་》《སྣར་》,མཉམ།,
,,1303,5,《པེ་》《སྣར་》,mབ།,
,,1304,6,《པེ་》《སྣར་》,གི།,
,479,1305,1,《སྣར་》,།། །།,
,480,1306,1,《པེ་》《སྣར་》,བསྒོམ།,
,,1307,2,《པེ་》《སྣར་》,བསྒོམ།,
,,1308,3,《པེ་》《སྣར་》,།། །།,
,,1309,4,《པེ་》《སྣར་》,པོའི།,
,,1310,5,《པེ་》《སྣར་》,པ།,
,,1311,6,《པེ་》《སྣར་》,པས།,
,481,1312,1,《པེ་》《སྣར་》,mནམ།,
,,1313,2,《པེ་》《སྣར་》,ཀྱི།,
,,1314,3,《པེ་》《སྣར་》,པ་ལྡན།,
,,1315,4,《པེ་》《སྣར་》,mགིས་མ།,
,482,1316,1,《པེ་》《སྣར་》,སྐྱེད།,
,,1317,2,《པེ་》《སྣར་》,mཀྱང་།,
,,1318,3,《པེ་》《སྣར་》,དང་།,
,483,1319,1,《པེ་》《སྣར་》,།། །།,
,,1320,2,《པེ་》《སྣར་》,mགང་།,
,,1321,3,《སྣར་》,བཞག,
,484,1322,1,《སྣར་》,mཔ།,
,,1323,2,《པེ་》《སྣར་》,pམི།,
,,1324,3,《པེ་》《སྣར་》,།། །།,
,485,1325,1,《པེ་》《སྣར་》,pསོ།,
,,1326,2,《པེ་》《སྣར་》,pཔའི།,
,,1327,3,《པེ་》《སྣར་》,།། །།,
,486,1328,1,《པེ་》《སྣར་》,དེ།,
,,1329,2,《པེ་》《སྣར་》,pསུ།,
,487,1330,1,《པེ་》《སྣར་》,pཞེས་བྱ་བ།,
,488,1331,1,《སྣར་》,པར།,
,,1332,2,《པེ་》《སྣར་》,།། །།,
,,1333,3,《པེ་》《སྣར་》,mནས།,
,,1334,4,《པེ་》《སྣར་》,བྱར།,
,,1335,5,《པེ་》《སྣར་》,འཛེག,
,489,1336,1,《པེ་》《སྣར་》,བསམས་ཤིང་།,
,,1337,2,《པེ་》《སྣར་》,།། །།,
,,1338,3,《པེ་》《སྣར་》,mཐེག་པའི།,
,,1339,4,《པེ་》《སྣར་》,བསྐོར།,
,,1340,5,《སྣར་》,སྒྲོགས,
,490,1341,1,《པེ་》《སྣར་》,བསྐོར།,
,,1342,2,《པེ་》《སྣར་》,འཛེགས།,
,,1343,3,《པེ་》《སྣར་》,།། །།,
,491,1344,1,《སྣར་》,ཀྱིས།,
,,1345,2,《སྣར་》,ཀྱིས།,
,492,1346,1,《པེ་》《སྣར་》,mདྲུག་ཏུ།,
,,1347,2,《པེ་》《སྣར་》,mཅིག,
,,1348,3,《པེ་》《སྣར་》,བའི།,
,,1349,4,《སྣར་》,ན།,
,,1350,5,《པེ་》《སྣར་》,དེ་དག་ཏུ་སྐྱེ་སྟེ།,
,,1351,6,《པེ་》《སྣར་》,ནས།,
,,1352,7,《པེ་》《སྣར་》,pགིས།,
,,1353,8,《པེ་》《སྣར་》,pཔ།,
,493,1354,1,《པེ་》,pནས།,
,,1355,2,《པེ་》《སྣར་》,དེས།,
,,1356,3,《པེ་》《སྣར་》,བསླང་།,
,,1357,4,《པེ་》《སྣར་》,དཀྲོལ།,
,,1358,5,《པེ་》《སྣར་》,ཀྱི།,
,,1359,6,《པེ་》《སྣར་》,།། །།,
,494,1360,1,《སྣར་》,mལ།,
,,1361,2,《པེ་》《སྣར་》,mནད་ཀྱི་རྐྱེན།,
,,1362,3,《པེ་》《སྣར་》,mདུང་དང་།,
,,1363,4,《པེ་》《སྣར་》,བྱུ།,
,,1364,5,《པེ་》《སྣར་》,བྱུ།,
,,1365,6,《པེ་》《སྣར་》,pདེ།,
,,1366,7,《པེ་》《སྣར་》,བྱིན།,
,495,1367,1,《པེ་》《སྣར་》,mལ།,
,,1368,2,《པེ་》《སྣར་》,བྱིན།,
,,1369,3,《པེ་》《སྣར་》,པོ།,
,,1370,4,《པེ་》《སྣར་》,pཡང་།,
,,1371,5,《པེ་》《སྣར་》,།། །།,
,,1372,6,《པེ་》《སྣར་》,mདེ།,
,,1373,7,《སྣར་》,mཆོས།,
,,1374,8,《པེ་》《སྣར་》,mརྣམས།,
,496,1375,1,《སྣར་》,mལ།,
,,1376,2,《པེ་》《སྣར་》,ཏེ།,
,497,1377,1,《པེ་》《སྣར་》,mདང་།,
,,1378,2,《པེ་》《སྣར་》,mམཁས་པ།,
,,1379,3,《པེ་》《སྣར་》,pགང་།,
,,1380,4,《པེ་》《སྣར་》,ནས།,
,497,1381,1,《པེ་》《སྣར་》,ཏེ།,
,,1382,2,《པེ་》《སྣར་》,།། །།,
,,1383,3,《པེ་》《སྣར་》,mམཁས་པ།,
,,1384,4,《སྣར་》,mམ།,
,499,1385,1,《པེ་》《སྣར་》,mསེམས་ཅན་གང་ཡང་།,
,,1386,2,《པེ་》《སྣར་》,།། །།,
,,1387,3,《པེ་》《སྣར་》,mཡང་དག་པར།,
,500,1388,1,《པེ་》《སྣར་》,།། །།,
,,1389,2,《པེ་》《སྣར་》,པ།,
,501,1390,1,《པེ་》《སྣར་》,mདེ།,
,,1391,2,《པེ་》《སྣར་》,གཞག,
,,1392,3,《པེ་》《སྣར་》,mལ།,
,,1393,4,《པེ་》《སྣར་》,།། །།,
,502,1394,1,《པེ་》《སྣར་》,ཡོད།,
,503,1395,1,《པེ་》《སྣར་》,pརྫོགས་པར།,
,,1396,2,《པེ་》《སྣར་》,mསྐྱེ་བོ་མང་པོའི་ཚོགས་ཀྱི་མདུན་དུ།,
,,1397,3,《པེ་》《སྣར་》,གཞག,
,,1398,4,《པེ་》《སྣར་》,སྦྱར་ཞིང་གཞག,
,504,1399,1,《སྣར་》,ཉིད།,
,505,1400,1,《པེ་》《སྣར་》,།། །།,
,,1401,2,《སྣར་》,ཆེ།,
,506,1402,1,《པེ་》《སྣར་》,pལ།,
,,1403,2,《པེ་》《སྣར་》,དེ།,
,507,1404,1,《སྣར་》,དག།,
,,1405,2,《སྣར་》,གྱི།,
,508,1406,1,《པེ་》《སྣར་》,གིས།,
,510,1407,1,《པེ་》《སྣར་》,དོ།,
,,1408,2,《པེ་》《སྣར་》,mནི།,
,511,1409,1,《པེ་》《སྣར་》,pནི།,
,,1410,2,《པེ་》《སྣར་》,འདུས།,
,,1411,3,《པེ་》《སྣར་》,།། །།,
,513,1412,1,《པེ་》《སྣར་》,pདེ།,
,,1413,2,《པེ་》《སྣར་》《ཅོ་》,pདགེ་བའི།,
,,1414,3,《སྣར་》,mབ།,
,514,1415,1,《པེ་》《སྣར་》,བ་སྟེ།,
,,1416,2,《པེ་》《སྣར་》,བ་སྟེ།,
,,1417,3,《པེ་》《སྣར་》,mཞི་བའི་ཕྱིར་དང་།,
,515,1418,1,《པེ་》《སྣར་》,དེ།,
