མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,
,146,936,1,《པེ་》《སྣར་》,གཞེན།,,
,,937,2,《པེ་》《སྣར་》,བ།,,
,,938,3,《པེ་》《སྣར་》,༼དུ།,,
,,939,4,《པེ་》《སྣར་》,༼བ།,,
,,940,5,《པེ་》《སྣར་》,༼ལྔ་པོ།,,
,147,941,1,《པེ་》《སྣར་》,འགྱུར།,,
,,942,2,《པེ་》《སྣར་》,ལ།,,
,148,943,1,《པེ་》《སྣར་》,༼མ།,,
,,944,2,《པེ་》《སྣར་》,༼རིག་པར།,,
,,945,3,《སྣར་》,༽དག,,
,149,946,1,《པེ་》《སྣར་》,ལ།,,
,,947,2,《སྣར་》,བར།,,
,,948,3,《པེ་》《སྣར་》,ཉེ་བར།,,
,,949,4,《པེ་》《སྣར་》,བཞི།,,
,,950,5,《པེ་》《སྣར་》,ལས།,,
,,951,6,《པེ་》《སྣར་》,བས།,,
,150,952,1,《པེ་》《སྣར་》,པ།,,
,,953,2,《པེ་》《སྣར་》,༼པ།,,
,,954,3,《པེ་》《སྣར་》,༼གསུམ།,,
,,955,4,《ཅོ་》,ལ།,,
,151,956,1,《པེ་》《སྣར་》,སྤྱད།,,
,,957,2,《སྣར་》,འཇིགས།,,
,,958,3,《སྣར་》,རྟོགས།,,
,152,959,1,《པེ་》《སྣར་》,ཀྱི།,,
,,960,2,《པེ་》《སྣར་》,གྱི།,,
,,961,3,《པེ་》《སྣར་》,ལྟས།,,
,,962,4,《པེ་》《སྣར་》,ལྟས།,,
,,963,5,《པེ་》《སྣར་》,གཞེན།,,
,,964,6,《པེ་》《སྣར་》,༼རྩེ་འཇིལ་བའི་གནས་སྐབས་དང་།,,
,,965,7,《ཅོ་》,གནོད།,,
,,966,8,《ཅོ་》,རྣ་བ་པ།,,
,,967,9,《པེ་》《སྣར་》,སྤྱོད།,,
,,968,10,《པེ་》《སྣར་》,ལས།,,
,,969,11,《པེ་》《སྣར་》,སྤང་བར་བྱའོ།,,
,,970,12,《པེ་》《སྣར་》,ལས།,,
,153,971,1,《པེ་》《སྣར་》,༽དེ།,,
,,972,2,《པེ་》《སྣར་》,པར།,,
,,973,3,《སྣར་》,པ།,,
,,974,4,《པེ་》《སྣར་》,༼རྣམས།,,
,,975,5,《པེ་》,འདུས།,,
,,976,6,《ཅོ་》,བཞིར།,,
,,977,7,《པེ་》《སྣར་》,སྐྱེས་པར།,,
,154,978,1,《པེ་》《སྣར་》,༼པོ།,,
,,979,2,《པེ་》《སྣར་》,པ།,,
,,980,3,《པེ་》《སྣར་》,བཏགས།,,
,,981,4,《པེ་》《སྣར་》,༼ནི།,,
,,982,5,《པེ་》《སྣར་》,བཏགས།,,
,155,983,1,《པེ་》《སྣར་》,བཏགས།,,
,,984,2,《པེ་》《སྣར་》,༽བ།,,
,,985,3,《པེ་》《སྣར་》,བཏགས།,,
,,986,4,《པེ་》《སྣར་》,བཏགས།,,
,,987,5,《པེ་》《སྣར་》,བཏགས།,,
,,988,6,《སྣར་》,འཇུག,,
,,989,7,《པེ་》《སྣར་》,བསྡུས་པའི།,,
,,990,8,《པེ་》《སྣར་》,རྩེ།,,
,a,991,,,,,
,156,992,1,《ཅོ་》,༼ལྡན་པར།,,
,,993,2,《པེ་》《སྣར་》,༼ན།,,
,,994,3,《སྣར་》,ཆེན།,,
,,995,4,《པེ་》《སྣར་》,༼མ།,,
,,996,5,《པེ་》《སྣར་》,བཏགས།,,
,,997,6,《པེ་》《སྣར་》,བཏགས།,,
,,998,7,《པེ་》《སྣར་》,དམ།,,
,,999,8,《པེ་》《སྣར་》,གྱིས།,,
,,1000,9,《སྣར་》,འབྲེང་།,,
,157,1001,1,《པེ་》《སྣར་》,བསླབས།,,
,,1002,2,《པེ་》《སྣར་》,ལས།,,
,,1003,3,《པེ་》《སྣར་》,༼སེམས།,,
,,1004,4,《པེ་》《སྣར་》,ལས།,,
,158,1005,1,《པེ་》《སྣར་》,༼ཡིན།,,
,,1006,2,《པེ་》《སྣར་》,༼དུ།,,
,,1007,3,《པེ་》《སྣར་》,ན།,,
,,1008,4,《པེ་》《སྣར་》,བར།,,
,,1009,5,《པེ་》《སྣར་》,བ།,,
,159,1010,1,《པེ་》《སྣར་》,༼དང་།,,
,160,1011,1,《པེ་》《སྣར་》,༼ཉིད།,,
,,1012,2,《པེ་》《སྣར་》,༼མི།,,
,,1013,3,《ཅོ་》,ཀྱི།,,
,,1014,4,《པེ་》,བསྡུ།,,
,,1015,5,《པེ་》《སྣར་》,༽ནི།,,
,,1016,6,《སྣར་》,གྱིས།,,
,,1017,7,《པེ་》《སྣར་》,ཅིང་།,,
,161,1018,1,《པེ་》《སྣར་》,འགྲུབ།,,
,,1019,2,《པེ་》《སྣར་》,ལས།,,
,,1020,3,《པེ་》《སྣར་》,ལས།,,
,,1021,4,《སྣར་》,དེ།,,
,,1022,5,《པེ་》《སྣར་》,༼སོ།།,,
,162,1023,1,《པེ་》《སྣར་》,༼ལ།,,
,,1024,2,《པེ་》《སྣར་》,ལྔ།,,
,,1025,3,《པེ་》《སྣར་》,པ་ཡིན་པར་ཤེས།,,
,163,1026,1,《པེ་》《སྣར་》,རུང་།,,
,,1027,2,《པེ་》《སྣར་》,པའི།,,
,164,1028,1,《པེ་》《སྣར་》,པོ།,,
,,1029,2,《པེ་》《སྣར་》,སྤང་།,,
,165,1030,1,《པེ་》《སྣར་》,༼མ།,,
,,1031,2,《པེ་》《སྣར་》,༼གཉིས།,,
,,1032,3,《པེ་》《སྣར་》,པ།,,
,,1033,4,《པེ་》《སྣར་》,ཤེས་པར།,,
,,1034,5,《པེ་》,པར།,,
,166,1035,1,《སྣར་》,རྟགས།,,
,,1036,2,《སྣར་》,རྟགས།,,
,167,1037,1,《པེ་》《སྣར་》,བསྒོམ།,,
,,1038,2,《པེ་》《སྣར་》,ལ།,,
,,1039,3,《པེ་》《སྣར་》,བ།,,
,,1040,4,《པེ་》《སྣར་》,དེ།,,
,,1041,5,《པེ་》《སྣར་》,རྩོལ་བ།,,
,168,1042,1,《པེ་》《སྣར་》,༼ནི།,,
,,1043,2,《པེ་》《སྣར་》,སྨེག,,
,,1044,3,《པེ་》《སྣར་》,བསད།,,
,,1045,4,《པེ་》《སྣར་》,བསད།,,
,,1046,5,《པེ་》《སྣར་》,ཀྱི།,,
,,1047,6,《པེ་》《སྣར་》,ཁྱེད།,,
,,1048,7,《པེ་》《སྣར་》,བརྗོད།,,
,,1049,8,《པེ་》《སྣར་》,པ།,,
,,1050,9,《པེ་》《སྣར་》,༼དག,,
,,1051,10,《པེ་》《སྣར་》,པོར།,,
,,1052,11,《པེ་》《སྣར་》,༼ནི།,,
,,1053,12,《པེ་》《སྣར་》,སྐྱོང་།,,
,169,1054,1,《པེ་》《སྣར་》,བརྗོད།,,
,,1055,2,《པེ་》《སྣར་》,སློངས།,,
,,1056,3,《སྣར་》,གྱིས།,,
,,1057,4,《པེ་》《སྣར་》,སླང་།,,
,,1058,5,《པེ་》《སྣར་》,སྙེད།,,
,,1059,6,《པེ་》《སྣར་》,སྙེད།,,
,,1060,7,《པེ་》《སྣར་》,༽ནི།,,
,,1061,8,《པེ་》《སྣར་》,བརྟགས།,,
,,1062,9,《པེ་》《སྣར་》,འགྲོན།,,
,,1063,10,《པེ་》《སྣར་》,གི།,,
,,1064,11,《པེ་》《སྣར་》,རྒྱུད།,,
,,1065,12,《པེ་》《སྣར་》,བསད།,,
,,1066,13,《པེ་》《སྣར་》,༼རྣམས།,,
,,1067,14,《པེ་》《སྣར་》,ཟེ།,,
,,1068,15,《པེ་》《སྣར་》,རྗོད།,,
,170,1069,1,《པེ་》《སྣར་》,པ།,,
,,1070,2,《པེ་》《སྣར་》,ལས།,,
,,1071,3,《པེ་》《སྣར་》,སྤྱད།,,
,,1072,4,《པེ་》《སྣར་》,ཀྱི།,,
,,1073,5,《པེ་》《སྣར་》,བར།,,
,,1074,6,《པེ་》《སྣར་》,༼ན།,,
,171,1075,1,《པེ་》《སྣར་》,བསད།,,
,,1076,2,《པེ་》《སྣར་》,བར།,,
,,1077,3,《པེ་》《སྣར་》,བར།,,
,,1078,4,《པེ་》《སྣར་》,གི།,,
,,1079,5,《པེ་》《སྣར་》,༼གནས།,,
,,1080,6,《པེ་》《སྣར་》,༼འདི།,,
,172,1081,1,《པེ་》《སྣར་》,ལ།,,
,,1082,2,《པེ་》《སྣར་》,༼གི།,,
,,1083,3,《པེ་》《སྣར་》,༼གནས།,,
,173,1084,1,《པེ་》《སྣར་》,མངོན།,,
,,1085,2,《པེ་》,སྐྱེས་ཅིང་།,《སྣར་》,སྐྱེས་ཤིང་།
,,1086,3,《པེ་》《སྣར་》,༼དེ།,,
,,1087,4,《སྣར་》,༼པ།,,
,174,1088,1,《པེ་》《སྣར་》,གྱུར་པ།,,
,,1089,2,《པེ་》《སྣར་》,རིས།,,
,,1090,3,《པེ་》《སྣར་》,༼གནས།,,
,,1091,4,《པེ་》《སྣར་》,རྒ།,,
,175,1092,1,《པེ་》《སྣར་》,༼ཉིད།,,
,,1093,2,《པེ་》《སྣར་》,གྱིས།,,
,,1094,3,《པེ་》《སྣར་》,༼ནི།,,
,176,1095,1,《པེ་》《སྣར་》,༽པའི།,,
,,1096,2,《པེ་》《སྣར་》,སྒྲུབ།,,
,,1097,3,《པེ་》,༼རྒྱུན།,,
,,1098,4,《པེ་》《སྣར་》,བཟུང་།,,
,,1099,5,《པེ་》《སྣར་》,༼པ།,,
,,1100,6,《པེ་》《སྣར་》,༼པ།,,
,177,1101,1,《པེ་》《སྣར་》,༼ནི།,,
,,1102,2,《པེ་》《སྣར་》,༼པ།,,
,,1103,3,《པེ་》《སྣར་》,ཏེ།,,
,,1104,4,《པེ་》《སྣར་》,༼པ།,,
,,1105,5,《པེ་》《སྣར་》,༼པ།,,
,,1106,6,《པེ་》《སྣར་》,༼ཉོན་མོངས་པ།,,
,178,1107,1,《པེ་》,༼པ།,,
,179,1108,1,《པེ་》《སྣར་》,རྣམས་དོན།,,
,,1109,2,《པེ་》《སྣར་》,བརྩགས།,,
,,1110,3,《པེ་》《སྣར་》,རྟས།,,
,,1111,4,《པེ་》《སྣར་》,བ།,,
,,1112,5,《པེ་》,༼དོན།,,
,,1113,6,《པེ་》《སྣར་》,གི།,,
,,1114,7,《ཅོ་》,ཐོས།,,
,180,1115,1,《སྣར་》,༼མ།,,
,181,1116,1,《པེ་》,དོད།,,
,,1117,2,《པེ་》《སྣར་》,རྟོགས།,,
,,1118,3,《པེ་》《སྣར་》,བསྒོམ།,,
,,1119,4,《ཅོ་》,སྤང་།,,
,,1120,5,《པེ་》《སྣར་》,ནི།,,
,182,1121,1,《པེ་》《སྣར་》,༼གང་།,,
,,1122,2,《པེ་》《སྣར་》,༼ཡིན།,,
,,1123,3,《པེ་》《སྣར་》,པ།,,
,,1124,4,《པེ་》《སྣར་》,༼འདི།,,
,,1125,5,《པེ་》《སྣར་》,༼སེམས།,,
,,1126,6,《པེ་》《སྣར་》,ལས།,,
,,1127,7,《པེ་》《སྣར་》,ལས།,,
,,1128,8,《པེ་》《སྣར་》,པར།,,
,183,1129,1,《པེ་》《སྣར་》,ནི།,,
,,1130,2,《པེ་》《སྣར་》,༼ཤེས་པ།,,
,,1131,3,《པེ་》《སྣར་》,ཉན།,,
,,1132,4,《པེ་》《སྣར་》,ཀྱི།,,
,184,1133,1,《པེ་》《སྣར་》,རྗོད།,,
,,1134,2,《པེ་》《སྣར་》,ཀྱིས།,,
,,1135,3,《པེ་》《སྣར་》,ཏུ།,,
,,1136,4,《པེ་》《སྣར་》,༼ཏུ།,,
,185,1137,1,《པེ་》《སྣར་》,མ།,,
,,1138,2,《པེ་》《སྣར་》,གིས།,,
,,1139,3,《པེ་》,༼ཁམས།,,
,,1140,4,《པེ་》《སྣར་》,གི།,,
,,1141,5,《པེ་》《སྣར་》,༼ཡོད་པ།,,
,,1142,6,《པེ་》《སྣར་》,པ་ནི།,,
,186,1143,1,《པེ་》《སྣར་》,བརྟག,,
,,1144,2,《པེ་》《སྣར་》,བྱུང་།,,
,,1145,3,《པེ་》《སྣར་》,༼ནི།,,
,,1146,4,《པེ་》《སྣར་》,༼དེ་ལས་གཞན་པ་ནི་དེ་དག་དང་མཚུངས་པ་ཡིན་ནོ།།,,
,,1147,5,《པེ་》《སྣར་》,༽དང་།,,
,,1148,6,《པེ་》《སྣར་》,མེད།,,
,187,1149,1,《པེ་》《སྣར་》,༽དག,,
,,1150,2,《པེ་》《སྣར་》,བཟུང་།,,
,,1151,3,《པེ་》《སྣར་》,༼པོ།,,
,,1152,4,《པེ་》《སྣར་》,༼པོ།,,
,,1153,5,《པེ་》《སྣར་》,༼ཡིན།,,
,188,1154,1,《པེ་》《སྣར་》,པའོ།,,
,,1155,2,《པེ་》《སྣར་》,༽དག,,
,,1156,3,《པེ་》《སྣར་》,༼ཁམས་བཅོ་བརྒྱད་པོ་དག་ཕན་ཚུན་མཚན་ཉིད་…...ཁམས་ཚད་མེད་པ་ཉིད་གང་ཞེ་ན།,,
,,1157,4,《པེ་》《སྣར་》,༼དཔེ།,,
,,1158,5,《པེ་》《སྣར་》,བཞིའི།,,
,,1159,6,《པེ་》《སྣར་》,བཞིའི།,,
,,1160,7,《པེ་》《སྣར་》,བྱ་སྟེ།,,
,189,1161,1,《སྣར་》,༼པ་དག་གི་མིག་ལ་སོགས།,,
,,1162,2,《པེ་》《སྣར་》,༼ལས།,,
,,1163,3,《པེ་》《སྣར་》,ལ།,,
,,1164,4,《པེ་》《སྣར་》,མ།,,
,,1165,5,《པེ་》《སྣར་》,ཁ།,,
,,1166,6,《པེ་》《སྣར་》,གསུངས་པ།,,
,190,1167,1,《པེ་》《སྣར་》,༼ཕྱིར།,,
,,1168,2,《པེ་》《སྣར་》,པ།,,
,,1169,3,《པེ་》《སྣར་》,བྱའོ།,,
,,1170,4,《པེ་》《སྣར་》,གྱི་རྟེན།,,
,,1171,5,《པེ་》《སྣར་》,སྟེ།,,
,,1172,6,《པེ་》《སྣར་》,ཅིག་ལ་ཅིག,,
,191,1173,1,《པེ་》《སྣར་》,ཅིག,,
,,1174,2,《པེ་》《སྣར་》,༼བཅས།,,
,,1175,3,《པེ་》《སྣར་》,བར།,,
,,1176,4,《པེ་》《སྣར་》,འདི།,,
,,1177,5,《པེ་》《སྣར་》,འཆའ།,,
,,1178,6,《པེ་》《སྣར་》,ཐ་མ་ལས།,,
,,1179,7,《པེ་》《སྣར་》,༼ཡང་།,,
,,1180,8,《པེ་》《སྣར་》,རྟས།,,
,,1181,9,《པེ་》《སྣར་》,བས།,,
,192,1182,1,《སྣར་》,པ།,,
,,1183,2,《པེ་》《སྣར་》,༼ཡང་།,,
,,1184,3,《པེ་》《སྣར་》,༼ཡང་།,,
,,1185,4,《པེ་》《སྣར་》,རྟས།,,
,,1186,5,《པེ་》《སྣར་》,པའི།,,
,,1187,6,《པེ་》《སྣར་》,བླ།,,
,,1188,7,《པེ་》《སྣར་》,འགྲོ།,,
,,1189,8,《པེ་》《སྣར་》,རྟས།,,
,,1190,9,《པེ་》《སྣར་》,དེ།,,
,,1191,10,《པེ་》《སྣར་》,བླ།,,
,,1192,11,《པེ་》《སྣར་》,རྟས།,,
,,1193,12,《པེ་》《སྣར་》,དེ།,,
,,1194,13,《པེ་》《སྣར་》,བླ།,,
,,1195,14,《པེ་》《སྣར་》,རྟས།,,
,,1196,15,《པེ་》《སྣར་》,བླ།,,
,,1197,16,《པེ་》《སྣར་》,༼པོ།,,
,,1198,17,《པེ་》《སྣར་》,༼སྡེ།,,
,193,1199,1,《པེ་》《སྣར་》,ཀྱིས།,,
,,1200,2,《པེ་》《སྣར་》,༼དང་།,,
,,1201,3,《སྣར་》,༼དང་།,,
,,1202,4,《པེ་》《སྣར་》,༼རྟོག་པ།,,
,,1203,5,《པེ་》《སྣར་》,ལ།,,
,,1204,6,《པེ་》《སྣར་》,༼བུ།,,
,,1205,7,《པེ་》《སྣར་》,ལས།,,
,194,1206,1,《པེ་》《སྣར་》,པོ།,,
,,1207,2,《པེ་》《སྣར་》,ལས།,,
,,1208,3,《པེ་》《སྣར་》,༼དུ།,,
,195,1209,1,《པེ་》《སྣར་》,༼རྣམས།,,
,,1210,2,《པེ་》《སྣར་》,ཏེ།,,
,,1211,3,《པེ་》《སྣར་》,བསྒྱུར།,,
,,1212,4,《པེ་》《སྣར་》,༼འདི།,,
,,1213,5,《པེ་》《སྣར་》,༼གྱི།,,
,,1214,6,《པེ་》《སྣར་》,པའི།,,
,,1215,7,《པེ་》《སྣར་》,ལ།,,
,196,1216,1,《པེ་》《སྣར་》,༼འོག་ཏུ།,,
,,1217,2,《སྣར་》,༽ན།,,
,,1218,3,《པེ་》《སྣར་》,༼རེ་ཞིག,,
,,1219,4,《པེ་》《སྣར་》,༼ཅན།,,
,,1220,5,《པེ་》《སྣར་》,༼དོན།,,
,197,1221,1,《པེ་》《སྣར་》,རིགས།,,
,,1222,2,《པེ་》《སྣར་》,༼ཀྱི།,,
,,1223,3,《པེ་》《སྣར་》,༼འབྲལ་བར།,,
,,1224,4,《པེ་》《སྣར་》,གྱིས།,,
,,1225,5,《པེ་》《སྣར་》,གི།,,
,198,1226,1,《སྣར་》,༽ནི།,,
,,1227,2,《པེ་》《སྣར་》,༼ལ།,,
,,1228,3,《པེ་》《སྣར་》,བྱུང་།,,
,,1229,4,《པེ་》《སྣར་》,༽ཡོད་པའི།,,
,,1230,5,《པེ་》《སྣར་》,༼ལ།,,
,,1231,6,《པེ་》《སྣར་》,པས།,,
,199,1232,1,《པེ་》《སྣར་》,༽གང་བ།,,
,,1233,2,《པེ་》《སྣར་》,༼དང་།,,
,,1234,3,《པེ་》《སྣར་》,བྱའི།,,
,,1235,4,《སྣར་》《ཅོ་》,དེ།,,
,200,1236,1,《པེ་》《སྣར་》,པ།,,
,,1237,2,《པེ་》《སྣར་》,རུང་།,,
,,1238,3,《པེ་》《སྣར་》,༼སྐྱེ།,,
,,1239,4,《སྣར་》,འགགས།,,
,,1240,5,《པེ་》《སྣར་》,༼ཞིག,,
,201,1241,1,《པེ་》《སྣར་》,ལྟ།,,
,,1242,2,《པེ་》《སྣར་》,བལྟ།,,
,,1243,3,《པེ་》《སྣར་》,༼ཞེན་པར།,,
,,1244,4,《པེ་》《སྣར་》,ཀྱིས།,,
,,1245,5,《པེ་》,༼ཀྱི།,,
,,1246,6,《པེ་》《སྣར་》,བར་གྱུར།,,
,,1247,7,《ཅོ་》,ཀྱི།,,
,,1248,8,《ཅོ་》,ཀྱི།,,
,202,1249,1,《པེ་》,༼ན།,,
,,1250,2,《པེ་》《སྣར་》,༽དེ།,,
,,1251,3,《པེ་》《སྣར་》,༼གི།,,
,,1252,4,《པེ་》《སྣར་》,རྗོད།,,
,,1253,5,《པེ་》《སྣར་》,པ།,,
,,1254,6,《པེ་》《སྣར་》,ལྟ།,,
,,1255,7,《པེ་》《སྣར་》,༽ལུས་ཀྱང་།,,
,,1256,8,《པེ་》《སྣར་》,ལས།,,
,103,1257,1,《པེ་》《སྣར་》,ཀྱི།,,
,,1258,2,《པེ་》《སྣར་》,ཀྱི།,,
,,1259,3,《པེ་》,ཀྱི།,,
,,1260,4,《སྣར་》,ལྡན།,,
,,1261,5,《པེ་》《སྣར་》,ལས་བསྟན།,,
,,1262,6,《ཅོ་》,གྱིས།,,
,204,1263,1,《པེ་》《སྣར་》,སྐྱེས།,,
,,1264,2,《པེ་》《སྣར་》,༼མ།,,
,,1265,3,《པེ་》《སྣར་》,༼མཐའ།,,
,,1266,4,《པེ་》《སྣར་》,བལྟོས།,,
,,1267,5,《པེ་》《སྣར་》,ལས་བལྟོས།,,
,,1268,6,《པེ་》,གིས།,,
,205,1269,1,《པེ་》《སྣར་》,སྲེད།,,
,,1270,2,《པེ་》《སྣར་》,༽པ།,,
,,1271,3,《པེ་》《སྣར་》,མཐའ།,,
,,1272,4,《པེ་》《སྣར་》,སྐྱེད།,,
,,1273,5,《པེ་》《སྣར་》,༼ལམ་དང་།  བདེ་འགྲོར་འགྲོ་བའི།,,
,206,1274,1,《པེ་》《སྣར་》,ལྟ།,,
,,1275,2,《པེ་》《སྣར་》,ཉིའི།,,
,,1276,3,《པེ་》《སྣར་》,༼ལ།,,
,,1277,4,《པེ་》《སྣར་》,༼ཀུན་ནས་ཉོན་མོངས་པས།,,
,,1278,5,《པེ་》《སྣར་》,པར།,,
,,1279,6,《པེ་》《སྣར་》,གྲུབ།,,
,207,1280,1,《པེ་》《སྣར་》,ཀྱི།,,
,,1281,2,《པེ་》《སྣར་》,འཐོབ།,,
,207,1282,1,《པེ་》《སྣར་》,༼ནི།,,
,,1283,2,《ཅོ་》,ཀྱི།,,
,,1284,3,《པེ་》《སྣར་》,༼གྱི་རིགས།,,
,,1285,4,《པེ་》《སྣར་》,གི།,,
,,1286,5,《པེ་》《སྣར་》,གཞོས།,,
,209,1287,1,《པེ་》《སྣར་》,འགྲོག,,
,,1288,2,《པེ་》《སྣར་》,༼ཡུལ།,,
,,1289,3,《པེ་》《སྣར་》,༽སེམས།,,
,210,1290,1,《པེ་》《སྣར་》,༼སྣས།,,
,,1291,2,《པེ་》《སྣར་》,མྱོང་།,,
,211,1292,1,《པེ་》《སྣར་》,རྩ།,,
,,1293,2,《པེ་》《སྣར་》,པར་བྱེད་པ།,,
,,1294,3,《པེ་》《སྣར་》,༼སེམས་ཅན་དམྱལ་བ་པའི་ལུས་མ་སྤངས་པར་…...གང་ཡིན་པ་དེ་ནི་གནས་ཡོད་དེ།,,
,,1295,4,《པེ་》《སྣར་》,པའི།,,
,,1296,5,《པེ་》《སྣར་》,ན།,,
,,1297,6,《པེ་》,༽པ་དེ་ནི།,,
,,1298,7,《པེ་》《སྣར་》,༼དེ།,,
,212,1299,1,《པེ་》《སྣར་》,པ།,,
,,1300,2,《པེ་》《སྣར་》,༼རྩོད་པར་གྱུར་པ།,,
,,1301,3,《པེ་》《སྣར་》,པ།,,
,213,1302,1,《པེ་》《སྣར་》,ཡོད།,,
,,1303,2,《པེ་》《སྣར་》,བལྟོས།,,
,,1304,3,《པེ་》,འཇིག,,
,,1305,4,《པེ་》《སྣར་》,པར།,,
,,1306,5,《པེ་》《སྣར་》,༼མ།,,
,,1307,6,《པེ་》,༼སྤྱི།,,
,214,1308,1,《པེ་》《སྣར་》,༼དེ།,,
,,1309,2,《པེ་》《སྣར་》,༼ལ།,,
,,1310,3,《པེ་》《སྣར་》,༼ལ།,,
,,1311,4,《པེ་》《སྣར་》,ལ།,,
,,1312,5,《པེ་》,༼ཡང་།,,
,,1313,6,《པེ་》《སྣར་》,བལྟས་པར།,,
,215,1314,1,《པེ་》《སྣར་》,༼ལ།,,
,,1315,2,《པེ་》,སྒྱུར།,,
,,1316,3,《པེ་》《སྣར་》,༼བྱེད་པ།,,
,,1317,4,《པེ་》,གཞན་ཡང་རྣམ་གྲངས།,《སྣར་》,རྣམས་གྲངས་གཞན་ཡང་།
,,1318,5,《པེ་》,གྱིས།,,
,216,1319,1,《པེ་》《སྣར་》,གཅིག,,
,,1320,2,《པེ་》《སྣར་》,བྱ་སྟེ།,,
,,1321,3,《པེ་》,༼བལྟ་བར།,,
,,1322,4,《པེ་》《སྣར་》,༼ནས།,,
,,1323,5,《པེ་》《སྣར་》,བསྡམ།,,
,,1324,6,《པེ་》《སྣར་》,གྱི།,,
,,1325,7,《པེ་》《སྣར་》,གི།,,
,,1326,8,《པེ་》《སྣར་》,གྱི།,,
,,1327,9,《པེ་》,རྣམས།,《སྣར་》,བསྡོམས།
,217,1328,1,《སྣར་》,བལྟ།,,
,,1329,2,《པེ་》《སྣར་》,རོ།,,
,,1330,3,《སྣར་》,ཀྱིས།,,
,,1331,4,《སྣར་》,དང་པོ།,,
,,1332,5,《པེ་》《སྣར་》,འདས་པའི།,,
,,1333,6,《ཅོ་》,༼ངན།,,
,,1334,7,《པེ་》《སྣར་》,བཅུ་དྲུག་གི།,《ཅོ་》,བཅུ་དྲུག
,,1335,8,《པེ་》《སྣར་》,༼གཅིག་དང་གསུམ་གྱི་ཕྱོགས་སོ།།…...་དུ་ཞིག་འདུས་བྱས་ཡིན་ཞེ་ན།  སྨྲས་པ།,,
,,1336,9,《པེ་》《སྣར་》,༼དབང་པོ།,,
,219,1337,1,《ཅོ་》,ཀྱིས།,,
,,1338,2,《ཅོ་》,ནི།,,
,,1339,3,《ཅོ་》,ནི།,,
,,1340,4,《པེ་》《སྣར་》,༼ཡོངས་སུ་རླན་པར་བྱེད།,,
,,1341,5,《པེ་》《སྣར་》,༼དུ།,,
,,1342,6,《པེ་》《སྣར་》,ཤེས།,,
,220,1343,1,《པེ་》《སྣར་》,གཉིས།,,
,,1344,2,《པེ་》《སྣར་》,གཉིས།,,
,,1345,3,《པེ་》《སྣར་》,༼ཡིན།,,
,,1346,4,《པེ་》《སྣར་》,༼ཡིན་ན།,,
,,1347,5,《པེ་》《སྣར་》,༼ནི།,,
,,1348,6,《པེ་》《སྣར་》,༼ནི།,,
,221,1349,1,《སྣར་》,ལས།,,
,,1350,2,《པེ་》《སྣར་》,༼དུ།,,
,,1351,3,《པེ་》,༽དང་།,,
,,1352,4,《སྣར་》,ལྟར།,,
,,1353,5,《པེ་》《སྣར་》,༼ལས།,,
,,1354,6,《པེ་》《སྣར་》,གོ།,,
,,1355,7,《པེ་》《སྣར་》,༽དག,,
,222,1356,1,《ཅོ་》,ནང་།,,
,,1357,2,《པེ་》《སྣར་》,༼དང་།,,
,,1358,3,《ཅོ་》,བར།,,
,,1359,4,《སྣར་》,རྣམ།,,
,,1360,5,《པེ་》《སྣར་》,༼མ།,,
,,1361,6,《པེ་》《སྣར་》,༽ཚང་བ་རྣམ་སྤོང་བར་བྱེད་ཅིང་མ་ཚང་བ་རྣམས་འཐོབ་པར་བྱེད་པ་དང་།,,
,223,1362,1,《པེ་》《སྣར་》,༼གསུམ།,,
,,1363,2,《པེ་》《སྣར་》,༼དག,,
,,1364,3,《པེ་》《སྣར་》,༼ས།,,
,,1365,4,《སྣར་》,སྦྱོང་།,,
,224,1366,1,《པེ་》《སྣར་》,༽དོན་གྱིས།,,
,,1367,2,《པེ་》《སྣར་》,༼ཕོ་དང་མོའི་དབང་པོ་ཕན་ཚུན།,,
,,1368,3,《པེ་》《སྣར་》,པ།,,
,,1369,4,《པེ་》,༽དབང་པོ།,,
,,1370,5,《པེ་》《སྣར་》,༼ཡིད།,,
,,1371,6,《སྣར་》,དྲན།,,
,,1372,7,《པེ་》《སྣར་》,འཐོབ།,,
,225,1373,1,《པེ་》《སྣར་》,བདུན།,,
,,1374,2,《པེ་》《སྣར་》,ལས།,,
,,1375,3,《སྣར་》,པོ།,,
,,1376,4,《པེ་》《སྣར་》,༼ཡང་།,,
,226,1377,1,《པེ་》《སྣར་》,ནུ།,,
,,1378,2,《ཅོ་》,༼པ།,,
,,1379,3,《པེ་》《སྣར་》,གཏོགས།,,
,,1380,4,《སྣར་》,གྱིས།,,
,,1381,5,《པེ་》《སྣར་》,གཏོགས།,,
,227,1382,1,《པེ་》《སྣར་》,༼དག,,
,,1383,2,《པེ་》《སྣར་》,༼དེ་དག་ཉིད་ད་ལྟར་གྱི་དག་ཡིན་ལ།  དོན་ཡང་ད་ལྟར་བྱུང་བ་དག་ཡིན་པར་ཡང་བལྟ་བར་བའོ།།,,
,,1384,3,《པེ་》《སྣར་》,གྱི།,,
,,1385,4,《སྣར་》,༽དང་།,,
,,1386,5,《པེ་》《སྣར་》,༽ལྡན་པ་དང་།,,
,228,1387,1,《པེ་》,༼ཡིན་པ།,,
,,1388,2,《པེ་》《སྣར་》《ཅོ་》,བསྟན།,,
