མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།
,,941,3,《སྣར་》,བས།,
,,942,4,《པེ་》《སྣར་》,ལས།,
,,943,5,《སྣར་》,ན་བདག,
,,944,6,《པེ་》《སྣར་》,དེ།,
,,945,7,《སྣར་》,ཉིད་ལས།,
,,946,8,《པེ་》《སྣར་》,ལས།,
,599,947,1,《པེ་》《སྣར་》,༼ཡང་།,
,,948,2,《པེ་》《སྣར་》,༼གི།,
,,949,3,《སྣར་》,བསྟེན།,
,,950,4,《པེ་》《སྣར་》,༼དེ་ལྟར།,
,,951,5,《པེ་》《སྣར་》,པ།,
,,952,6,《པེ་》《སྣར་》,ན།,
,,953,7,《པེ་》《སྣར་》,པ།,
,,954,8,《པེ་》《སྣར་》,༽ཡང་།,
,600,955,1,《སྣར་》,༽པས་དེ་ལ་གཞན་མ་ཡིན།,
,,956,2,《པེ་》《སྣར་》,༽དེ་ལ།,
,,957,3,《པེ་》《སྣར་》,ཚེ།,
,,958,4,《པེ་》《སྣར་》,བལྟོས་ནས།,
,,959,5,《པེ་》《སྣར་》,པར།,
,,960,6,《པེ་》《སྣར་》,བསྟན།,
,,961,7,《པེ་》《སྣར་》,༼ཕྱིར།,
,,962,8,《པེ་》《སྣར་》,རྩལ་བ་ཡོད་པར།,
,601,963,1,《པེ་》《སྣར་》,༽བུམ།,
,,964,2,《པེ་》《སྣར་》,༼དེ།,
,,965,3,《སྣར་》,༽བ།,
,,966,4,《པེ་》《སྣར་》,སྒྲུབ།,
,,967,5,《པེ་》,འགྱུར། ཕྲད་པ།,《སྣར་》,འགྱུར།
,,968,6,《པེ་》《སྣར་》,བསམས་པས།,
,602,969,1,《པེ་》《སྣར་》,པའི།,
,,970,2,《པེ་》《སྣར་》,ད།,
,,971,3,《པེ་》《སྣར་》《ཅོ་》,དེ།,
,,972,4,《པེ་》《སྣར་》《ཅོ་》,༼པ།,
,,973,5,《པེ་》《སྣར་》《ཅོ་》,འདོད།,
,,974,6,《པེ་》《སྣར་》,༼མི།,
,,975,7,《པེ་》《སྣར་》,པ།,
,,976,8,《པེ་》《སྣར་》,དེ།,
,,977,9,《པེ་》《སྣར་》,༽པ།,
,,978,10,《པེ་》《སྣར་》,ན།,
,603,979,1,《པེ་》《སྣར་》,ན།,
,,980,2,《པེ་》《སྣར་》,༼ཕྱིར།,
,,981,3,《པེ་》《སྣར་》,དོ།,
,,982,4,《པེ་》《སྣར་》,༽ཡིན།,
,604,983,1,《པེ་》《སྣར་》,པར།,
,,984,2,《པེ་》《སྣར་》,བརྟག,
,,985,3,《པེ་》《སྣར་》,འདོད།,
,,986,4,《པེ་》《སྣར་》,༽རོ།,
,,987,5,《སྣར་》,དང་།,
,,988,6,《སྣར་》,༽པ།,
,,989,7,《པེ་》《སྣར་》,༼ཉིད།,
,605,990,1,《པེ་》《སྣར་》,༼བ།,
,,991,2,《པེ་》《སྣར་》,ཡིས།,
,,992,3,《པེ་》《སྣར་》,འཕྱིས།,
,,993,4,《པེ་》《སྣར་》,ནི།,
,,994,5,《པེ་》《སྣར་》,༼སྨྲས་པ།,
,,995,6,《པེ་》《སྣར་》,བཅོམ།,
,,996,7,《པེ་》《སྣར་》,བལྟོས་པར་མ་གྱུར་པ།,
,,997,8,《པེ་》《སྣར་》,༽ཀྱིས།,
,,998,9,《པེ་》《སྣར་》,ཀྱི།,
,,999,10,《པེ་》《སྣར་》,བྱ་བས།,
,,1000,11,《པེ་》《སྣར་》,པ་གཞན་ལ་བལྟོས།,
,,1001,12,《པེ་》《སྣར་》,གྱིས།,
,606,1002,1,《པེ་》《སྣར་》,བྱ།,
,,1003,2,《པེ་》《སྣར་》,༽ནི།,
,,1004,3,《པེ་》《སྣར་》,པོར།,
,,1005,4,《པེ་》《སྣར་》,གྱུར།,
,,1006,5,《པེ་》《སྣར་》,མ།,
,,1007,6,《པེ་》《སྣར་》,༼པོ།,
,607,1008,1,《པེ་》《སྣར་》,༼ཕྱིར།,
,,1009,2,《པེ་》《སྣར་》,༽མེད།,
,,1010,3,《པེ་》《སྣར་》,ཏེ་ཞེས་བྱ་བ་ཡང་དེའི་དངོས་པོ་ནི་དེ་ཁོ་ན་ཏེ། ,
,,1011,4,《པེ་》《སྣར་》,པ།,
,608,1012,1,《པེ་》《སྣར་》,༼ཡང་།,
,,1013,2,《པེ་》《སྣར་》,འགྱུར་བའི།,
,,1014,3,《པེ་》《སྣར་》,ཀཱ་ཏྱཱ།,
,,1015,4,《པེ་》《སྣར་》,པ།,
,,1016,5,《པེ་》《སྣར་》,ཀཱ་ཏྱཱ།,
,,1017,6,《པེ་》《སྣར་》,༽དང་།,
,,1018,7,《པེ་》,༼པ་མེད།,
,,1019,8,《པེ་》《སྣར་》,༼ལ།,
,,1020,9,《པེ་》《སྣར་》,༽མཐོང་བ།,
,609,1021,1,《པེ་》《སྣར་》,༼ན།,
,,1022,2,《པེ་》《སྣར་》,༽བ།,
,,1023,3,《སྣར་》,ཉིད།,
,,1024,4,《པེ་》《སྣར་》,བར།,
,610,1025,1,《པེ་》《སྣར་》,བརྒལ།,
,,1026,2,《པེ་》《སྣར་》《ཅོ་》,༽ཉིད་ལ།,
,,1027,3,《པེ་》《སྣར་》,ཡིན།,
,,1028,4,《པེ་》《སྣར་》,༼དུ།,
,,1029,5,《སྣར་》,ན།,
,611,1030,1,《པེ་》《སྣར་》,༼དབུ་མ་རྩ་བའི་འགྲེལ་བ་བུད་ངྷ་པཱ་ལི་ཏ།,
,,1031,2,《པེ་》《སྣར་》,ཐལ་བར།,
,,1032,3,《པེ་》《སྣར་》,པ།,
,,1033,4,《ཅོ་》,དོ།,
,,1034,5,《པེ་》《སྣར་》,༼བ།,
,612,1035,1,《པེ་》《སྣར་》,༼མི།,
,,1036,2,《པེ་》《སྣར་》,༼པ།,
,,1037,3,《པེ་》《སྣར་》,༽ལ།,
,,1038,4,《པེ་》《སྣར་》,༼མ།,
,613,1039,1,《པེ་》《སྣར་》,དགས་གང་ཟག་དངོས་པོ་མེད་པར།,
,,1040,2,《པེ་》《སྣར་》,༽རྣམས།,
,,1041,3,《པེ་》《སྣར་》,རྣམ་པ།,
,,1042,4,《པེ་》《སྣར་》,བརྟག,
,,1043,5,《པེ་》《སྣར་》,༼དེ།,
,,1044,6,《པེ་》《སྣར་》,པར།,
,614,1045,1,《པེ་》《སྣར་》,བ།,
,,1046,2,《པེ་》《སྣར་》,བརྟག,
,,1047,3,《པེ་》《སྣར་》,༼རྣམས།,
,,1048,4,《པེ་》《སྣར་》,འཐོབ།,
,,1049,5,《པེ་》《སྣར་》,བ།,
,,1050,6,《པེ་》《སྣར་》,༼ཡང་།,
,,1051,7,《པེ་》《སྣར་》,༽ཡང་།,
,,1052,8,《པེ་》《སྣར་》,གྱུར།,
,,1053,9,《པེ་》《སྣར་》,གྱུར།,
,,1054,10,《པེ་》《སྣར་》,སྒྲིམ།,
,,1055,11,《སྣར་》,ཞེས།,
,,1056,12,《པེ་》《སྣར་》,གི།,
,615,1057,1,《པེ་》《སྣར་》,འདའ་བར།,
,,1058,2,《པེ་》《སྣར་》,༼པ།,
,616,1059,1,《པེ་》《སྣར་》,༽ཀྱི།,
,,1060,2,《པེ་》《སྣར་》,༽དེ།,
,617,1061,1,《སྣར་》,འགྱུར།,
,,1062,2,《པེ་》《སྣར་》,འགག,
,,1063,3,《པེ་》《སྣར་》,༼དོ།,
,,1064,4,《པེ་》《སྣར་》,བཅིངས་པར།,
,,1065,5,《པེ་》《སྣར་》,ལ།,
,618,1066,1,《པེ་》《སྣར་》《ཅོ་》,༼ཡང་།,
,,1067,2,《པེ་》《སྣར་》,པ།,
,619,1068,1,《པེ་》《སྣར་》,༽ཡང་།,
,,1069,2,《པེ་》《སྣར་》,༼ལ།,
,,1070,3,《སྣར་》,འཆད།,
,,1071,4,《པེ་》《སྣར་》,ན།,
,,1072,5,《པེ་》《སྣར་》,འགྲོལ།,
,620,1073,1,《པེ་》《སྣར་》,༼ན།,
,,1074,2,《པེ་》《སྣར་》,༼ན།,
,,1075,3,《པེ་》《སྣར་》《ཅོ་》,ལྟ་ན།,
,,1076,4,《པེ་》《སྣར་》,འགྲོལ།,
,,1077,5,《པེ་》《སྣར་》,༼མ།,
,,1078,6,《པེ་》《སྣར་》,༽ཡང་།,
,621,1079,1,《ཅོ་》,༽ཞི།,
,,1080,2,《པེ་》《སྣར་》,སྲེད།,
,,1081,3,《པེ་》《སྣར་》,ཡོད།,
,,1082,4,《སྣར་》,ན་ནི།,
,,1083,5,《པེ་》《སྣར་》《ཅོ་》,པར།,
,,1084,6,《པེ་》,༽ལས།,
,622,1085,1,《པེ་》《སྣར་》,བ།,
,,1086,2,《པེ་》《སྣར་》,༼དེ།,
,,1087,3,《པེ་》《སྣར་》,༼འགའ།,
,,1088,4,《པེ་》《སྣར་》,པར།,
,,1089,5,《པེ་》《སྣར་》,༼ཕྱིར།,
,,1090,6,《སྣར་》,དང་།,
,623,1091,1,《པེ་》《སྣར་》,འབྱུང་།,
,,1092,2,《པེ་》《སྣར་》,༼པ།,
,,1093,3,《པེ་》《སྣར་》,གིས།,
,,1094,4,《པེ་》《སྣར་》,༽དེ་ལྟར།,
,624,1095,1,《པེ་》《སྣར་》,དཔའ།,
,,1096,2,《པེ་》《སྣར་》,པར།,
,,1097,3,《པེ་》《སྣར་》,གིས།,
,,1098,4,《པེ་》《སྣར་》,དཔའ།,
,,1099,5,《པེ་》《སྣར་》,བསལ།,
,,1100,6,《པེ་》《སྣར་》,སྤོང་།,
,,1101,7,《པེ་》《སྣར་》,བླང་།,
,,1102,8,《པེ་》《སྣར་》,༼སམ་ངག་གང་།,
,625,1103,1,《པེ་》《སྣར་》,དེ་འབྱུང་།,
,,1104,2,《པེ་》《སྣར་》,༼རྣམས།,
,,1105,3,《པེ་》《སྣར་》,འགག,
,626,1106,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,1107,2,《པེ་》《སྣར་》,བསྐྱེད།,
,,1108,3,《པེ་》《སྣར་》,ལྟ།,
,,1109,4,《པེ་》《སྣར་》,རྒྱུན།,
,,1110,5,《པེ་》《སྣར་》,བུ། མངོན།,
,,1111,6,《པེ་》《སྣར་》,འབྱུང་བ།,
,627,1112,1,《པེ་》《སྣར་》,རྒྱུ།,
,,1113,2,《པེ་》《སྣར་》,དཔའ།,
,,1114,3,《པེ་》《སྣར་》,དཔའ།,
,,1115,4,《པེ་》《སྣར་》,༽སུ།,
,,1116,5,《པེ་》《སྣར་》,འགགས།,
,,1117,6,《པེ་》《སྣར་》,༼ལ།,
,,1118,7,《སྣར་》,༼ལ།,
,,1119,8,《པེ་》《སྣར་》,༼དེ་ནི།,
,,1120,9,《པེ་》《སྣར་》,འགགས།,
,,1121,10,《པེ་》《སྣར་》,གྱི།,
,,1122,11,《པེ་》《སྣར་》,ལས།,
,628,1123,1,《པེ་》《སྣར་》,༼དང་།,
,,1124,2,《པེ་》《སྣར་》,༼ས་བོན་ལས།,
,,1125,3,《པེ་》《སྣར་》,འཁྲུལ།,
,629,1126,1,《པེ་》《སྣར་》,བརྟག,
,,1127,2,《པེ་》《སྣར་》,བརྟག,
,,1128,3,《པེ་》《སྣར་》,ལྟར།,
,,1129,4,《པེ་》《སྣར་》,བསྐྱེད།,
,,1130,5,《པེ་》《སྣར་》,མུ་ནུས་སོ།,
,,1131,6,《པེ་》《སྣར་》,པར།,
,630,1132,1,《པེ་》《སྣར་》,ཏེ།,
,,1133,2,《པེ་》《སྣར་》,སྤངས་པ།,
,,1134,3,《པེ་》《སྣར་》,༼མ།,
,,1135,4,《པེ་》《སྣར་》,༼དང་།,
,,1136,5,《སྣར་》,ཆུ།,
,,1137,6,《པེ་》《སྣར་》,ན།,
,,1138,7,《པེ་》《སྣར་》,༽ལ།,
,,1139,8,《པེ་》《སྣར་》,ན།,
,,1140,9,《པེ་》《སྣར་》,འགྱུར་བ།,
,631,1141,1,《པེ་》《སྣར་》,༼དེ།,
,,1142,2,《པེ་》《སྣར་》,༽དང་།,
,,1143,3,《པེ་》《སྣར་》,འཚམས་།,
,,1144,4,《པེ་》《སྣར་》,༽མང་པོ།,
,,1145,5,《སྣར་》,མཚམས།,
,,1146,6,《པེ་》《སྣར་》,པའམ།,
,,1147,7,《པེ་》《སྣར་》,བསྐྱེད།,
,632,1148,1,《སྣར་》,པར།,
,,1149,2,《སྣར་》,པས།,
,,1150,3,《སྣར་》,བུ། ,
,,1151,4,《པེ་》《སྣར་》,འགྲོ་བ།,
,,1152,5,《པེ་》,༼མ།,
,633,1153,1,《པེ་》《སྣར་》,ཀྱིས།,
,,1154,2,《པེ་》《སྣར་》,པས།,
,,1155,3,《པེ་》《སྣར་》,རྒྱུན།,
,,1156,4,《པེ་》《སྣར་》,འགྲོ་བ།,
,,1157,5,《པེ་》,༽ཡོངས་སུ་བཟུང་བས།,
,,1158,6,《པེ་》《སྣར་》,༼དེའི་ཕྱིར་སྟོང་པ་ཉིད་དང་།,
,,1159,7,《པེ་》《སྣར་》,༼རོ།,
,634,1160,1,《པེ་》《སྣར་》,༽གི།,
,,1161,2,《པེ་》《སྣར་》,ཀྱི།,
,,1162,3,《པེ་》,ནི།,
,,1163,4,《པེ་》《སྣར་》,བ།,
,,1164,5,《པེ་》《སྣར་》,༼ན།,
,635,1165,1,《པེ་》《སྣར་》,ཞེན་པར།,
,,1166,2,《པེ་》,༼ལ།,
,,1167,3,《པེ་》《སྣར་》,གྱུར།,
,,1168,4,《པེ་》《སྣར་》,ཡིན།,
,,1169,5,《པེ་》《སྣར་》,བུ།,
,636,1170,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,1171,2,《སྣར་》,༼སྤྱོད་པར།,
,,1172,3,《པེ་》《སྣར་》,བཙལ།,
,,1173,4,《པེ་》《སྣར་》,༼དུ།,
,637,1174,1,《པེ་》《སྣར་》,པའི།,
,,1175,2,《པེ་》《སྣར་》,བསྐྱེད།,
,,1176,3,《པེ་》《སྣར་》,ད།,
,,1177,4,《པེ་》《སྣར་》,ད།,
,,1178,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,1179,6,《པེ་》《སྣར་》,སྒྲོགས།,
,,1180,7,《པེ་》《སྣར་》,༽པ་ཉིད།,
,638,1181,1,《པེ་》《སྣར་》,༼བ།,
,,1182,2,《པེ་》《སྣར་》,བརྟེན།,
,,1183,3,《པེ་》《སྣར་》,༼གི།,
,,1184,4,《པེ་》《སྣར་》,ངོ་བོ་ཉིད་མེད་དོ།,
,,1185,5,《པེ་》《སྣར་》,དེའི།,
,,1186,6,《པེ་》《སྣར་》,༽ཉིད།,
,639,1187,1,《པེ་》《སྣར་》,ཀྱིས།,
,,1188,2,《པེ་》,༼མ།,
,,1189,3,《པེ་》《སྣར་》,ཀྱི།,
,640,1190,1,《པེ་》《སྣར་》,པ།,
,,1191,2,《སྣར་》,ལམ།,
,,1192,3,《སྣར་》,སྨྱ།,
,641,1193,1,《པེ་》《སྣར་》,སླུའི།,
,,1194,2,《སྣར་》,དེ།,
,,1195,3,《པེ་》《སྣར་》,གཟུང་ཞིག,
,642,1196,1,《པེ་》《སྣར་》,པ་སྨྲས་པས།,
,,1197,2,《པེ་》《སྣར་》,༼ལྟ།,
,,1198,3,《པེ་》《སྣར་》,བོ།,
,,1199,4,《པེ་》《སྣར་》,༼དབུ་མ་རྩ་བའི་འགྲེལ་བ་བུད་ངྷ་པཱ་ལི་ཏ།,
,,1200,5,《པེ་》《སྣར་》,ལྟག,
,,1201,6,《པེ་》《སྣར་》,བརྩམ།,
,,1202,7,《པེ་》《སྣར་》,བསྒོམ།,
,643,1203,1,《པེ་》《སྣར་》,༼ལས།,
,,1204,2,《པེ་》《སྣར་》,ཡིན།,
,,1205,3,《སྣར་》,པར།,
,644,1206,1,《པེ་》《སྣར་》,སོ་སོར།,
,,1207,2,《པེ་》《སྣར་》,དག,
,,1208,3,《པེ་》《སྣར་》,མིང་།,
,,1209,4,《པེ་》《སྣར་》,བསྒོམ།,
,,1210,5,《པེ་》《སྣར་》,བསྟན།,
,,1211,6,《པེ་》《སྣར་》,བསྒོམ།,
,,1212,7,《པེ་》《སྣར་》,བསྟན།,
,,1213,8,《པེ་》《སྣར་》,༼བ།,
,,1214,9,《པེ་》《སྣར་》,༼སྟེ།,
,645,1215,1,《པེ་》《སྣར་》,རྟེན།,
,,1216,2,《པེ་》《སྣར་》,རྫུན།,
,,1217,3,《པེ་》《སྣར་》,པ།,
,646,1218,1,《པེ་》《སྣར་》,མ་རིག,
,,1219,2,《སྣར་》,དེས།,
,,1220,3,《པེ་》《སྣར་》,༼ཏེ།,
,647,1221,1,《པེ་》《སྣར་》,པས།,
,,1222,2,《པེ་》《སྣར་》,བསྒོམ།,
,,1223,3,《པེ་》《སྣར་》,༽པ།,
,,1224,4,《པེ་》《སྣར་》,ཀྱིས།,
,648,1225,1,《པེ་》《སྣར་》,གི།,
,,1226,2,《སྣར་》,༼པ།,
,,1227,3,《པེ་》《སྣར་》,ཀྱི།,
,,1228,4,《པེ་》《སྣར་》,འབྲིད།,
,,1229,5,《པེ་》《སྣར་》,སྟེ།,
,,1230,6,《པེ་》《སྣར་》,འབྲེང་།,
,,1231,7,《པེ་》《སྣར་》,བརྟགས།,
,,1232,8,《པེ་》《སྣར་》,བདག,
,,1233,9,《པེ་》《སྣར་》,བར།,
,649,1234,1,《པེ་》《སྣར་》,དག་མེད་ན།,
,,1235,2,《པེ་》《སྣར་》,༽ན།,
,650,1236,1,《པེ་》《སྣར་》,བརྫུས།,
,,1237,2,《པེ་》《སྣར་》,༼ངོ་བོ་ཉིད།,
,,1238,3,《པེ་》《སྣར་》,༼ལ།,
,651,1239,1,《པེ་》《སྣར་》,གཉིས།,
,,1240,2,《པེ་》《སྣར་》,རྫུན།,
,,1241,3,《པེ་》《སྣར་》,འགྱུར་བའི།,
,,1242,4,《པེ་》《སྣར་》,༼ཡང་།,
,,1243,5,《པེ་》《སྣར་》,གྱིས།,
,,1244,6,《པེ་》《སྣར་》,༼མ།,
,,1245,7,《པེ་》《སྣར་》,ཉིད།,
,,1246,8,《པེ་》《སྣར་》,༼ཉིད།,
,652,1247,1,《པེ་》《སྣར་》,ཀྱིས།,
,,1248,2,《པེ་》《སྣར་》,༼རྣམས།,
,,1249,3,《པེ་》《སྣར་》,ལས།,
,,1250,4,《པེ་》《སྣར་》,༼རྣམས།,
,,1251,5,《པེ་》《སྣར་》,དེ།,
,,1252,6,《པེ་》《སྣར་》,སྙིལ་གྱི་རིན་བཏང་།,
,,1253,7,《པེ་》《སྣར་》,༼ཕྱིར།,
,653,1254,1,《པེ་》《སྣར་》,དད།,
,,1255,2,《སྣར་》,པ།,
,,1256,3,《པེ་》《སྣར་》,ཀྱི།,
,654,1257,1,《པེ་》《སྣར་》,༼པ་དང་།,
,,1258,2,《པེ་》,སྨྲས་པ།,《སྣར་》,སྨྲས་ན།
,,1259,3,《པེ་》《སྣར་》,རྟེན།,
,,1260,4,《པེ་》《སྣར་》,༼འདི་ནི་མི་བདེན་ནོ།།,
,,1261,5,《པེ་》《སྣར་》,རྫུན།,
,,1262,6,《པེ་》《སྣར་》,༼རྗེས།,
,,1263,7,《པེ་》《སྣར་》,དེ།,
,,1264,8,《པེ་》《སྣར་》,དེ།,
,655,1265,1,《པེ་》《སྣར་》,ཏེ།,
,,1266,2,《པེ་》《སྣར་》,བྱས་ཏེ།,
,,1267,3,《པེ་》《སྣར་》,དེའི།,
,,1268,4,《པེ་》《སྣར་》,༼བ།,
,656,1269,1,《པེ་》《སྣར་》,ལ།,
,,1270,2,《པེ་》《སྣར་》,ལས་བརྟེན་ཏེ་གང་བྱུང་།,
,,1271,3,《པེ་》《སྣར་》,དེའི།,
,,1272,4,《པེ་》《སྣར་》,ལ།,
,,1273,5,《པེ་》《སྣར་》,ལས།,
,,1274,6,《པེ་》,ལ་རྟེན།,《སྣར་》,ལས་བརྟེན།
,,1275,7,《པེ་》《སྣར་》,༽དེ།,
,,1276,8,《པེ་》《སྣར་》,ལས།,
,657,1277,1,《པེ་》《སྣར་》,པོའི།,
,,1278,2,《སྣར་》,པ།,
,,1279,3,《པེ་》《སྣར་》,མ་ཡིན་པ།,
,,1280,4,《པེ་》《སྣར་》,ཀྱི།,
,,1281,5,《པེ་》《སྣར་》,སྒྲུབ།,
,,1282,6,《པེ་》《སྣར་》,སྟེ།,
,,1283,7,《པེ་》《སྣར་》,བརྟེན།,
,,1284,8,《པེ་》《སྣར་》,རྒྱ།,
,658,1285,1,《པེ་》《སྣར་》,བརྟེན།,
,,1286,2,《པེ་》《སྣར་》,གྱི།,
,,1287,3,《པེ་》《སྣར་》,སྒྲུབ།,
,,1288,4,《པེ་》《སྣར་》,ཁོའི།,
,,1289,5,《པེ་》《སྣར་》,གྱིས།,
,,1290,6,《པེ་》《སྣར་》,ལྟ།,
,659,1291,1,《པེ་》《སྣར་》,ལ།,
,,1292,2,《པེ་》《སྣར་》,ལྟ།,
,,1293,3,《པེ་》《སྣར་》,ཞིགས་ཤིང་།,
,,1294,4,《པེ་》《སྣར་》,གྱིས།,
,,1295,5,《པེ་》《སྣར་》,སྨྲས།,
,660,1296,1,《པེ་》《སྣར་》,ད།,
,,1297,2,《པེ་》《སྣར་》,ཀྱི།,
,,1298,3,《པེ་》《སྣར་》,ཡང་།,
,,1299,4,《སྣར་》,བསོར།,
,661,1300,1,《སྣར་》,མེད།,
,,1301,2,《པེ་》《སྣར་》,༽དེ་ན།,
,,1302,3,《སྣར་》,༼རོ།,
,,1303,4,《པེ་》《སྣར་》,པར།,
,,1304,5,《པེ་》《སྣར་》,གྱིས།,
,,1305,6,《པེ་》《སྣར་》,ད་ལྟ་ལ་བལྟོས།,《ཅོ་》,དེ་ལྟར་ལ་ལྟོས།
,,1306,7,《པེ་》《སྣར་》,གྱུར་པས་དེ་ལ་བལྟོས།,
,,1307,8,《པེ་》《སྣར་》,༼ཞིག,
,,1308,9,《པེ་》《སྣར་》,ན།,
,,1309,10,《པེ་》《སྣར་》,༼ནི།,
,,1310,11,《པེ་》《སྣར་》,༼ཀྱང་།,
,662,1311,1,《པེ་》《སྣར་》,༼དང་།,
,,1312,2,《པེ་》《སྣར་》,པ་ཉིད།,
,,1313,3,《པེ་》《སྣར་》,བལྟོས་ནས་སམ།,
,663,1314,1,《པེ་》《སྣར་》,ཟུང་།,
,,1315,2,《པེ་》《སྣར་》,ན།,
,,1316,3,《པེ་》《སྣར་》,པོར།,
,,1317,4,《པེ་》《སྣར་》,པར།,
,,1318,5,《པེ་》《སྣར་》,སེམས།,
,,1319,6,《པེ་》《སྣར་》,༼མི།,
,,1320,7,《པེ་》《སྣར་》,ད།,
,664,1321,1,《པེ་》《སྣར་》,༼ལ།,
,,1322,2,《པེ་》《སྣར་》,༽ཀྱང་།,
,,1323,3,《སྣར་》,ནོ།,
,,1324,4,《སྣར་》,པར།,
,665,1325,1,《སྣར་》,༽ནི།,
,,1326,2,《པེ་》《སྣར་》,རྟག,
,,1327,3,《པེ་》《སྣར་》,ཀྱིས།,
,,1328,4,《པེ་》《སྣར་》,༼མ།,
,,1329,5,《པེ་》《སྣར་》,༼ཡང་།,
,,1330,6,《པེ་》《སྣར་》,༽ད།,
,,1331,7,《པེ་》《སྣར་》,ལོག,
,666,1332,1,《པེ་》《སྣར་》,དེ།,
,,1333,2,《པེ་》《སྣར་》,གདགས།,
,,1334,3,《པེ་》《སྣར་》,གྱུར།,
,,1335,4,《པེ་》《སྣར་》,བུ།,
,,1336,5,《པེ་》《སྣར་》,གྱུར།,
,667,1337,1,《པེ་》《སྣར་》,འགྱུར།,
,,1338,2,《པེ་》《སྣར་》,༽དེ།,
,,1339,3,《པེ་》《སྣར་》,འགྱུར་བརྟག,
,,1340,4,《པེ་》《སྣར་》《ཅོ་》,གྱུར།,
,,1341,5,《པེ་》《སྣར་》,ལ།,
,,1342,6,《པེ་》《སྣར་》,༼མེད་པ།,
,,1343,7,《སྣར་》,ལྟར་དེ་སྐྱེས་པ།,
,,1344,8,《སྣར་》,པ་ལ་ཟུང་།,
,,1345,9,《པེ་》《སྣར་》,ལ།,
,,1346,10,《པེ་》《སྣར་》,༼ཡང་།,
,668,1347,1,《པེ་》《སྣར་》,༽རོ།,
,,1348,2,《པེ་》,༼རྒྱུ་དང་།,
,,1349,3,《པེ་》《སྣར་》,༼པར་གནས།,
,,1350,4,《སྣར་》,༼ཡང་།,
,,1351,5,《པེ་》《སྣར་》,༼རྒྱུ།,
,669,1352,1,《པེ་》《སྣར་》,༼དེ།,
,,1353,2,《པེ་》《སྣར་》,༼དག་རྒྱུ་དང་རྐྱེན།,
,,1354,3,《པེ་》《སྣར་》,དོ།,
,,1355,4,《པེ་》《སྣར་》,བ།,
,,1356,5,《པེ་》《སྣར་》,༼མེད་པས།,
,,1357,6,《པེ་》《སྣར་》,འགག,
,,1358,7,《པེ་》《སྣར་》,སྦྱིན།,
,670,1359,1,《པེ་》《སྣར་》,སྦྱིན།,
,,1360,2,《པེ་》《སྣར་》,སྦྱིན།,
,,1361,3,《པེ་》《སྣར་》,འགག,
,,1362,4,《པེ་》《སྣར་》,འགག་པར་འགྱུར།,
,,1363,5,《པེ་》《སྣར་》,ཏེ།,
,,1364,6,《པེ་》《སྣར་》,པས།,
,,1365,7,《པེ་》《སྣར་》,གྱུར་ན། བསྐྱེད།,
,,1366,8,《པེ་》《སྣར་》,གྱུར།,
,,1367,9,《པེ་》《སྣར་》,བསྐྱེད།,
,,1368,10,《སྣར་》,བཞག,
,,1369,11,《སྣར་》,༽ཡང་།,
,671,1370,1,《པེ་》《སྣར་》,ཡོད་དོ་དེ་ནི།,
,,1371,2,《པེ་》《སྣར་》,པར།,
,,1372,3,《པེ་》《སྣར་》,འཕྱིས།,
,,1373,4,《པེ་》《སྣར་》,བརྟག,
,,1374,5,《པེ་》《སྣར་》,༼དེ།,
,,1375,6,《པེ་》《སྣར་》,༼ཀུན་ཏུ།,
,,a,7,《པེ་》《སྣར་》,༼ཀུན་ཏུ།,འདིར་ལྷག་མ་གཅིག་ནང་འཇུག་བྱས་ཡོད་པ་འདྲ།
,672,1376,1,《པེ་》《སྣར་》,༽རྒྱུ།,
,,1377,2,《པེ་》《སྣར་》,༼རོ།,
,,1378,3,《པེ་》《སྣར་》,ཀོ།,
,,1379,4,《པེ་》,བསྟེན། 《སྣར་》བརྟེན།,
,,1380,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,1381,6,《པེ་》《སྣར་》,སྐྱེས།,
,,1382,7,《པེ་》《སྣར་》,བསྐྱེད།,
,,1383,8,《པེ་》《སྣར་》,བསྐྱེད།,
,673,1384,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,1385,2,《པེ་》《སྣར་》,དེ་ཡང་མི་འཐད་དོ། །ཅི་སྟེ་དེ་འབྲས་མ།,
,,1386,3,《པེ་》《སྣར་》,བུ་བསྐྱེད།,
,,1387,4,《པེ་》《སྣར་》,བསྐྱེད།,
,,1388,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,1389,6,《པེ་》《སྣར་》,༼སྐད་ཅེས།,
,,1390,7,《པེ་》,༼ཡང་།,
,,1391,8,《པེ་》《སྣར་》,བསྐྱེད།,
,,1392,9,《པེ་》《སྣར་》,ནས་བསྐྱེད།,
,,1393,10,《པེ་》《སྣར་》,སྐྱེད།,
,,1394,11,《པེ་》《སྣར་》,བསྐྱེད།,
,,1395,12,《པེ་》《སྣར་》《ཅོ་》,རྒྱུ།,
,,1396,13,《པེ་》《སྣར་》,བསྐྱེད།,
,674,1397,1,《སྣར་》,བསྐྱེད།,
,,1398,2,《སྣར་》,བསྐྱེད།,
