མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,1082,418,1,《པེ་》《སྣར་》,སྙེད།,,,,,
,,419,2,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,420,3,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,421,4,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,422,5,《པེ་》《སྣར་》,སྟི།,,,,,
,,423,6,《པེ་》《སྣར་》,འཚོལ་བས།,,,,,
,1083,424,1,《པེ་》《སྣར་》,mདུ།,,,,,
,,425,2,《པེ་》《སྣར་》,ཏེ།,,,,,
,,426,3,《པེ་》《སྣར་》,mལ།,,,,,
,,427,4,《པེ་》《སྣར་》,གྱིས་བརླབས།,,,,,
,,428,5,《པེ་》《སྣར་》,mལ།,,,,,
,1084,429,1,《པེ་》《སྣར་》,པ་རྟོག,,,,,
,,430,2,《པེ་》《སྣར་》,བཞག,,,,,
,1085,431,1,《སྣར་》,པའི།,,,,,
,,432,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,433,3,《པེ་》《སྣར་》,mདེ་བཞིན་ཉིད་ནི།,,,,,
,,434,4,《པེ་》《སྣར་》,སྟེ།,,,,,
,1086,435,1,《པེ་》《སྣར་》,mགྱི།,,,,,
,,436,2,《པེ་》《སྣར་》,mདུ།,,,,,
,,437,3,《པེ་》《སྣར་》,mཆོས།,,,,,
,,438,4,《པེ་》《སྣར་》,mབ་ཡིན།,,,,,
,,439,5,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,440,6,《པེ་》《སྣར་》,བརྟགས།,,,,,
,1087,441,1,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,442,2,《པེ་》《སྣར་》,དབྱུང་།,,,,,
,,443,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,1088,444,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,445,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,446,3,《པེ་》《སྣར་》,ཉམས།,,,,,
,1089,447,1,《པེ་》《སྣར་》,འཇིག,,,,,
,,448,2,《པེ་》《སྣར་》,ངེས།,,,,,
,,449,3,《པེ་》《སྣར་》,བྱ་བའི།,,,,,
,,450,4,《པེ་》《སྣར་》,པོའི།,,,,,
,,451,5,《པེ་》《སྣར་》,པ།,,,,,
,,452,6,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,453,7,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,454,8,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,455,9,《པེ་》《སྣར་》,གྱིས།,,,,,
,1090,456,1,《པེ་》《སྣར་》,འགྲོ་བའི་སྐྱབས།,,,,,
,,457,2,《པེ་》《སྣར་》,མཚོ།,,,,,
,,458,3,《པེ་》《སྣར་》,བཟློག,,,,,
,,459,4,《པེ་》《སྣར་》,འདྲེན།,,,,,
,,460,5,《པེ་》《སྣར་》,བདག,,,,,
,,461,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,462,7,《པེ་》《སྣར་》,pམཐུན།,,,,,
,1091,463,1,《པེ་》《སྣར་》,དེའི།,,,,,
,,464,2,《པེ་》《སྣར་》,ལྟ།,,,,,
,,465,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,
,,466,4,《པེ་》《སྣར་》,རྡོགས།,,,,,
,,467,5,《པེ་》《སྣར་》,སུ།,,,,,
,1092,468,1,《པེ་》《སྣར་》,pསྙམ་ནས་ཞེས་བྱ་བའི་ཐ་ཚིག་གོ།,,,,,
,,469,2,《པེ་》《སྣར་》,མོངས།,,,,,
,,470,3,《པེ་》《སྣར་》,རྟོག,,,,,
,,471,4,《པེ་》《སྣར་》,བརྩོད།,,,,,
,,472,5,《པེ་》《སྣར་》,བརྩོད།,,,,,
,,473,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,1093,474,1,《པེ་》《སྣར་》,བཙལ།,,,,,
,,475,2,《པེ་》《སྣར་》,བཤོག,,,,,
,,476,3,《པེ་》《སྣར་》,pརྩ།,,,,,
,,477,4,《སྣར་》,སླབ་པའི།,,,,,
,,478,5,《སྣར་》,mབྱ།,,,,,
,,479,6,《པེ་》《སྣར་》,ཅར་བསྒྲུབ།,,,,,
,1094,480,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,481,2,《པེ་》《སྣར་》,འབྱིན།,,,,,
,,482,3,《པེ་》《སྣར་》,ཐོབ།,,,,,
,,483,4,《པེ་》《སྣར་》,དབྱེ།,,,,,
,,484,5,《པེ་》《སྣར་》,pགྱི།,,,,,
,,485,6,《པེ་》《སྣར་》,mཔར།,,,,,
,,486,7,《པེ་》《སྣར་》,mདག,,,,,
,1095,487,1,《པེ་》《སྣར་》,དཔའི།,,,,,
,,488,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,489,3,《པེ་》《སྣར་》,ཡིན།,,,,,
,,490,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,491,5,《པེ་》《སྣར་》,བཟློས།,,,,,
,,492,6,《པེ་》《སྣར་》,བཟློས།,,,,,
,,493,7,《པེ་》《སྣར་》,པོ།,,,,,
,,494,8,《པེ་》《སྣར་》,སྒོམ།,,,,,
,1096,495,1,《པེ་》《སྣར་》,རྟེན།,,,,,
,,496,2,《པེ་》《སྣར་》,ཟློག,,,,,
,,497,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,
,1097,498,1,《པེ་》《སྣར་》,ན།,,,,,
,,499,2,《པེ་》《སྣར་》,mལ།,,,,,
,,500,3,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,501,4,《པེ་》《སྣར་》,པ།,,,,,
,,502,5,《པེ་》《སྣར་》,མདོར།,,,,,
,1098,503,1,《པེ་》《སྣར་》,མོ།,,,,,
,,504,2,《པེ་》《སྣར་》,mབཞིན་དུ།,,,,,
,,505,3,《པེ་》《སྣར་》,མངོན།,,,,,
,,506,4,《པེ་》《སྣར་》,པའི།,,,,,
,,507,5,《སྣར་》,pན།,,,,,
,,508,6,《པེ་》《སྣར་》,mདེ།,,,,,
,,509,7,《པེ་》《སྣར་》,གཅིག,,,,,
,,510,8,《པེ་》《སྣར་》,སྔོན།,,,,,
,1099,511,1,《པེ་》《སྣར་》,གནོན།,,,,,
,,512,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,513,3,《པེ་》《སྣར་》,mདེའི།,,,,,
,,514,4,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,515,5,《པེ་》《སྣར་》,བསྔོས་ན།,,,,,
,,516,6,《པེ་》《སྣར་》,གསོག,,,,,
,,517,7,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,518,8,《པེ་》《སྣར་》,པ།,,,,,
,,519,9,《པེ་》《སྣར་》,pབ།,,,,,
,1100,520,1,《པེ་》《སྣར་》,པ།,,,,,
,,521,2,《པེ་》《སྣར་》,སྲེག,,,,,
,,522,3,《པེ་》《སྣར་》,mགྱི།,,,,,
,,523,4,《པེ་》《སྣར་》,mཡང་།,,,,,
,1101,524,1,《སྣར་》,pབ།,,,,,
,,525,2,《པེ་》《སྣར་》,སྐྱེ་བ།,,,,,
,,526,3,《པེ་》《སྣར་》,པར།,,,,,
,,527,4,《པེ་》《སྣར་》,པའི།,,,,,
,,528,5,《པེ་》《སྣར་》,mཡོངས།,,,,,
,,529,6,《པེ་》《སྣར་》,mཆུའི།,,,,,
,1102,530,1,《པེ་》《སྣར་》,བལྟ་བའོ།,,,,,
,,531,2,《པེ་》《སྣར་》,པ།,,,,,
,,532,3,《པེ་》《སྣར་》,pདཔེ།,,,,,
,,533,4,《སྣར་》,དུར།,,,,,
,,534,5,《ཅོ་》,སྐྱབས།,,,,,
,1103,535,1,《པེ་》《སྣར་》,mལ།,,,,,
,,536,2,《པེ་》《སྣར་》,འཇུག,,,,,
,,537,3,《པེ་》《སྣར་》,mབྱས།,,,,,
,,538,4,《པེ་》《སྣར་》,ཏེ།,,,,,
,1104,539,1,《པེ་》《སྣར་》,mབྱ།,,,,,
,,540,2,《པེ་》《སྣར་》,བྱ།,,,,,
,,541,3,《པེ་》《སྣར་》,རྟེན།,,,,,
,,542,4,《པེ་》《སྣར་》,pནས།,,,,,
,1105,543,1,《པེ་》《སྣར་》,mམི།,,,,,
,,544,2,《པེ་》《སྣར་》,སླབས།,,,,,
,,545,3,《སྣར་》,pགནས།,,,,,
,,546,4,《པེ་》《སྣར་》,སྟེ།,,,,,
,,547,5,《པེ་》《སྣར་》,བལྟ།,,,,,
,,548,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,549,7,《པེ་》《སྣར་》,mམ།,,,,,
,,550,8,《པེ་》《སྣར་》,སྐྱབས།,,,,,
,a,551,,,,,,,,
,1106,552,1,《པེ་》《སྣར་》,pཏུ།,,,,,
,,553,2,《པེ་》《སྣར་》,mརོ།,,,,,
,,554,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,1107,555,1,《པེ་》《སྣར་》,བརྡལ།,,,,,
,,556,2,《པེ་》《སྣར་》,དེ།,,,,,
,,557,3,《པེ་》《སྣར་》,མངོན།,,,,,
,,558,4,《པེ་》《སྣར་》,pརོ།,,,,,
,,559,5,《པེ་》《སྣར་》,རིམ།,,,,,
,,560,6,《པེ་》《སྣར་》,པ།,,,,,
,1108,561,1,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,562,2,《པེ་》《སྣར་》,mཏུ།,,,,,
,,563,3,《པེ་》《སྣར་》,རིམ།,,,,,
,,564,4,《པེ་》《སྣར་》,pདུ།,,,,,
,,565,5,《པེ་》《སྣར་》,རིམ།,,,,,
,,566,6,《པེ་》,ཏེ།,,,,,
,1109,567,1,《པེ་》《སྣར་》,བརྟན།,,,,,
,,568,2,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,569,3,《པེ་》《སྣར་》,འབྲས།,,,,,
,,570,4,《པེ་》《སྣར་》,རིམ།,,,,,
,,571,5,《པེ་》《སྣར་》,ས།,,,,,
,,572,6,《པེ་》《སྣར་》,ཐམས་ཅད།,,,,,
,,573,7,《པེ་》《སྣར་》,བརླབས།,,,,,
,,574,8,《པེ་》《སྣར་》,བརླབས།,,,,,
,,575,9,《པེ་》《སྣར་》,བརླབས།,,,,,
,1110,576,1,《པེ་》《སྣར་》,བརླབས།,,,,,
,,577,2,《པེ་》《སྣར་》,pཞེས་བྱ།,,,,,
,,578,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,1111,579,1,《པེ་》《སྣར་》,པ།,,,,,
,,580,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,581,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,1112,582,1,《པེ་》《སྣར་》,སྙོམས།,,,,,
,,583,2,《སྣར་》,སྙོམས།,,,,,
,,584,3,《པེ་》《སྣར་》,རྟེན།,,,,,
,,585,4,《པེ་》《སྣར་》,mདེ།,,,,,
,,586,5,《པེ་》《སྣར་》,mསྒྲུབ་པའི།,,,,,
,,587,6,《པེ་》《སྣར་》,གཙོ་བོར།,,,,,
,,588,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,1113,589,1,《པེ་》《སྣར་》,བོ།,,,,,
,,590,2,《པེ་》《སྣར་》,བྱ་བ།,,,,,
,,591,3,《པེ་》《སྣར་》,དུས།,,,,,
,,592,4,《པེ་》《སྣར་》,པར།,,,,,
,,593,5,《པེ་》《སྣར་》,བ།,,,,,
,,594,6,《པེ་》《སྣར་》,པར།,,,,,
,1114,595,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,596,2,《པེ་》《སྣར་》,ཕྱིར་ཡང་མ་ཡིན།,,,,,
,1115,597,1,《པེ་》《སྣར་》,རིག,,,,,
,,598,2,《པེ་》《སྣར་》,mལས།,,,,,
,1116,599,1,《པེ་》《སྣར་》,རྟོག,,,,,
,,600,2,《པེ་》《སྣར་》,pམ།,,,,,
,,601,3,《པེ་》《སྣར་》,རྟགས།,,,,,
,,602,4,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,603,5,《སྣར་》,འཛད།,,,,,
,1117,604,1,《པེ་》《སྣར་》,པར་རྟོག་པར།,,,,,
,,605,2,《པེ་》《སྣར་》,mདང་།,,,,,
,,606,3,《པེ་》《སྣར་》,པའི།,,,,,
,,607,4,《པེ་》《སྣར་》,འདུད།,,,,,
,,608,5,《པེ་》《སྣར་》,mགཞན།,,,,,
,,609,6,《པེ་》《སྣར་》,ཏོ།,,,,,
,,610,7,《པེ་》《སྣར་》,རྒྱལ།,,,,,
,1118,611,1,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,612,2,《པེ་》《སྣར་》,པ།,,,,,
,,613,3,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,614,4,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,615,5,《པེ་》《སྣར་》,ལས་བལྟོས།,,,,,
,,616,6,《པེ་》《སྣར་》,བཞག,,,,,
,,617,7,《པེ་》《སྣར་》,རྟོག,,,,,
,1119,618,1,《པེ་》《སྣར་》,ཏུ་བཏགས།,,,,,
,,619,2,《པེ་》《སྣར་》,བོ།,,,,,
,,620,3,《པེ་》《སྣར་》,གཏོགས།,,,,,
,,621,4,《པེ་》《སྣར་》,ནི།,,,,,
,,622,5,《པེ་》《སྣར་》,mདངོས།,,,,,
,,623,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,624,7,《པེ་》《སྣར་》,འཇུག་གིས།,,,,,
,1120,625,1,《པེ་》《སྣར་》,mལ།,,,,,
,,626,2,《པེ་》《སྣར་》,ཡང་།,,,,,
,,627,3,《པེ་》《སྣར་》,mབར།,,,,,
,,628,4,《པེ་》《སྣར་》,pཔ།,,,,,
,1121,629,1,《པེ་》《སྣར་》,ཀྱང་།,,,,,
,,630,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,631,3,《པེ་》《སྣར་》,mནི།,,,,,
,,632,4,《པེ་》《སྣར་》,རླག་ན་ཏེ།,,,,,
,,633,5,《པེ་》《སྣར་》,mལ་རབ།,,,,,
,,634,6,《པེ་》《སྣར་》,པོར།,,,,,
,1123,635,1,《པེ་》《སྣར་》,གིས།,,,,,
,,636,2,《པེ་》《སྣར་》,mཀྱིས།,,,,,
,,637,3,《པེ་》《སྣར་》,འགྱུར།,,,,,
,,638,4,《པེ་》《སྣར་》,ཉམས།,,,,,
,,639,5,《པེ་》《སྣར་》,ཉམས།,,,,,
,,640,6,《པེ་》《སྣར་》,mནི།,,,,,
,,641,7,《པེ་》《སྣར་》,པ།,,,,,
,1124,642,1,《པེ་》《སྣར་》,བརྩོམ།,,,,,
,,643,2,《པེ་》《སྣར་》,pདམ་བཅས།,,,,,
,,644,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,645,4,《པེ་》《སྣར་》,འགལ།,,,,,
,1125,646,1,《པེ་》《སྣར་》,pཏུ།,,,,,
,,647,2,《པེ་》《སྣར་》,པ་ནི།,,,,,
,,648,3,《པེ་》《སྣར་》,pཅན།,,,,,
,1126,649,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,650,2,《པེ་》《སྣར་》,mདེ།,,,,,
,,651,3,《པེ་》《སྣར་》,སོང་།,,,,,
,1127,652,1,《པེ་》《སྣར་》,ཏེ།,,,,,
,,653,2,《པེ་》《སྣར་》,pརོ།,,,,,
,,654,3,《སྣར་》,ཕར།,,,,,
,,655,4,《པེ་》《སྣར་》,འབྲངས་སུ།,,,,,
,,656,5,《པེ་》《སྣར་》,ཕྱེ།,,,,,
,1128,657,1,《པེ་》《སྣར་》,འགགས།,,,,,
,,658,2,《པེ་》《སྣར་》,།།,,,,,
,,659,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,660,4,《པེ་》《སྣར་》,བརྟན།,,,,,
,1129,661,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,1130,662,1,《པེ་》《སྣར་》,རྟེན།,,,,,
,,663,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,664,3,《པེ་》《སྣར་》,ལོག་པའི་ཆོས།,,,,,
,,665,4,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,666,5,《སྣར་》,ཀྱི།,,,,,
,,667,6,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,668,7,《པེ་》《སྣར་》,ལྡོག,,,,,
,,669,8,《པེ་》《སྣར་》,པས།,,,,,
,,670,9,《པེ་》《སྣར་》,ཅིག,,,,,
,1131,671,1,《པེ་》《སྣར་》,བཞག,,,,,
,,672,2,《པེ་》《སྣར་》,།།,,,,,
,,673,3,《པེ་》《སྣར་》,ལོག,,,,,
,,674,4,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,675,5,《པེ་》《སྣར་》,mན།,,,,,
,,676,6,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,677,7,《པེ་》《སྣར་》,དོན།,,,,,
,,678,8,《པེ་》《སྣར་》,མི།,,,,,
,,679,9,《པེ་》《སྣར་》,དུ།,,,,,
,1132,680,1,《པེ་》《སྣར་》,pལ་དེ།,,,,,
,,681,2,《པེ་》《སྣར་》,པར།,,,,,
,1133,682,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,683,2,《པེ་》《སྣར་》,པ།,,,,,
,,684,3,《པེ་》《སྣར་》,།། །།,,,,,
,,685,4,《སྣར་》,གིས།,,,,,
,,686,5,《པེ་》《སྣར་》,འགྲུབ།,,,,,
,1134,687,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,688,2,《པེ་》《སྣར་》,གཅིག,,,,,
,,689,3,《པེ་》《སྣར་》,pབར།,,,,,
,,690,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,691,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,692,6,《པེ་》《སྣར་》,བརྟན།,,,,,
,,693,7,《པེ་》《སྣར་》,བསགས།,,,,,
,1135,694,1,《པེ་》《སྣར་》,གྱིས་བརླབས་པ།,,,,,
,,695,2,《པེ་》《སྣར་》,mཀྱི།,,,,,
,1137,696,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,697,2,《པེ་》《སྣར་》,བས།,,,,,
,,698,3,《པེ་》《སྣར་》,mཞེས།,,,,,
,1138,699,1,《པེ་》,ལ,,,,,
,,700,2,《པེ་》《སྣར་》,mཔ་ཡིན།,,,,,
,,701,3,《པེ་》《སྣར་》,པ།,,,,,
,,702,4,《པེ་》《སྣར་》,པའི།,,,,,
,,703,5,《པེ་》《སྣར་》,པའི།,,,,,
,,704,6,《པེ་》《སྣར་》,pབྱ་བ་ཞེས།,,,,,
,1139,705,1,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,706,2,《པེ་》《སྣར་》,ཁོ།,,,,,
,,707,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,708,4,《པེ་》《སྣར་》,སླབ།,,,,,
,1140,709,1,《པེ་》《སྣར་》,སླབ།,,,,,
,,710,2,《པེ་》《སྣར་》,།། །།ཏུང་།,,,,,
,,711,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,712,4,《པེ་》《སྣར་》,mཀྱི།,,,,,
,1141,713,1,《པེ་》《སྣར་》,།། །།,,,,,
,,714,2,《པེ་》《སྣར་》,ལ།,,,,,
,,715,3,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,716,4,《པེ་》《སྣར་》,དཔའོ།,,,,,
,,717,5,《པེ་》《སྣར་》,རིས།,,,,,
,1142,718,1,《པེ་》《སྣར་》,རིམ།,,,,,
,,719,2,《པེ་》《སྣར་》,mཅི།,,,,,
,,720,3,《པེ་》《སྣར་》,སྒོམ།,,,,,
,1143,721,1,《པེ་》《སྣར་》,དེས།,,,,,
,,722,2,《པེ་》《སྣར་》,དང་།,,,,,
,,723,3,《པེ་》《སྣར་》,རྒྱུད།,,,,,
,,724,4,《པེ་》《སྣར་》,mཀྱི།,,,,,
,1144,725,1,《སྣར་》,པ།,,,,,
,,726,2,《པེ་》《སྣར་》,mམེད་པ།,,,,,
,,727,3,《པེ་》《སྣར་》,སྒྲིབ།,,,,,
,,728,4,《པེ་》《སྣར་》,གསལ།,,,,,
,1145,729,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,730,2,《པེ་》《སྣར་》,སྐྱབ།,,,,,
,,731,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,732,4,《པེ་》《སྣར་》,mཡང་།,,,,,
,,733,5,《པེ་》《སྣར་》,mདག,,,,,
,,734,6,《པེ་》《སྣར་》,དེ།,,,,,
,,735,7,《པེ་》,བལྟོས་ན།,《སྣར་》,བལྟོས་ནས།,,,
,,736,8,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,,737,9,《པེ་》《སྣར་》,བཞག,,,,,
,,738,10,《པེ་》《སྣར་》,ལས།,,,,,
,,739,11,《པེ་》《སྣར་》,།། །།,,,,,
,1146,740,1,《པེ་》《སྣར་》,བཞག,,,,,
,,741,2,《པེ་》《སྣར་》,སྤྱོད།,,,,,
,,742,3,《པེ་》《སྣར་》,mགྱི།,,,,,
,,743,4,《པེ་》《སྣར་》,mགང་།,,,,,
,1147,744,1,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,745,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,746,3,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,747,4,《པེ་》《སྣར་》,པར།,,,,,
,1148,748,1,《པེ་》《སྣར་》,རིམ།,,,,,
,,749,2,《པེ་》《སྣར་》,པའི།,,,,,
,,750,3,《པེ་》《སྣར་》,།། །།,,,,,
,,751,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,752,5,《པེ་》《སྣར་》,ལོགས།,,,,,
,,753,6,《པེ་》《སྣར་》,པ།,,,,,
,1149,754,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,755,2,《པེ་》《སྣར་》,བ།,,,,,
,1150,756,1,《པེ་》《སྣར་》,mཡང་།,,,,,
,,757,2,《པེ་》《སྣར་》,འགྱུར།,,,,,
,,758,3,《པེ་》《སྣར་》,mགི།,,,,,
,,759,4,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,760,5,《པེ་》《སྣར་》,mདེ།,,,,,
,,761,6,《པེ་》《སྣར་》,དེའི།,,,,,
,1151,762,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,763,2,《པེ་》《སྣར་》,ལ།,,,,,
,,764,3,《པེ་》《སྣར་》,mལ།,,,,,
,,765,4,《པེ་》《སྣར་》,pནི།,,,,,
,,766,5,《སྣར་》,པ།,,,,,
,,767,6,《པེ་》《སྣར་》,mགིས།,,,,,
,,768,7,《པེ་》《སྣར་》,པ།,,,,,
,1152,769,1,《པེ་》《སྣར་》,གཞག,,,,,
,,770,2,《པེ་》《སྣར་》,བསྟན།,,,,,
,,771,3,《པེ་》《སྣར་》,pསུ།,,,,,
,,772,4,《པེ་》《སྣར་》,ཞེས་བྱ་བ་ནི།,,,,,
,,773,5,《པེ་》《སྣར་》,ཉམས།,,,,,
,1153,774,1,《པེ་》《སྣར་》,pདཔའ།,,,,,
,,775,2,《པེ་》《སྣར་》,གཞག,,,,,
,,776,3,《སྣར་》,པ།,,,,,
,,777,4,《པེ་》《སྣར་》,།། །།,,,,,
,,778,5,《སྣར་》,གོན།,,,,,
,,779,6,《པེ་》《སྣར་》,ཞིག,,,,,
,,780,7,《པེ་》《སྣར་》,pཡང་།,,,,,
,,781,8,《པེ་》《སྣར་》,རྗེའོ།,,,,,
,1154,782,1,《པེ་》《སྣར་》,རྗེའོ།,,,,,
,,783,2,《པེ་》《སྣར་》,ཟློག,,,,,
,,784,3,《པེ་》《སྣར་》,mདང་།,,,,,
,,785,4,《པེ་》《སྣར་》,རྗེའོ།,,,,,
,,786,5,《པེ་》《སྣར་》,གྱིས།,,,,,
,,787,6,《སྣར་》,རྩ།,,,,,
,,788,7,《སྣར་》,རྩ།,,,,,
,1155,789,1,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,790,2,《པེ་》《སྣར་》,གིས།,,,,,
,,791,3,《པེ་》《སྣར་》,ཅེས།,,,,,
,,792,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,1156,793,1,《པེ་》《སྣར་》,སོ།,,,,,
,,794,2,《པེ་》《སྣར་》,འགྲངས།,,,,,
,,795,3,《པེ་》《སྣར་》,གིས།,,,,,
,,796,4,《པེ་》《སྣར་》,གཅིག,,,,,
,,797,5,《པེ་》《སྣར་》,བགྲངས།,,,,,
,,798,6,《པེ་》《སྣར་》,mཤེས།,,,,,
,,799,7,《པེ་》《སྣར་》,ཅིག,,,,,
,,800,8,《པེ་》《སྣར་》,mམི།,,,,,
,,801,9,《པེ་》《སྣར་》,ཅིག,,,,,
,,802,10,《པེ་》《སྣར་》,mསྟེ།,,,,,
,,803,11,《པེ་》《སྣར་》,བརྩམ།,,,,,
,1157,804,1,《པེ་》《སྣར་》,mཞེས།,,,,,
,,805,2,《པེ་》《སྣར་》,pཞེས།,,,,,
,,806,3,《པེ་》《སྣར་》,འཐོབ།,,,,,
,,807,4,《པེ་》《སྣར་》,བའོ།,,,,,
,,808,5,《པེ་》《སྣར་》,དཔའོ།,,,,,
,1158,809,1,《པེ་》《སྣར་》,ལོག,,,,,
,,810,2,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,811,3,《པེ་》《སྣར་》,པ།,,,,,
,,812,4,《པེ་》《སྣར་》,བསྒོམ།,,,,,
,1159,813,1,《པེ་》《སྣར་》,pརོ།,,,,,
,,814,2,《སྣར་》,གཟོད།,,,,,
,,815,3,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,816,4,《པེ་》《སྣར་》,mདེ།,,,,,
,1160,817,1,《པེ་》《སྣར་》,གསལ།,,,,,
,,818,2,《པེ་》《སྣར་》,ཉམས།,,,,,
,,819,3,《པེ་》《སྣར་》,ལྷར།,,,,,
,,820,4,《པེ་》《སྣར་》,pཔ།,,,,,
,1161,821,1,《སྣར་》,mཔས།,,,,,
,1162,822,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,823,2,《པེ་》《སྣར་》,mལས།,,,,,
,1163,824,1,《པེ་》《སྣར་》,pདྲུག་གི།,,,,,
,,825,2,《པེ་》《སྣར་》,གེགས།,,,,,
,,826,3,《པེ་》《སྣར་》,ལས།,,,,,
,1164,827,1,《པེ་》《སྣར་》,ཤེས་ཏེ།,,,,,
,,828,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,1165,829,1,《པེ་》《སྣར་》,pལ།,,,,,
,,830,2,《པེ་》《སྣར་》,ཀྱི་ཕ་རོལ་ཏུ།,,,,,
,,831,3,《པེ་》《སྣར་》,ལ།,,,,,
,,832,4,《པེ་》《སྣར་》,སྐལ་བ།,,,,,
,,833,5,《པེ་》《སྣར་》,ཏེ།,,,,,
,,834,6,《པེ་》《སྣར་》,mབ།,,,,,
,,835,7,《པེ་》《སྣར་》,mལྟུང་།,,,,,
,1166,836,1,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,837,2,《པེ་》《སྣར་》,བཞག,,,,,
,,838,3,《པེ་》《སྣར་》,གྱི།,,,,,
,,839,4,《པེ་》《སྣར་》,སོ།,,,,,
,,840,5,《པེ་》《སྣར་》,pདུ།,,,,,
,1167,841,1,《པེ་》《སྣར་》,པ།,,,,,
,,842,2,《པེ་》《སྣར་》,རིག,,,,,
,,843,3,《སྣར་》,གིས།,,,,,
,1168,844,1,《པེ་》《སྣར་》,དེ།,,,,,
,,845,2,《སྣར་》,པས།,,,,,
,,846,3,《པེ་》《སྣར་》,mསྤངས་པ་ཚུལ་ཁྲིམས།,,,,,
,,847,4,《པེ་》《སྣར་》,གིས།,,,,,
,,848,5,《པེ་》《སྣར་》,ཏེ།,,,,,
