མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན,,,,,
,,1275,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1276,3,《པེ་》《སྣར་》,གི།,,,,,
,,1277,4,《པེ་》《སྣར་》,pཔ།,,,,,
,,1278,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,235,1279,1,《པེ་》《སྣར་》,འཕོངས།,,,,,
,,1280,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1281,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1282,4,《པེ་》《སྣར་》,བླང་བའི།,,,,,
,,1283,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1284,6,《ཅོ་》,སྒྲུབ།,,,,,
,236,1285,1,《པེ་》《སྣར་》,pབར་བྱ།,,,,,
,,1286,2,《པེ་》《སྣར་》,པས།,,,,,
,,1287,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,237,1288,1,《ཅོ་》,རིགས།,,,,,
,,1289,2,《སྣར་》,རིགས།,,,,,
,,1290,3,《པེ་》《སྣར་》,mབ།,,,,,
,,1291,4,《པེ་》《སྣར་》,mཡང་།,,,,,
,238,1292,1,《པེ་》《སྣར་》,བས།,,,,,
,,1293,2,《པེ་》《སྣར་》,mལ།,,,,,
,239,1294,1,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,1295,2,《པེ་》《སྣར་》,ན།,,,,,
,,1296,3,《པེ་》《སྣར་》,mབ།,,,,,
,240,1297,1,《པེ་》《སྣར་》,མིང་།,,,,,
,,1298,2,《པེ་》《སྣར་》,mགྲོས།,,,,,
,241,1299,1,《པེ་》《སྣར་》,བ།,,,,,
,,1300,2,《པེ་》《སྣར་》,དེ།,,,,,
,,1301,3,《པེ་》《སྣར་》,mགིས།,,,,,
,,1302,4,《པེ་》《སྣར་》,mསྨོས་པ།,,,,,
,,1303,5,《པེ་》《སྣར་》,ཅིག,,,,,
,,1304,6,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,1305,7,《པེ་》《སྣར་》,ལ།,,,,,
,,1306,8,《པེ་》《སྣར་》,ཀྱི།,,,,,
,242,1307,1,《པེ་》《སྣར་》,དྲི།,,,,,
,,1308,2,《པེ་》《སྣར་》,གི།,,,,,
,,1309,3,《པེ་》《སྣར་》,mལ་སོགས་པ།,,,,,
,,1310,4,《པེ་》《སྣར་》,mབ།,,,,,
,243,1311,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,1312,2,《སྣར་》,mཔ།,,,,,
,,1313,3,《པེ་》《སྣར་》,ལས།,,,,,
,244,1314,1,《པེ་》《སྣར་》,pཔ།,,,,,
,,1315,2,《པེ་》《སྣར་》,pབ།,,,,,
,,1316,3,《པེ་》《སྣར་》,གི།,,,,,
,,1317,4,《པེ་》《སྣར་》,སྟོན།,,,,,
,,1318,5,《པེ་》《སྣར་》,དོ།།,,,,,
,,1319,6,《པེ་》《སྣར་》,pབ།,,,,,
,,1320,7,《པེ་》《སྣར་》,pམི་དང་།,,,,,
,,1321,8,《སྣར་》,བྱ་བའོ།,,,,,
,245,1322,1,《པེ་》《སྣར་》,གིས།,,,,,
,,1323,2,《པེ་》《སྣར་》,མི།,,,,,
,,1324,3,《པེ་》《སྣར་》,བརྒྱ།,,,,,
,,1325,4,《པེ་》《སྣར་》,ནི།,,,,,
,246,1326,1,《པེ་》《སྣར་》,mསུ།,,,,,
,,1327,2,《པེ་》《སྣར་》,pལ།,,,,,
,,1328,3,《པེ་》《སྣར་》,ཚེའི།,,,,,
,,1329,4,《པེ་》《སྣར་》,འཕོ་བའི།,,,,,
,247,1330,1,《པེ་》《སྣར་》,ནས།,,,,,
,,1331,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1332,3,《པེ་》《སྣར་》,ནི།,,,,,
,,1333,4,《པེ་》《སྣར་》,གྱི།,,,,,
,,1334,5,《སྣར་》,དཔའ།,,,,,
,,1335,6,《པེ་》《སྣར་》,mརྫོགས།,,,,,
,248,1336,1,《སྣར་》,mཔ།,,,,,
,,1337,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,1338,3,《པེ་》《སྣར་》,།། །།,,,,,
,,1339,4,《པེ་》《སྣར་》,pབམ་པོ་བཅུ་པ།,,,,,
,,1340,5,《པེ་》《སྣར་》,mབམ་པོ་བཅུ་པ།,,,,,
,,1341,6,《པེ་》《སྣར་》,བསྡུས།,,,,,
,,1342,7,《པེ་》《སྣར་》,pནི།,,,,,
,a,1343,8,《པེ་》《སྣར་》,mཕྱིར།,,,,,
,249,1344,1,《པེ་》《སྣར་》,བའི།,,,,,
,,1345,2,《པེ་》《སྣར་》,ཅིག,,,,,
,,1346,3,《པེ་》,འདིའི།,《སྣར་》,འདི།,,,
,,1347,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,250,1348,1,《པེ་》《སྣར་》,pམོ།,,,,,
,,1349,2,《པེ་》《སྣར་》,mམཛོད།,,,,,
,,1350,3,《པེ་》《སྣར་》,mརབ།,,,,,
,251,1351,1,《པེ་》《སྣར་》,mབུ།,,,,,
,,1352,2,《པེ་》《སྣར་》,པ།,,,,,
,,1353,3,《པེ་》《སྣར་》,ལས།,,,,,
,,1354,4,《པེ་》《སྣར་》,པོ་ཡིས།,,,,,
,252,1355,1,《པེ་》《སྣར་》,mནི།,,,,,
,,1356,2,《པེ་》《སྣར་》,གིས།,,,,,
,,1357,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,253,1358,1,《པེ་》《སྣར་》,པའི།,,,,,
,,1359,2,《པེ་》《སྣར་》,pསུ།,,,,,
,,1360,3,《པེ་》《སྣར་》,mའདི།,,,,,
,,1361,4,《པེ་》《སྣར་》,པ།,,,,,
,,1362,5,《པེ་》《སྣར་》,mདུ།,,,,,
,254,1363,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1364,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1365,3,《པེ་》《སྣར་》,སོར།,,,,,
,,1366,4,《པེ་》《སྣར་》,བྱ།,,,,,
,,1367,5,《པེ་》《སྣར་》,ཡིན།,,,,,
,,1368,6,《པེ་》《སྣར་》,ཀྱེའི།,,,,,
,,1369,7,《པེ་》《སྣར་》,pདང་།,,,,,
,255,1370,1,《པེ་》《སྣར་》,དོན།,,,,,
,,1371,2,《པེ་》《སྣར་》,པས།,,,,,
,,1372,3,《པེ་》《སྣར་》,mབྱ་བ།,,,,,
,256,1373,1,《པེ་》《སྣར་》,pཔ།,,,,,
,,1374,2,《སྣར་》,སྤྱད།,,,,,
,,1375,3,《པེ་》《སྣར་》,བརྒྱུད།,,,,,
,,1376,4,《པེ་》《སྣར་》,mཐ།,,,,,
,257,1377,1,《པེ་》《སྣར་》,ནི།,,,,,
,,1378,2,《པེ་》《སྣར་》,ནི།,,,,,
,,1379,3,《པེ་》《སྣར་》,གཞག,,,,,
,,1380,4,《པེ་》《སྣར་》,ཏུ་དྲི་བ།,,,,,
,,1381,5,《སྣར་》,ལ་ལམ།,,,,,
,258,1382,1,《པེ་》《སྣར་》,དཔའ།,,,,,
,,1383,2,《པེ་》《སྣར་》,པར།,,,,,
,,1384,3,《པེ་》《སྣར་》,པ།,,,,,
,259,1385,1,《པེ་》《སྣར་》,གིས་རྗེས།,,,,,
,,1386,2,《པེ་》《སྣར་》,པ།,,,,,
,,1387,3,《ཅོ་》,ཀྱིས།,,,,,
,,1388,4,《པེ་》《སྣར་》,བསྟན།,,,,,
,,1389,5,《པེ་》《སྣར་》,གི།,,,,,
,260,1390,1,《པེ་》《སྣར་》,mཉིད།,,,,,
,,1391,2,《པེ་》《སྣར་》,བརྒྱ།,,,,,
,,1392,3,《པེ་》,གྱི།,,,,,
,261,1393,1,《པེ་》《སྣར་》,པའི།,,,,,
,,1394,2,《པེ་》《སྣར་》,དེ།,,,,,
,262,1395,1,《པེ་》《སྣར་》,mདང་།,,,,,
,,1396,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,1397,3,《སྣར་》,གཟུང་།,,,,,
,,1398,4,《པེ་》《སྣར་》,གིས།,,,,,
,,1399,5,《པེ་》《སྣར་》,pཔ།,,,,,
,,1400,6,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,,1401,7,《པེ་》《སྣར་》,mཔས།,,,,,
,,1402,8,《སྣར་》,mདོ།,,,,,
,,1403,9,《པེ་》《སྣར་》,གྱི།,,,,,
,,1404,10,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,263,1405,1,《པེ་》《སྣར་》,mལས།,,,,,
,,1406,2,《པེ་》《སྣར་》,དེ།,,,,,
,,1407,3,《པེ་》《སྣར་》,pམ།,,,,,
,,1408,4,《སྣར་》,mམ།,,,,,
,,1409,5,《སྣར་》,mཔ།,,,,,
,,1410,6,《པེ་》《སྣར་》,པ།,,,,,
,,1411,7,《པེ་》《སྣར་》,པས།,,,,,
,,1412,8,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,1413,9,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,264,1414,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,1415,2,《སྣར་》,ཀྱི།,,,,,
,,1416,3,《པེ་》《སྣར་》,གིས།,,,,,
,,1417,4,《པེ་》《སྣར་》,ལ།,,,,,
,,1418,5,《པེ་》《སྣར་》,བྱ་བ།,,,,,
,,1419,6,《པེ་》《སྣར་》,mཀྱིས།,,,,,
,265,1420,1,《པེ་》《སྣར་》,པ།,,,,,
,,1421,2,《སྣར་》,mམ།,,,,,
,,1422,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1423,4,《པེ་》《སྣར་》,ནས།,,,,,
,,1424,5,《པེ་》《སྣར་》,mརྣོན་པོ།,,,,,
,266,1425,1,《པེ་》《སྣར་》,mདག,,,,,
,,1426,2,《པེ་》《སྣར་》,mའདུས་མ་བྱས་ཀྱང་།,,,,,
,,1427,3,《པེ་》《སྣར་》,pམ།,,,,,
,,1428,4,《པེ་》《སྣར་》,pབྱས།,,,,,
,,1429,5,《པེ་》《སྣར་》,pམ།,,,,,
,,1430,6,《པེ་》《སྣར་》,mནི།,,,,,
,,1431,7,《སྣར་》,གཟུང་།,,,,,
,,1432,8,《སྣར་》,དེ།,,,,,
,,1433,9,《པེ་》《སྣར་》,བཏགས་པར།,,,,,
,,1434,10,《པེ་》《སྣར་》,mནི།,,,,,
,267,1435,1,《པེ་》《སྣར་》,པའི།,,,,,
,,1436,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1437,3,《པེ་》《སྣར་》,pཞེས་བྱའོ།,,,,,
,,1438,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,268,1439,1,《པེ་》《སྣར་》,རྟག,,,,,
,,1440,2,《པེ་》《སྣར་》,mམཚན་ཉིད།,,,,,
,,1441,3,《པེ་》《སྣར་》,pམ།,,,,,
,,1442,4,《པེ་》,pཉིད།,,,,,
,269,1443,1,《པེ་》《སྣར་》,mཔའི།,,,,,
,,1444,2,《པེ་》《སྣར་》,mམི།,,,,,
,,1445,3,《སྣར་》,ཀྱི།,,,,,
,,1446,4,《པེ་》《སྣར་》,སྟོང་།,,,,,
,270,1447,1,《པེ་》《སྣར་》,pདང་།,,,,,
,,1448,2,《པེ་》《སྣར་》,གཉིས།,,,,,
,,1449,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1450,4,《པེ་》,ཏེ། དེའི།,《སྣར་》,ཏེ། དེ།,,,
,,1451,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1452,6,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,271,1453,1,《པེ་》《སྣར་》,pམོ།,,,,,
,,1454,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,1455,3,《པེ་》《སྣར་》,བསྟན།,,,,,
,,1456,4,《པེ་》《སྣར་》,བྱས་པའི།,,,,,
,,1457,5,《སྣར་》,mམོ།,,,,,
,,1458,6,《པེ་》《སྣར་》,དྲིས།,,,,,
,272,1459,1,《སྣར་》,mཔ།,,,,,
,,1460,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1461,3,《པེ་》《སྣར་》,པར།,,,,,
,,1462,4,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1463,5,《ཅོ་》,བརྟགས།,,,,,
,,1464,6,《ཅོ་》,བརྟགས།,,,,,
,273,1465,1,《པེ་》《སྣར་》,རྟོག་པ།,《ཅོ་》,རྟོགས་པ་ལས་བྱུང་བ།,,,
,,1466,2,《པེ་》《སྣར་》,བཏགས།,《ཅོ་》,བརྟགས་པ།,,,
,,1467,3,《པེ་》《སྣར་》,གྱུར།,,,,,
,,1468,4,《པེ་》《སྣར་》,pཚིག,,,,,
,,1469,5,《པེ་》《སྣར་》,mཞེས།,,,,,
,274,1470,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1471,2,《པེ་》《སྣར་》,mརིགས་པའི།,,,,,
,,1472,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1473,4,《པེ་》《སྣར་》,mཏེ།,,,,,
,,1474,5,《སྣར་》,གསུང་བ།,,,,,
,,1475,6,《པེ་》《སྣར་》,mཔ།,,,,,
,,1476,7,《པེ་》《སྣར་》,པའི།,,,,,
,275,1477,1,《པེ་》《སྣར་》,pམ་ཡིན་པ།,,,,,
,,1478,2,《པེ་》,བརྒོལ་བའི།,《སྣར་》,རྒོལ་བའི།,,,
,,1479,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,1480,4,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,1481,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1482,6,《པེ་》《སྣར་》,དེ།,,,,,
,,1483,7,《པེ་》《སྣར་》,པ།,,,,,
,276,1484,1,《པེ་》《སྣར་》,རྟོག,,,,,
,,1485,2,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,1486,3,《པེ་》《སྣར་》,པར།,,,,,
,,1487,4,《སྣར་》,mརོ།,,,,,
,,1488,5,《པེ་》《སྣར་》,གྱི།,,,,,
,,1489,6,《པེ་》《སྣར་》,འདྲི།,,,,,
,,1490,7,《ཅོ་》,བསྟན་ཏེ།,,,,,
,277,1491,1,《པེ་》《སྣར་》,རྫས།,,,,,
,,1492,2,《པེ་》《སྣར་》,པས།,,,,,
,,1493,3,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1494,4,《པེ་》《སྣར་》,mསུ།,,,,,
,,1495,5,《པེ་》《སྣར་》,ཇི།,,,,,
,,1496,6,《སྣར་》,mནོ།,,,,,
,,1497,7,《པེ་》《སྣར་》,mརྣམ་པ།,,,,,
,278,1498,1,《པེ་》《སྣར་》,mད་ལྟར་འདུས་མ་བྱས།,,,,,
,,1499,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1500,3,《པེ་》《སྣར་》,པའི།,,,,,
,,1501,4,《པེ་》《སྣར་》,mསོ།,,,,,
,,1502,5,《པེ་》《སྣར་》,པ།,,,,,
,,1503,6,《པེ་》《སྣར་》,རྒལ།,,,,,
,,1504,7,《པེ་》《སྣར་》,ཏེ།,,,,,
,279,1505,1,《པེ་》《སྣར་》,གསུམ་པ།,,,,,
,,1506,2,《པེ་》《སྣར་》,བསྟོད།,,,,,
,,1507,3,《པེ་》《སྣར་》,དཔའ་སླར་བརྟགས་པ་དང་ངོ་།།,,,,,
,,1508,4,《པེ་》《སྣར་》,དཔའ།,,,,,
,,1509,5,《པེ་》《སྣར་》,ཕྱིར།,,,,,
,,1510,6,《པེ་》《སྣར་》,ལས།,,,,,
,,1511,7,《པེ་》《སྣར་》,དཔའ།,《ཅོ་》,པས།,,,
,,1512,8,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,1513,9,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1514,10,《པེ་》《སྣར་》,དཔའ།,,,,,
,280,1515,1,《པེ་》《སྣར་》,mཞེས་བྱའོ།,,,,,
,,1516,2,《པེ་》《སྣར་》,ལ།,,,,,
,,1517,3,《པེ་》《སྣར་》,pདང་།,,,,,
,,1518,4,《པེ་》《སྣར་》,ཟག,,,,,
,,1519,5,《པེ་》《སྣར་》,pརྣམ་པར།,,,,,
,,1520,6,《པེ་》《སྣར་》,པ་ནི།,,,,,
,,1521,7,《པེ་》《སྣར་》,mཞེས་བྱ་བ་ལ་ཤེས་པ།,,,,,
,,1522,8,《པེ་》《སྣར་》,mནི།,,,,,
,,1523,9,《པེ་》《སྣར་》,ན་དངོས་པོར།,,,,,
,,1524,10,《པེ་》《སྣར་》,ན།,,,,,
,281,1525,1,《པེ་》《སྣར་》,བ།,,,,,
,,1526,2,《པེ་》《སྣར་》,པ།,,,,,
,,1527,3,《པེ་》《སྣར་》,དེ།,,,,,
,,1528,4,《པེ་》,pདེ་ནི།,《སྣར་》,pདོན།,,,
,,1529,5,《པེ་》《སྣར་》,pརྣམས།,,,,,
,,1530,6,《པེ་》《སྣར་》,mཡང་།,,,,,
,,1531,7,《པེ་》《སྣར་》,mམི།,,,,,
,,1532,8,《པེ་》《སྣར་》,རྟོགས།,,,,,
,282,1533,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1534,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,1535,3,《པེ་》《སྣར་》,mདོན།,,,,,
,,1536,4,《པེ་》《སྣར་》,ངོ་བོ།,,,,,
,,1537,5,《པེ་》《སྣར་》,mཔའི།,,,,,
,,1538,6,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,1539,7,《པེ་》《སྣར་》,པའི།,,,,,
,,1540,8,《པེ་》《སྣར་》,mདུ།,,,,,
,,1541,9,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,1542,10,《པེ་》《སྣར་》,པར།,,,,,
,,1543,11,《པེ་》《སྣར་》,བ།,,,,,
,,1544,12,《པེ་》《སྣར་》,mལ།,,,,,
,,1545,13,《སྣར་》,བརྟགས།,,,,,
,283,1546,1,《པེ་》《སྣར་》,བསླང་།,,,,,
,,1547,2,《པེ་》《སྣར་》,mཔ།,,,,,
,,1548,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1549,4,《སྣར་》,རྒལ།,,,,,
,,1550,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1551,6,《པེ་》《སྣར་》,mཔ།,,,,,
,284,1552,1,《པེ་》《སྣར་》,དཔེའི་རྟེན།,,,,,
,,1553,2,《པེ་》《སྣར་》,གི།,,,,,
,,1554,3,《པེ་》《སྣར་》,pརྣམས།,,,,,
,,1555,4,《པེ་》《སྣར་》,mམ།,,,,,
,,1556,5,《པེ་》《སྣར་》,གྱི།,,,,,
,,1557,6,《པེ་》《སྣར་》,སོ།,,,,,
,,1558,7,《པེ་》《སྣར་》,མཐོང་བའི་ཕྱིར།,,,,,
,286,1559,1,《པེ་》《སྣར་》,དེ།,,,,,
,,1560,2,《པེ་》《སྣར་》,ལ།,,,,,
,,1561,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,1562,4,《པེ་》《སྣར་》,ལས།,,,,,
,,1563,5,《སྣར་》,དོ།།,,,,,
,287,1564,1,《པེ་》《སྣར་》,འགྲུབ།,,,,,
,,1565,2,《པེ་》,པ།,《སྣར་》,ནི་སེམས་པ།,,,
,,1566,3,《པེ་》《སྣར་》,གཞི།,,,,,
,,1567,4,《པེ་》《སྣར་》,ཀྱིས་ཚོགས།,,,,,
,,1568,5,《པེ་》《སྣར་》,mནི་དེ་དག,,,,,
,288,1569,1,《པེ་》《སྣར་》,ཉམ།,,,,,
,,1570,2,《པེ་》,བརྟག་པས།,《སྣར་》,རྟགས་པས།,,,
,,1571,3,《པེ་》《སྣར་》,པོ།,,,,,
,,1572,4,《པེ་》《སྣར་》,mཔ།,,,,,
,,1573,5,《པེ་》《སྣར་》,mནི།,,,,,
,289,1574,1,《པེ་》《སྣར་》,mལ།,,,,,
,,1575,2,《པེ་》《སྣར་》,pམ།,,,,,
