མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,,2454,7,《པེ་》,ཚིག,,,,,
,,2455,8,《པེ་》,ཀུན་བསྒྲུབ།,《སྣར་》,ཏུ་བསྒྲུབ།,,,
,532,2456,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2457,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2458,3,《པེ་》《སྣར་》,mཀྱིས།,,,,,
,,2459,4,《པེ་》《སྣར་》,mཉིད།,,,,,
,,2460,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2461,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2462,7,《སྣར་》,mརང་།,,,,,
,,2463,8,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2464,9,《སྣར་》,mགཏན།,,,,,
,,2465,10,《པེ་》《སྣར་》,རིགས།,,,,,
,,2466,11,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2467,12,《པེ་》《སྣར་》,གྱིས།,,,,,
,533,2468,1,《པེ་》《སྣར་》,ལས།,,,,,
,,2469,2,《པེ་》《སྣར་》,བུ།,,,,,
,,2470,3,《པེ་》《སྣར་》,ནར།,,,,,
,,2471,4,《པེ་》《སྣར་》,གི།,,,,,
,,2472,5,《པེ་》《སྣར་》,mནི།,,,,,
,,2473,6,《སྣར་》,གིས།,,,,,
,534,2474,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2475,2,《པེ་》,ལྐོག,《སྣར་》,ལྐུག,,,
,,2476,3,《པེ་》《སྣར་》,གི།,,,,,
,,2477,4,《པེ་》《སྣར་》,བརྗོད།,,,,,
,,2478,5,《པེ་》《སྣར་》,ཡི།,,,,,
,535,2479,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2480,2,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2481,3,《པེ་》,mཀྱིས།,《སྣར་》,ཀྱི།,,,
,,2482,4,《པེ་》《སྣར་》,སྤྱོད།,,,,,
,,2483,5,《པེ་》,pལ།,,,,,
,,2484,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2485,7,《པེ་》《སྣར་》,རྟོག,,,,,
,,2486,8,《སྣར་》,རིག,,,,,
,,2487,9,《པེ་》《སྣར་》,pམེད།,,,,,
,536,2488,1,《པེ་》《སྣར་》,ལས།,,,,,
,,2489,2,《པེ་》《སྣར་》,ན།,,,,,
,,2490,3,《པེ་》《སྣར་》,mདུ།,,,,,
,,2491,4,《པེ་》,རིགས།,,,,,
,,2492,5,《པེ་》《སྣར་》,mཉིད།,,,,,
,,2493,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2494,7,《སྣར་》,གིས།,,,,,
,537,2495,1,《པེ་》,རྟོགས།,,,,,
,,2496,2,《པེ་》《སྣར་》,pཡང་།,,,,,
,,2497,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2498,4,《པེ་》,བརྟག,《སྣར་》,རྟག,,,
,538,2499,1,《པེ་》《སྣར་》,ཁམས།,,,,,
,,2500,2,《པེ་》《སྣར་》,བརྟན།,,,,,
,,2501,3,《པེ་》《སྣར་》,ནི།,,,,,
,,2502,4,《པེ་》《སྣར་》,པ།,,,,,
,,2503,5,《པེ་》《སྣར་》,པ།,,,,,
,,2504,6,《པེ་》《སྣར་》,སྤོང་།,,,,,
,539,2505,1,《པེ་》《སྣར་》,འཕུང་།,,,,,
,,2506,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,2507,3,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2508,4,《པེ་》《སྣར་》,pདུ།,,,,,
,,2509,5,《པེ་》《སྣར་》,པ།,,,,,
,,2510,6,《པེ་》《སྣར་》,བྱུང་།,,,,,
,,2511,7,《པེ་》《སྣར་》,མ།,,,,,
,540,2512,1,《པེ་》《སྣར་》,ཉིད།,,,,,
,,2513,2,《པེ་》《སྣར་》,འདོད།,,,,,
,,2514,3,《པེ་》《སྣར་》,སྤངས།,,,,,
,,2515,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2516,5,《པེ་》《སྣར་》,ཁྱེད།,,,,,
,,2517,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2518,7,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2519,8,《པེ་》《སྣར་》,པ།,,,,,
,,2520,9,《པེ་》《སྣར་》,རྟོགས།,,,,,
,541,2521,1,《པེ་》《སྣར་》,pདེ།,,,,,
,,2522,2,《པེ་》《སྣར་》,ནི།,,,,,
,,2523,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2524,4,《པེ་》《སྣར་》,ཏེ།,,,,,
,,2525,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,542,2526,1,《པེ་》《སྣར་》,པ།,,,,,
,,2527,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2528,3,《པེ་》,ཀྱིས།,,,,,
,543,2529,1,《པེ་》,mཔ་ཡིན།,,,,,
,,2530,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2531,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,544,2532,1,《པེ་》《སྣར་》,སེམས།,,,,,
,,2533,2,《པེ་》《སྣར་》,pཞེ་ན།,,,,,
,,2534,3,《པེ་》《སྣར་》,ལྟར།,,,,,
,545,2535,1,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,2536,2,《སྣར་》,mབ།,,,,,
,,2537,3,《པེ་》《སྣར་》,pཔ།,,,,,
,,2538,4,《སྣར་》,གྲོལ།,,,,,
,,2539,5,《པེ་》《སྣར་》,འདྲ།,,,,,
,546,2540,1,《སྣར་》,mཔ།,,,,,
,,2541,2,《པེ་》《སྣར་》,pགཉིས་པས།,,,,,
,,2542,3,《པེ་》《སྣར་》,mཏུ།,,,,,
,,2543,4,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2544,5,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,547,2545,1,《པེ་》《སྣར་》,པར།,,,,,
,,2546,2,《པེ་》《སྣར་》,mམ།,,,,,
,,2547,3,《པེ་》《སྣར་》,བཞིན་དུ།,,,,,
,,2548,4,《པེ་》《སྣར་》,གྱི།,,,,,
,,2549,5,《པེ་》《སྣར་》,pདེ།,,,,,
,548,2550,1,《སྣར་》,ལྟར།,,,,,
,,2551,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2552,3,《པེ་》《སྣར་》,པ།,,,,,
,,2553,4,《པེ་》《སྣར་》,mབའི།,,,,,
,,2554,5,《པེ་》,mའདས།,,,,,
,,2555,6,《པེ་》《སྣར་》,དང་།,,,,,
,,2556,7,《པེ་》《སྣར་》,ལ།,,,,,
,,2557,8,《པེ་》《སྣར་》,གྱི།,,,,,
,549,2558,1,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,2559,2,《པེ་》《སྣར་》,དེའི།,,,,,
,,2560,3,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,2561,4,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,2562,5,《པེ་》《སྣར་》,སྟེ།,,,,,
,,2563,6,《སྣར་》,pདེ།,,,,,
,,2564,7,《པེ་》《སྣར་》,རྟོག,,,,,
,550,2565,1,《པེ་》《སྣར་》,པའོ།,,,,,
,,2566,2,《པེ་》《སྣར་》,བརྟག།,,,,,
,,2567,3,《པེ་》《སྣར་》,བརྟག,,,,,
,,2568,4,《པེ་》《སྣར་》,བ།,,,,,
,,2569,5,《པེ་》《སྣར་》,བཟག,,,,,
,,2570,6,《པེ་》《སྣར་》,བཟློག,,,,,
,,2571,7,《པེ་》《སྣར་》,བཟློག,,,,,
,551,2572,1,《པེ་》《སྣར་》,རིག,,,,,
,,2573,2,《སྣར་》,mཔ།,,,,,
,,2574,3,《པེ་》《སྣར་》,mཐ་སྙད་ཀྱི་བདེན་པ་ཞེས་བྱ་བ་ལ་བརྟེན་ནས་བྱེད་པ་ཡིན་ནོ།།,,,,,
,,2575,4,《པེ་》《སྣར་》,mདེ།,,,,,
,552,2576,1,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,2577,2,《པེ་》《སྣར་》,mཉིད།,,,,,
,,2578,3,《སྣར་》,བརྟག།,,,,,
,,2579,4,《པེ་》《སྣར་》,ཆགས།,,,,,
,,2580,5,《པེ་》《སྣར་》,འཚོལ།,,,,,
,553,2581,1,《པེ་》《སྣར་》,mདང་།,,,,,
,,2582,2,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,2583,3,《པེ་》《སྣར་》,གསུང་།,,,,,
,,2584,4,《སྣར་》,ཀྱིས།,,,,,
,,2585,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,2586,6,《པེ་》《སྣར་》,།།  །།,,,,,
,,2587,7,《པེ་》《སྣར་》,དཔྱོད།,,,,,
,,2588,8,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,2589,9,《པེ་》《སྣར་》,བཟློག,,,,,
,,2590,10,《པེ་》,mཔ།,,,,,
,,2591,11,《པེ་》《སྣར་》,གི་ཡང་།,,,,,
,,2592,12,《པེ་》《སྣར་》,བདུན།,,,,,
,554,2593,1,《སྣར་》,སྐྱེས།,,,,,
,,2594,2,《པེ་》《སྣར་》,བྱུང་།,,,,,
,,2595,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,2596,4,《པེ་》,mཡིན།,,,,,
,,2597,5,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,
,,2598,6,《པེ་》《སྣར་》,mཡང་།,,,,,
,,2599,7,《པེ་》《སྣར་》,འདོམས།,,,,,
,555,2600,1,《པེ་》《སྣར་》,དབང་།,,,,,
,,2601,2,《པེ་》《སྣར་》,འདོམས།,,,,,
,556,2602,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2603,2,《པེ་》《སྣར་》,མིག,,,,,
,,2604,3,《པེ་》,pརྣམ་པར་འཚེ་བ་མཐོང་བ་ནི་འདོད་ཅན་ནོ། །,《སྣར་》,pརྣམ་པར་འཚེ་བ་མཐོང་བ་ནི་འོད་ཅན་ནོ།།,,,
,,2605,4,《པེ་》《སྣར་》,mལ།,,,,,
,,2606,5,《པེ་》《སྣར་》,pརི་དྭགས་དང་། སྦྲུལ་ལ་སོགས་པའི་རྒྱུ་མཚན་ལས་བྱུང་ཞིང་སྐྱེས་པས་འཇིགས་པ་དང་།,,,,,
,557,2607,1,《པེ་》《སྣར་》,ནི།,,,,,
,,2608,2,《པེ་》《སྣར་》,ཁྲིས།,,,,,
,,2609,3,《པེ་》《སྣར་》,འཇིགས།,,,,,
,,2610,4,《པེ་》《སྣར་》,mཔའི།,,,,,
,,2611,5,《པེ་》《སྣར་》,ལ།,,,,,
,,2612,6,《པེ་》《སྣར་》,mཔའི་ཤེས།,,,,,
,,2613,7,《པེ་》《སྣར་》,བེམ།,,,,,
,,2614,8,《པེ་》《སྣར་》,pཉིད།,,,,,
,,2615,9,《པེ་》《སྣར་》,ལྐུག,,,,,
,,2616,10,《པེ་》《སྣར་》,གིས།,,,,,
,,2617,11,《པེ་》《སྣར་》,ཕོངས་དང་། འདོམས།,,,,,
,,2618,12,《པེ་》《སྣར་》,pའདི་དག་ནི།,,,,,
,558,2619,1,《པེ་》《སྣར་》,mལ།,,,,,
,,2620,2,《པེ་》《སྣར་》,རྒྱུ།,,,,,
,,2621,3,《པེ་》《སྣར་》,mམ།,,,,,
,,2622,4,《པེ་》《སྣར་》,mདག,,,,,
,559,2623,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,2624,2,《པེ་》《སྣར་》,བརྩོམ།,,,,,
,,2625,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,2626,4,《པེ་》《སྣར་》,པའོ།,,,,,
,,2627,5,《པེ་》《སྣར་》,ལ།,,,,,
,,2628,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2629,7,《སྣར་》,རྟག,,,,,
,560,2630,1,《སྣར་》,mནོ།,,,,,
,,2631,2,《པེ་》《སྣར་》,གིས།,,,,,
,,2632,3,《སྣར་》,ཡིས།,,,,,
,,2633,4,《པེ་》《སྣར་》,mནི།,,,,,
,,2634,5,《སྣར་》,དྲིས།,,,,,
,,2635,6,《པེ་》《སྣར་》,pབ།,,,,,
,561,2636,1,《པེ་》《སྣར་》,mསྐྱེས་བུ།,,,,,
,,2637,2,《པེ་》《སྣར་》,བས།,,,,,
,,2638,3,《པེ་》《སྣར་》,mཅིག།,,,,,
,,2639,4,《སྣར་》,བརྟགས།,,,,,
,,2640,5,《པེ་》《སྣར་》,འཚོལ།,,,,,
,562,2641,1,《པེ་》《སྣར་》,པའོ།,,,,,
,,2642,2,《པེ་》《སྣར་》,mནི།,,,,,
,,2643,3,《པེ་》《སྣར་》,བུ་ནི།,,,,,
,,2644,4,《པེ་》,པོ།,,,,,
,,2645,5,《པེ་》《སྣར་》,ཞིག,,,,,
,563,2646,1,《པེ་》《སྣར་》,སྲེག,,,,,
,,2647,2,《པེ་》《སྣར་》,འཏོབ།,,,,,
,,2648,3,《པེ་》,རྟོག,,,,,
,,2649,4,《པེ་》《སྣར་》,པར།,,,,,
,,2650,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2651,6,《པེ་》《སྣར་》,བརྗོད།,,,,,
,,2652,7,《པེ་》《སྣར་》,བསྟེན།,,,,,
,,2653,8,《པེ་》《སྣར་》,བརྟགས།,,,,,
,564,2654,1,《པེ་》《སྣར་》,འདི།,,,,,
,,2655,2,《པེ་》《སྣར་》,རྟོག,,,,,
,,2656,3,《པེ་》《སྣར་》,mཕྱིར་དང་རྒྱུ་དང་ལྡན་པ་མ་ཡིན་པའི།,,,,,
,,2657,4,《པེ་》,མོངས།,,,,,
,,2658,5,《པེ་》《སྣར་》,རྟོག,,,,,
,,2659,6,《པེ་》《སྣར་》,ན།,,,,,
,565,2660,1,《པེ་》《སྣར་》,པ།,,,,,
,,2661,2,《པེ་》《སྣར་》,pཅིག,,,,,
,,2662,3,《སྣར་》,ལས།,,,,,
,,2663,4,《པེ་》《སྣར་》,རྟོག,,,,,
,,2664,5,《པེ་》《སྣར་》,ནོ།,,,,,
,566,2665,1,《པེ་》,mཁྱབ་པ།,,,,,
,,2666,2,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,2667,3,《པེ་》《སྣར་》,pམེད་པ།,,,,,
,,2668,4,,རྟོག,,,,,
,,2669,5,,རྟོག,,,,,
,,2670,6,,རྟོག,,,,,
,,2671,7,《པེ་》《སྣར་》,mམ།,,,,,
,567,2672,1,《སྣར་》,ན།,,,,,
,,2673,2,《པེ་》《སྣར་》,mན།,,,,,
,,2674,3,《པེ་》《སྣར་》,པ།,,,,,
,,2675,4,《པེ་》《སྣར་》,བུའི།,,,,,
,,2676,5,《པེ་》《སྣར་》,གིས།,,,,,
,,2677,6,《པེ་》《སྣར་》,གི,,,,,
,568,2678,1,《པེ་》《སྣར་》,mནམ།,,,,,
,,2679,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,569,2680,1,《པེ་》《སྣར་》,སྤངས་པར།,,,,,
,,2681,2,《པེ་》《སྣར་》,རིགས།,,,,,
,,2682,3,《པེ་》《སྣར་》,བཞག,,,,,
,,2683,4,《པེ་》《སྣར་》,རྟོག,,,,,
,,2684,5,《པེ་》《སྣར་》,རྟོག,,,,,
,,2685,6,《པེ་》《སྣར་》,mཔ།,,,,,
,,2686,7,《སྣར་》,བར,,,,,
,,2687,8,《པེ་》《སྣར་》,གྱི།,,,,,
,,2688,9,《པེ་》《སྣར་》,པ།,,,,,
,,2689,10,《པེ་》《སྣར་》,pགནས་པ་ཙམ་ཕན་པ་བྱེད་པ་ཉིད་ཀྱི་རྒྱུའི་ངོ་བོར་ཉེ་བར།,,,,,
,,2690,11,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,
,570,2691,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2692,2,《པེ་》《སྣར་》,mཔ།,,,,,
,,2693,3,《པེ་》《སྣར་》,mདང་བཏགས་པ་པ།,,,,,
,,2694,4,《སྣར་》,pནི།,,,,,
,,2695,5,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,2696,6,《པེ་》《སྣར་》,གྱི།,,,,,
,571,2697,1,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,,2698,2,《པེ་》《སྣར་》,པའོ།,,,,,
,,2699,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,2700,4,《པེ་》《སྣར་》,པ།,,,,,
,,2701,5,《པེ་》,ཚིགས།,,,,,
,572,2702,1,《པེ་》《སྣར་》,གྱི།,,,,,
,,2703,2,《པེ་》《སྣར་》,ཏེ།,,,,,
,,2704,3,《པེ་》《སྣར་》,ཏེ།,,,,,
,,2705,4,《པེ་》《སྣར་》,བསྒྲུབ། །འདི་ཡི།,,,,,
,,2706,5,《པེ་》,ཀྱིས་བསམ་པས།,《སྣར་》,ཀྱིས་བསམ་པ།,,,
,,2707,6,《པེ་》《སྣར་》,པ།,,,,,
,,2708,7,《པེ་》《སྣར་》,mདང་།,,,,,
,573,2709,1,《པེ་》《སྣར་》,གྱུར།,,,,,
,,2710,2,《པེ་》《སྣར་》,བསྟན།,,,,,
,,2711,3,《པེ་》《སྣར་》,mལ།,,,,,
,,2712,4,《པེ་》《སྣར་》,ཅི།,,,,,
,,2713,5,《པེ་》《སྣར་》,བའི།,,,,,
,,2714,6,《པེ་》《སྣར་》,བུ།,,,,,
,,2715,7,《པེ་》《སྣར་》,ཞིག།,,,,,
,574,2716,1,《པེ་》《སྣར་》,mངོ་བོའི།,,,,,
,,2717,2,《པེ་》《སྣར་》,pའདི་ལ་ཡང་བརྗོད་པར་བྱ་བའི་པྱིར། བདེ་བ་ལ་སོགས་པའི།,,,,,
,575,2718,1,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2719,2,《པེ་》,ཞེ་ན།,,,,,
,,2720,3,《པེ་》《སྣར་》,ཡི།,,,,,
,,2721,4,《པེ་》,སྤངས་པ།,《སྣར་》,གནས་པ།།,,,
,,2722,5,《པེ་》《སྣར་》,mགཙོ་བོ་བརྟེན་པ་རྣམས་སོ།,,,,,
,576,2723,1,《སྣར་》,པའི།,,,,,
,,2724,2,《པེ་》《སྣར་》,པས།,,,,,
,,2725,3,《པེ་》《སྣར་》,ཞིག,,,,,
,,2726,4,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2727,5,《སྣར་》,mཔས།,,,,,
,,2728,6,《པེ་》《སྣར་》,གི,,,,,
,577,2729,1,《པེ་》《སྣར་》,བསྟན།,,,,,
,,2730,2,《པེ་》《སྣར་》,mཉེ་བར་གནས་པའི་ངོ་བོ་ནི།,,,,,
,,2731,3,《པེ་》《སྣར་》,དེ།,,,,,
,,2732,4,《པེ་》,mཆེན་པོ།,,,,,
,,2733,5,《པེ་》《སྣར་》,པ།,,,,,
,,2734,6,《པེ་》《སྣར་》,སྤངས་པར།,,,,,
,,2735,7,《པེ་》《སྣར་》,mགི,,,,,
,578,2736,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2737,2,《པེ་》《སྣར་》,དང་།,,,,,
,,2738,3,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2739,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2740,5,《པེ་》《སྣར་》,mལ།,,,,,
,,2741,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2742,7,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,2743,8,《པེ་》《སྣར་》,བཞག,,,,,
,,2744,9,《པེ་》《སྣར་》,ད།,,,,,
,,2745,10,《པེ་》《སྣར་》,དུ།,,,,,
,,2746,11,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2747,12,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2748,13,《པེ་》《སྣར་》,འགལ་བ།,,,,,
,,2749,14,《པེ་》《སྣར་》,བར།,,,,,
,579,2750,1,《པེ་》《སྣར་》,བསྒྲུབས།,,,,,
,,2751,2,《པེ་》《སྣར་》,pབ།,,,,,
,,2752,3,《པེ་》《སྣར་》,དོ།,,,,,
,,2753,4,《པེ་》,མ་ཡིན།,《སྣར་》,མ་ཡི།,,,
,,2754,5,《པེ་》《སྣར་》,པར།,,,,,
,580,2755,1,《པེ་》《སྣར་》,mགྱི།,,,,,
,,2756,2,《པེ་》《སྣར་》,གྲུབ།,,,,,
,,2757,3,《པེ་》《སྣར་》,སྨྲས་པའི།,,,,,
,581,2758,1,《པེ་》《སྣར་》,mབ།,,,,,
,,2759,2,《པེ་》《སྣར་》,གཤེད།,,,,,
,,2760,3,《ཅོ་》,དེ།,,,,,
,,2761,4,《པེ་》《སྣར་》,mགཞན་དང་།,,,,,
,,2762,5,《པེ་》,འབྲེང་བར།,,,,,
,,2763,6,《པེ་》,mདེ།,,,,,
,,2764,7,《པེ་》《སྣར་》,pདེ།,,,,,
,,2765,8,《པེ་》《སྣར་》,mདེས་ཅིར་འགྱུར།,,,,,
,,2766,9,《པེ་》《སྣར་》,pཉིད།,,,,,
,582,2767,1,《པེ་》《སྣར་》,འདྲ།,,,,,
,,2768,2,《པེ་》《སྣར་》,རྟོག,,,,,
,,2769,3,《པེ་》《སྣར་》,སྤྱོད།,,,,,
,,2770,4,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2771,5,《པེ་》《སྣར་》,སྐྱོད།,,,,,
,583,2772,1,《པེ་》《སྣར་》,གྱི།,,,,,
,,2773,2,《པེ་》《སྣར་》,དང་།,,,,,
,,2774,3,《པེ་》《སྣར་》,mརྒྱུད་ལྡན་ཕྱིར།,,,,,
,,2775,4,《སྣར་》,mདང་།,,,,,
,,2776,5,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,2777,6,《པེ་》《སྣར་》,pགཏན་ཚིགས་རྣམས་ཀྱི་གཙོ་བོ་ལ་སོགས་པའི།,,,,,
,,2778,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,584,2779,1,《པེ་》《སྣར་》,བསྒྲུབ་བྱས།,,,,,
,,2780,2,《པེ་》,དོ།།,,,,,
,,2781,3,《པེ་》《སྣར་》,mདེ།,,,,,
,,2782,4,《པེ་》《སྣར་》,བསྒྲུབས།,,,,,
,,2783,5,《པེ་》《སྣར་》,བསལ།,,,,,
,,2784,6,《པེ་》《སྣར་》,pཡང་།,,,,,
,,2785,7,《པེ་》《སྣར་》,mགྱི།,,,,,
,,2786,8,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2787,9,《པེ་》《སྣར་》,གཟུང་།,,,,,
,,2788,10,《པེ་》《སྣར་》,གཟུང་།,,,,,
,585,2789,1,《པེ་》,བགྲངས་པ།,,,,,
,,2790,2,《པེ་》《སྣར་》,mལ།,,,,,
,,2791,3,《པེ་》《སྣར་》,ཡིན་པས།,,,,,
,,2792,4,《པེ་》,རྟོག,《སྣར་》,རྟག,,,
,586,2793,1,《པེ་》《སྣར་》,གིས།,,,,,
,,2794,2,《ཅོ་》,ཆེན།,,,,,
,,2795,3,《པེ་》《སྣར་》,ནི།,,,,,
,,2796,4,《པེ་》,པར་བྱ་བའི།,《སྣར་》,ངེས་པར་བྱ་བའི།,,,
,,2797,5,《པེ་》,mཔ་ཡིན།,,,,,
,587,2798,1,《པེ་》《སྣར་》,བསམ།,,,,,
,,2799,2,《པེ་》《སྣར་》,mཕྱིར།,,,,,
,,2800,3,《སྣར་》,པར།,,,,,
,,2801,4,《པེ་》,དང་། སྐྱེད།,《སྣར་》,དང་། སྐྱེས།,,,
,,2802,5,《པེ་》《སྣར་》,མེའི།,,,,,
,588,2803,1,《པེ་》《སྣར་》,པར་སྒྲུབ།,,,,,
,,2804,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2805,3,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,2806,4,《པེ་》《སྣར་》,ཚིགས།,,,,,
,,2807,5,《པེ་》《སྣར་》,ཟློག,,,,,
,,2808,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2809,7,《པེ་》《སྣར་》,pལ།,,,,,
,,2810,8,《སྣར་》,དག,,,,,
,,2811,9,《སྣར་》,ན།,,,,,
,589,2812,1,《པེ་》《སྣར་》,།།,,,,,
,,2813,2,《པེ་》《སྣར་》,།། །།,,,,,
,,2814,3,《པེ་》《སྣར་》,mརྣམ་རྟོག།,,,,,
,,2815,4,《པེ་》《སྣར་》,pན།,,,,,
,,2816,5,《པེ་》《སྣར་》,mདུ།,,,,,
,,2817,6,《པེ་》《སྣར་》,mརོ།,,,,,
,,2818,7,《སྣར་》,mཔར།,,,,,
,,2819,8,《སྣར་》,བའི།,,,,,
,,2820,9,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2821,10,《པེ་》《སྣར་》,mབར་བྱ།,,,,,
,,2822,11,《པེ་》《སྣར་》,དའི།,,,,,
,590,2823,1,《པེ་》《སྣར་》,མངོན།,,,,,
,,2824,2,《པེ་》《སྣར་》,།། །།,,,,,
,,2825,3,《པེ་》《སྣར་》,གིས།,,,,,
,591,2826,1,《པེ་》《སྣར་》,mའབྲལ་བ་དང་།,,,,,
,592,2827,1,《པེ་》《སྣར་》,mམ།,,,,,
,,2828,2,《པེ་》《སྣར་》,རྟོག,,,,,
,,2829,3,《པེ་》《སྣར་》,mའོ།།,,,,,
,,2830,4,《པེ་》《སྣར་》,རྟེན།,,,,,
,,2831,5,《པེ་》《སྣར་》,འབྲལ།,,,,,
,,2832,6,《པེ་》《སྣར་》,འབྲལ།,,,,,
,593,2833,1,《པེ་》《སྣར་》,པའི།,,,,,
,,2834,2,《པེ་》《སྣར་》,ལྡན།,,,,,
,,2835,3,《པེ་》《སྣར་》,དང་།,,,,,
,,2836,4,《པེ་》《སྣར་》,pཉིད།,,,,,
,,2837,5,《པེ་》《སྣར་》,བསྙུང་།,,,,,
,594,2838,1,《པེ་》,ཐོགས།,,,,,
,,2839,2,《པེ་》《སྣར་》,རྒྱུད།,,,,,
,,2840,3,《པེ་》《སྣར་》,མེར།,,,,,
,,2841,4,《པེ་》《སྣར་》,བའོ།,,,,,
,,2842,5,《པེ་》,རྟོགས།,,,,,
,,2843,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,595,2844,1,《པེ་》《སྣར་》,mནས།,,,,,
,,2845,2,《སྣར་》,དྲུང་།,,,,,
,,2846,3,《པེ་》《སྣར་》,གསུངས།,,,,,
,,2847,4,《པེ་》《སྣར་》,mབ།,,,,,
,,2848,5,《པེ་》《སྣར་》,pཆོས་དང་།,,,,,
,,2849,6,《སྣར་》,ནི།,,,,,
,,2850,7,《པེ་》《སྣར་》,བ་ན།,,,,,
,,2851,8,《པེ་》《སྣར་》,ལོགས།,,,,,
,,2852,9,《པེ་》《སྣར་》,རབ།,,,,,
,,2853,10,《པེ་》《སྣར་》,འདུག།,,,,,
,596,2854,1,《པེ་》《སྣར་》,པས།,,,,,
,,2855,2,《པེ་》《སྣར་》,mན།,,,,,
,,2856,3,《པེ་》《སྣར་》,སྟེན།,,,,,
,,2857,4,《པེ་》《སྣར་》,སྐྱེས།,,,,,
,,2858,5,《པེ་》《སྣར་》,mགི,,,,,
,,2859,6,《པེ་》《སྣར་》,རྟག,,,,,
,597,2860,1,《པེ་》,ལྟར་བདེ།,《སྣར་》,ལྟར་བདེ།,,,
,,2861,2,《པེ་》《སྣར་》,བརྟག,,,,,
,,2862,3,《པེ་》《སྣར་》,བསམ།,,,,,
,,2863,4,《པེ་》《སྣར་》,ན།,,,,,
,,2864,5,《པེ་》《སྣར་》,ན།,,,,,
,,2865,6,《སྣར་》,འདི།,,,,,
,,2866,7,《པེ་》《སྣར་》,བ།,,,,,
