མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,542,816,1,《པེ་》《སྣར་》,གི།,,,,,
,,817,2,《པེ་》,སྐྱེད།,,,,,
,,818,3,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,819,4,《པེ་》《སྣར་》,བལྟ།,,,,,
,,820,5,《པེ་》《སྣར་》,བརྩོལ།,,,,,
,,821,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,543,822,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,823,2,《པེ་》,འགྱུར་རོ། །དེ་ལས་ལོ་སྟོང་།,《སྣར་》,འགྱུར་རོ། །དེ་ལས་བསྟོང་།,,,
,,824,3,《པེ་》《སྣར་》,mདག,,,,,
,,825,4,《པེ་》《སྣར་》,ཅིག,,,,,
,,826,5,《པེ་》《སྣར་》,ཚིགས།,,,,,
,,827,6,《པེ་》《སྣར་》,mདུ།,,,,,
,,828,7,《པེ་》《སྣར་》,mསོ་སོར།,,,,,
,,829,8,《པེ་》《སྣར་》,pས།,,,,,
,,830,9,《པེ་》《སྣར་》,འདི།,,,,,
,544,831,1,《པེ་》《སྣར་》,ཆོགས།,,,,,
,,832,2,《པེ་》《སྣར་》,དཔའི།,,,,,
,,833,3,《པེ་》《སྣར་》,mལྟ།,,,,,
,,834,4,《པེ་》《སྣར་》,ངས།,,,,,
,,835,5,《པེ་》《སྣར་》,པའི།,,,,,
,545,836,1,《པེ་》,mན།,,,,,
,,837,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,838,3,《པེ་》《སྣར་》,བར།,,,,,
,,839,4,《པེ་》,ལྟ་མོས།,《སྣར་》,སྟེ་མོས།,,,
,,840,5,《པེ་》《སྣར་》,ཞེས།,,,,,
,,841,6,《པེ་》《སྣར་》,པར།,,,,,
,546,842,1,《པེ་》《སྣར་》,mདུ།,,,,,
,,843,2,《པེ་》《སྣར་》,དགའ་བསྙེད།,,,,,
,,844,3,《པེ་》《སྣར་》,mབ།,,,,,
,,845,4,《པེ་》《སྣར་》,འཁྲུགས།,,,,,
,,846,5,《པེ་》《སྣར་》,པ།,,,,,
,,847,6,《པེ་》《སྣར་》,mའདི།,,,,,
,,848,7,《པེ་》《སྣར་》,དེ།,,,,,
,,849,8,《པེ་》《སྣར་》《ཅོ་》,བ།,,,,,
,,850,9,《པེ་》《སྣར་》《ཅོ་》,བ།,,,,,
,,851,10,《སྣར་》,འགགས།,,,,,
,,852,11,《པེ་》《སྣར་》,pསྨྲས་པ་གང་།,,,,,
,,853,12,《པེ་》《སྣར་》,pགང་གིས་སྨྲ་བ་དང་།,,,,,
,,854,13,《པེ་》,སྨྲས་པ་དང་།,《སྣར་》,སྨྲས་པར།,,,
,547,855,1,《པེ་》《སྣར་》,སྨས་པར།,,,,,
,,856,2,《པེ་》《སྣར་》,pདེ།,,,,,
,,857,3,《པེ་》《སྣར་》,mན།,,,,,
,,858,4,《པེ་》《སྣར་》,mདུ།,,,,,
,,859,5,《པེ་》《སྣར་》,པས།,,,,,
,,860,6,《པེ་》《སྣར་》,པ།,,,,,
,,861,7,《པེ་》,ཆོས་པ་ནི།,《སྣར་》,ཆོས་པ་ནི་ཆོས།,,,
,548,862,1,《པེ་》《སྣར་》,སྤང་།,,,,,
,,863,2,《པེ་》《སྣར་》,mགང་།,,,,,
,,864,3,《པེ་》《སྣར་》,འདི་ནི་མ་མཐོང་བའི།,,,,,
,,865,4,《པེ་》《སྣར་》,mམ།,,,,,
,,866,5,《པེ་》《སྣར་》,pལ་ངེས་པ།,,,,,
,,867,6,《པེ་》《སྣར་》,སྡུག,,,,,
,549,868,1,《པེ་》《སྣར་》,ལྡན།,,,,,
,,869,2,《པེ་》《སྣར་》,པ།,,,,,
,,870,3,《པེ་》《སྣར་》,mབར་འགྱུར།,,,,,
,,871,4,《པེ་》《སྣར་》,mམ་ཡང་།,,,,,
,,872,5,《པེ་》《སྣར་》,pམི།,,,,,
,,873,6,《པེ་》《སྣར་》,pདེ།,,,,,
,,874,7,《པེ་》《སྣར་》,pགྱི།,,,,,
,550,875,1,《པེ་》《སྣར་》,mབའི།,,,,,
,,876,2,《པེ་》《སྣར་》,གསལ།,,,,,
,,877,3,《པེ་》《སྣར་》,mནི།,,,,,
,,878,4,《པེ་》《སྣར་》,pཔ།,,,,,
,,879,5,《པེ་》《སྣར་》,དགྲས།,,,,,
,551,880,1,《པེ་》《སྣར་》,གསུངས།,,,,,
,,881,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,882,3,《པེ་》《སྣར་》,mལྟ།,,,,,
,,883,4,《པེ་》《སྣར་》,གྱི།,,,,,
,,884,5,《པེ་》《སྣར་》,mསྨྲས་པ།,,,,,
,,885,6,《པེ་》《སྣར་》,དེ།,,,,,
,,886,7,《པེ་》《སྣར་》,mཆོས་གང་།,,,,,
,,887,8,《པེ་》《སྣར་》,བས།,,,,,
,,888,9,《པེ་》《སྣར་》,དེ་མ་ལགས།,,,,,
,,889,10,《པེ་》《སྣར་》,བསལ་བར།,,,,,
,,890,11,《པེ་》《སྣར་》,mསྨྲས་པ།,,,,,
,,891,12,《པེ་》《སྣར་》,mནི།,,,,,
,,892,13,《པེ་》《སྣར་》,སྦྱོང་།,,,,,
,552,893,1,《སྣར་》,འདི།,,,,,
,,894,2,《སྣར་》,ལས།,,,,,
,,895,3,《པེ་》《སྣར་》,pངོ་བོ་ཉིད་ཀྱིས།,,,,,
,,896,4,《སྣར་》,ཞེས།,,,,,
,,897,5,《པེ་》《སྣར་》,བིམ།,,,,,
,,898,6,《པེ་》《སྣར་》,བིམ།,,,,,
,,899,7,《པེ་》《སྣར་》,རིགས།,,,,,
,553,900,1,《པེ་》《སྣར་》,mདང་།,,,,,
,,901,2,《པེ་》《སྣར་》,mཔས་བླ་གབ་མེད།,,,,,
,,902,3,《པེ་》《སྣར་》,mཉེ་བར་གནས་པའི།,,,,,
,554,903,1,《པེ་》《སྣར་》,དོ།,,,,,
,,904,2,《པེ་》《སྣར་》,གིས།,,,,,
,,905,3,《པེ་》《སྣར་》,འགྲོལ།,,,,,
,,906,4,《པེ་》《སྣར་》,དབྱེན།,,,,,
,,907,5,《པེ་》《སྣར་》,འདུའོ།,,,,,
,,908,6,《པེ་》《སྣར་》,mནི།,,,,,
,555,909,1,《ཅོ་》,pརྡེག,,,,,
,,910,2,《པེ་》,སོ་བརྟག,《སྣར་》,སོར་བརྟག,,,
,,911,3,《པེ་》《སྣར་》,mགང་རབ་ཏུ་ཞི་བ་དེ་རང་བཞིན་ནོ། །,,,,,
,,912,4,《པེ་》《སྣར་》,པར།,,,,,
,,913,5,《པེ་》,mཔ།,,,,,
,,914,6,《པེ་》《སྣར་》,འདའ་བ།,,,,,
,,915,7,《པེ་》《སྣར་》,pཆེན་པོ།,,,,,
,,916,8,《པེ་》,དགྲ་རལ།,《སྣར་》,དགྲ་རས།,,,
,,917,9,《པེ་》《སྣར་》,pཔོ་ཆེན།,,,,,
,,918,10,《པེ་》《སྣར་》,pལ།,,,,,
,,919,11,《པེ་》《སྣར་》,mདེ།,,,,,
,556,920,1,《པེ་》《སྣར་》,ཞིག,,,,,
,,921,2,《པེ་》《སྣར་》,mདེ་ལ།,,,,,
,,922,3,《པེ་》《སྣར་》,གི།,,,,,
,,923,4,《པེ་》《སྣར་》,mདེ་སྐད་ཀྱི།,,,,,
,,924,5,《པེ་》《སྣར་》,བགོ་བོ་མཉམ།,,,,,
,,925,6,《པེ་》《སྣར་》,ལ།,,,,,
,,926,7,《པེ་》《སྣར་》,pདེ་ལ་ལྟོས་ཤིག  །འགྱོད་པ་ཇི་ལྟར་མཐོང་བ།,,,,,
,,927,8,《པེ་》《སྣར་》,ལྟ།,,,,,
,,928,9,《པེ་》《སྣར་》,pབ།,,,,,
,,929,10,《པེ་》《སྣར་》,mབ།,,,,,
,,930,11,《པེ་》《སྣར་》,pཆོས་ཐམས་ཅད།,,,,,
,,931,12,《པེ་》《སྣར་》,mཀྱང་།,,,,,
,,932,13,《པེ་》《སྣར་》,pཆེན་པོ།,,,,,
,557,933,1,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,934,2,《པེ་》《སྣར་》,དེ།,,,,,
,,935,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,936,4,《ཅོ་》,pལ།,,,,,
,558,937,1,《པེ་》《སྣར་》,འཐད།,,,,,
,,938,2,《པེ་》《སྣར་》,mདང་།,,,,,
,,939,3,《པེ་》《སྣར་》,mནི།,,,,,
,,940,4,《པེ་》《སྣར་》,mཔ།,,,,,
,,941,5,《པེ་》《སྣར་》,mཐམས་ཅད།,,,,,
,,942,6,《པེ་》《སྣར་》,བདེན།,,,,,
,,943,7,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,559,944,1,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,,945,2,《པེ་》《སྣར་》,mལ།,,,,,
,,946,3,《པེ་》《སྣར་》,པ།,,,,,
,,947,4,《པེ་》《སྣར་》,pཕ།,,,,,
,,948,5,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,949,6,《པེ་》《སྣར་》,mལ།,,,,,
,,950,7,《པེ་》《སྣར་》,mམ།,,,,,
,,951,8,《པེ་》《སྣར་》,འདིར།,,,,,
,,952,9,《པེ་》《སྣར་》,mདེ།,,,,,
,,953,10,《པེ་》《སྣར་》,pཔ།,,,,,
,,954,11,《པེ་》,པ།,,,,,
,560,955,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,956,2,《པེ་》《སྣར་》,གཙུབས།,,,,,
,,957,3,《པེ་》《སྣར་》,མེ།,,,,,
,,958,4,《པེ་》《སྣར་》,བར།,,,,,
,,959,5,《པེ་》《སྣར་》,གཙུབས།,,,,,
,,960,6,《པེ་》《སྣར་》,གཙུབས།,,,,,
,,961,7,《པེ་》《སྣར་》,mདེ།,,,,,
,,962,8,《པེ་》《སྣར་》,བསྡུངས།,,,,,
,,963,9,《པེ་》《སྣར་》,གཙུབས།,,,,,
,,964,10,《པེ་》《སྣར་》,གཙུབས།,,,,,
,561,965,1,《པེ་》《སྣར་》,mབར་བྱ།,,,,,
,,966,2,《པེ་》《སྣར་》,སྨྲས།,,,,,
,,967,3,《པེ་》《སྣར་》,mསེམས་ཀྱིས་དཔག་པར་བགྱི་བ་མ་ལགས་པ།,,,,,
,,968,4,《པེ་》《སྣར་》《ཅོ་》,mམ།,,,,,
,562,969,1,《པེ་》《སྣར་》,mདེ།,,,,,
,,970,2,《པེ་》《སྣར་》,འདའ།,,,,,
,,971,3,《པེ་》《སྣར་》,འདུལ།,,,,,
,,972,4,《པེ་》《སྣར་》,pབཀའ་སྩལ་པ།,,,,,
,,973,5,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,974,6,《པེ་》《སྣར་》,mཏེ། མ་མཆིས་པའི་དོན།,,,,,
,563,975,1,《པེ་》《སྣར་》,མཆིས་པ།,,,,,
,,976,2,《པེ་》《སྣར་》,pརབ་ཏུ།,,,,,
,,977,3,《སྣར་》,བརྩེག,,,,,
,,978,4,《སྣར་》,སོ།,,,,,
,,979,5,《པེ་》《སྣར་》,སྟེ།,,,,,
,,980,6,《པེ་》《སྣར་》,pགང་།,,,,,
,,981,7,《པེ་》《སྣར་》,ལ་གང་།,,,,,
,,982,8,《པེ་》《སྣར་》,pསོ་སོ་རྟག་པ། ཡང་དག་པར།,,,,,
,564,983,1,《པེ་》《སྣར་》,pལ།,,,,,
,565,984,1,《པེ་》《སྣར་》,བཤིགས།,,,,,
,,985,2,《པེ་》《སྣར་》,མ་ཡིན་གྱི།,,,,,
,,986,3,《པེ་》《སྣར་》,ངག,,,,,
,,987,4,《པེ་》《སྣར་》,པ།,,,,,
,,988,5,《པེ་》《སྣར་》,ཤཱ།,,,,,
,,989,6,《པེ་》《སྣར་》,mལ།,,,,,
,,990,7,《པེ་》《སྣར་》,བ།,,,,,
,,991,8,《པེ་》,mམི་སྟོང་པར་མ་ཡིན།,,,,,
,566,992,1,《པེ་》《སྣར་》,ཤཱ་རིའི།,,,,,
,,993,2,《པེ་》《སྣར་》,pཡང་།,,,,,
,,994,3,《པེ་》《སྣར་》,པའི།,,,,,
,567,995,1,《པེ་》《སྣར་》,སྟོང་།,,,,,
,,996,2,《པེ་》,པ།,《སྣར་》,mཔར།,,,
,,997,3,《པེ་》《སྣར་》,ཏེ།,,,,,
,,998,4,《པེ་》《སྣར་》,པ།,,,,,
,,999,5,《པེ་》,པར།,,,,,
,568,1000,1,《པེ་》《སྣར་》,mནི།,,,,,
,,1001,2,《པེ་》《སྣར་》,mདེ།,,,,,
,,1002,3,《པེ་》《སྣར་》,གཉིས་པ་དེ་ཇི།,,,,,
,,1003,4,《པེ་》《སྣར་》,མིག,,,,,
,569,1004,1,《པེ་》《སྣར་》,mདེ།,,,,,
,,1005,2,《པེ་》《སྣར་》,པ་ལགས།,,,,,
,,1006,3,《པེ་》《སྣར་》,mམི།,,,,,
,,1007,4,《སྣར་》,དེ།,,,,,
,,1008,5,《པེ་》《སྣར་》,པ།,,,,,
,,1009,6,《པེ་》《སྣར་》,mམེད་པ།,,,,,
,570,1010,1,《པེ་》《སྣར་》,རྫོགས།,,,,,
,,1011,2,《པེ་》《སྣར་》,རམ།,,,,,
,,1012,3,《པེ་》《སྣར་》,ལས།,,,,,
,,1013,4,《པེ་》《སྣར་》,སྤྲོ་བ།,,,,,
,571,1014,1,《པེ་》《སྣར་》,མདོ་ཀུན་ལས་བཏུས་པ་བམ་པོ་ལྔ་པའོ།། །།,,,,,
,,1015,2,《པེ་》《སྣར་》,ནས།,,,,,
,,1016,3,《སྣར་》,pཔ་ཡང་དག,,,,,
,,1017,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1018,5,《སྣར་》,པས།,,,,,
,,1019,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1020,7,《པེ་》《སྣར་》,བ།,,,,,
,,1021,8,《པེ་》《སྣར་》,pཀྱི།,,,,,
,,1022,9,《པེ་》《སྣར་》,pཀྱིས།,,,,,
,,1023,10,《པེ་》《སྣར་》,mཀྱིས།,,,,,
,572,1024,1,《པེ་》《སྣར་》,mདང་།,,,,,
,,1025,2,《པེ་》《སྣར་》,གི།,,,,,
,,1026,3,《པེ་》《སྣར་》,pཀྱིས།,,,,,
,,1027,4,《པེ་》《སྣར་》,བྱེད།,,,,,
,,1028,5,《པེ་》《སྣར་》,འཇིག,,,,,
,,1029,6,《པེ་》《སྣར་》,གིས།,,,,,
,,1030,7,《པེ་》《སྣར་》,འཇིགས།,,,,,
,573,1031,1,《པེ་》《སྣར་》,ཏོ།།,,,,,
,,1032,2,《པེ་》《སྣར་》,བའི།,,,,,
,,1033,3,《པེ་》《སྣར་》,པས།,,,,,
,,1034,4,《པེ་》《སྣར་》,mཔའི།,,,,,
,,1035,5,《པེ་》《སྣར་》,བདག,,,,,
,,1036,6,《པེ་》《སྣར་》,པ།,,,,,
,,1037,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,574,1038,1,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,,1039,2,《པེ་》《སྣར་》,བདག,,,,,
,,1040,3,《པེ་》《སྣར་》,བ།,,,,,
,,1041,4,《པེ་》《སྣར་》,པ།,,,,,
,,1042,5,《པེ་》《སྣར་》,pདག,,,,,
,,1043,6,《པེ་》《སྣར་》,གེར།,,,,,
,,1044,7,《པེ་》《སྣར་》,སྙེད།,,,,,
,575,1045,1,《པེ་》《སྣར་》,དག་ནི།,,,,,
,,1046,2,《པེ་》《སྣར་》,mབ།,,,,,
,,1047,3,《པེ་》《སྣར་》,pལ།,,,,,
,,1048,4,《པེ་》《སྣར་》,ཁྱེད།,,,,,
,,1049,5,《པེ་》,ཁྱེད་ཀྱིས།,《སྣར་》,ཁྱེད་ཀྱི།,,,
,,1050,6,《པེ་》《སྣར་》,mདེ་དག,,,,,
,,1051,7,《པེ་》《སྣར་》,mཔ་དེ་སྙེད།,,,,,
,,1052,8,《པེ་》《སྣར་》,mཆེས།,,,,,
,,1053,9,《པེ་》《སྣར་》,མཉམ།,,,,,
,576,1054,1,《པེ་》《སྣར་》,mབྱང་ཆུབ་ལ།,,,,,
,,1055,2,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,
,,1056,3,《པེ་》《སྣར་》,pའཇམ་དཔལ་གྱིས་གསོལ་བ།  བཅོམ་ལྡན་འདས་གང་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྟན་པ་འདི་ཐོས་ནས་མོས་པའི་བྱང་ཆུབ་སེམས་དཔའ་དེ་དག་ནི་བྱང་ཆུབ་ལ་ཉེ་བར་གྱུར་པ་ཉིན་ནོ།།,,,,,
,,1057,4,《པེ་》《སྣར་》,བྱུང་།,,,,,
,,1058,5,《པེ་》《སྣར་》,གཅད་པ་དེའི་ནང་ན་ཆེ་བའོ།,,,,,
,,1059,6,《པེ་》《སྣར་》,ཆེ་བའོ།,,,,,
,,1060,7,《པེ་》《སྣར་》,ཆེ་བའོ།,,,,,
,,1061,8,《པེ་》《སྣར་》,ཆེ་བའོ།,,,,,
,,1062,9,《པེ་》,སྙམ།,,,,,
,,1063,10,《པེ་》《སྣར་》,སྤྱོ།,,,,,
,,1064,11,《པེ་》《སྣར་》,mནི།,,,,,
,,1065,12,《པེ་》《སྣར་》,ཆེ་བའོ།,,,,,
,,1066,13,《པེ་》,བལྟ།,,,,,
,,1067,14,《པེ་》《སྣར་》,བའི།,,,,,
,577,1068,1,《པེ་》《སྣར་》,པ།,,,,,
,,1069,2,《ཅོ་》,འདུ་མི་བྱེད།,,,,,
,,1070,3,《པེ་》《སྣར་》,པར།,,,,,
,,1071,4,《པེ་》《སྣར་》,འཇུག་པའོ།,,,,,
,,1072,5,《པེ་》《སྣར་》,pཔ།,,,,,
,,1073,6,《པེ་》《སྣར་》,དོ།,,,,,
,,1074,7,《པེ་》《སྣར་》,བར།,,,,,
,,1075,8,《པེ་》《སྣར་》,བར།,,,,,
,,1076,9,《པེ་》《སྣར་》,mསྔོན་གྱི།,,,,,
,,1077,10,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1078,11,《པེ་》《སྣར་》,བསྟན།,,,,,
,578,1079,1,《པེ་》《སྣར་》,mགྱི།,,,,,
,,1080,2,《པེ་》《སྣར་》,mཡང་།,,,,,
,,1081,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,1082,4,《པེ་》《སྣར་》,mཀྱང་སྤྲིན་དང་ཆར།,,,,,
,,1083,5,《པེ་》《སྣར་》,གནས།,,,,,
,,1084,6,《པེ་》《སྣར་》,གྱིས། གཞི།,,,,,
,,1085,7,《པེ་》《སྣར་》,ཉེ་བའི།,,,,,
,,1086,8,《པེ་》《སྣར་》,ནི་སྣང་བ།,,,,,
,,1087,9,《པེ་》《སྣར་》,ན།,,,,,
,579,1088,1,《པེ་》《སྣར་》,བསྒོའི།,,,,,
,,1089,2,《པེ་》《སྣར་》,mལས་དེ།,,,,,
,,1090,3,《པེ་》《སྣར་》,mདེ་དང་།,,,,,
,,1091,4,《པེ་》《སྣར་》,mདུ།,,,,,
,,1092,5,《པེ་》《སྣར་》,བྱས།,,,,,
,,1093,6,《པེ་》《སྣར་》,mངེས།,,,,,
,,1094,7,《པེ་》《སྣར་》,mབ།,,,,,
,,1095,8,《པེ་》《སྣར་》,བརྩོམ།,,,,,
,580,1096,1,《པེ་》《སྣར་》,བརྩོམ།,,,,,
,,1097,2,《པེ་》《སྣར་》,ལས།,,,,,
,,1098,3,《པེ་》,mལ།,,,,,
,,1099,4,《པེ་》《སྣར་》,པ།,,,,,
,,1100,5,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1101,6,《པེ་》《སྣར་》,གྱུར་པ།,,,,,
,,1102,7,《པེ་》《སྣར་》,མ་ཡིན་པ།,,,,,
,581,1103,1,《པེ་》《སྣར་》,སྟོང་པ།,,,,,
,,1104,2,《པེ་》《སྣར་》,mཔ་ཡང་དག,,,,,
,,1105,3,《པེ་》《སྣར་》,བསྡུས།,,,,,
,,1106,4,《པེ་》《སྣར་》,mཔོ།,,,,,
,,1107,5,《པེ་》《སྣར་》,pབ།,,,,,
,,1108,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1109,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1110,8,《པེ་》《སྣར་》,བ་ཐབས་ཀྱིས་ཤེས་པས་ཆོས་ཐམས་ཅད་བླང་བ་མེད་པ་དོར་བ་མེད་པ་ཡང་སྦྱོང་བ་ཐམས་ཅད།,,,,,
,,1111,9,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1112,10,《པེ་》《སྣར་》,པ།,,,,,
,,1113,11,《པེ་》《སྣར་》,བ།,,,,,
,,1114,12,《པེ་》《སྣར་》,སྦྱང་།,,,,,
,582,1115,1,《པེ་》《སྣར་》,mཐམས་ཅད།,,,,,
,,1116,2,《པེ་》《སྣར་》,བསམ།,,,,,
,,1117,3,《པེ་》《སྣར་》,mདབྱེར།,,,,,
,,1118,4,《པེ་》《སྣར་》,pགང་ཆོས་ཀྱི་དབྱིངས་མེད།,,,,,
,,1119,5,《པེ་》《སྣར་》,ནི།,,,,,
,,1120,6,《པེ་》《སྣར་》,དག་པ་ཉིད།,,,,,
,583,1121,1,《པེ་》《སྣར་》,བོའོ།,,,,,
,,1122,2,《པེ་》《སྣར་》,བའི།,,,,,
,,1123,3,《པེ་》《སྣར་》,སྣ།,,,,,
,,1124,4,《པེ་》,ནས།,,,,,
,,1125,5,《པེ་》《སྣར་》,སྤང་།,,,,,
,,1126,6,《པེ་》《སྣར་》,mདག,,,,,
,,1127,7,《པེ་》《སྣར་》,pཆོས་ཟབ་མོ་འདི་འཛིན་པ་དང་།,,,,,
,,1128,8,《པེ་》《སྣར་》,བརྟེན་མི་གྲོགས།,,,,,
,,1129,9,《པེ་》《སྣར་》,mཆོས།,,,,,
,584,1130,1,《པེ་》《སྣར་》,བྱུང་།,,,,,
,,1131,2,《པེ་》《སྣར་》,ཡིན་གྱིས།,,,,,
,,1132,3,《པེ་》《སྣར་》,རྟའམ།,,,,,
,,1133,4,《པེ་》,ཉམ་ང་བར་བྱ་སྟེ།,《སྣར་》,ཉམས་ང་བར་བྱ་སྟེ།,,,
,,1134,5,《པེ་》《སྣར་》,བསྟན།,,,,,
,,1135,6,《པེ་》《སྣར་》,སྲུང་།,,,,,
,,1136,7,《པེ་》《སྣར་》,mཆེན་པོ།,,,,,
,,1137,8,《པེ་》《སྣར་》,གླང་།,,,,,
,,1138,9,《པེ་》《སྣར་》,ལ་རྡེག,,,,,
,585,1139,1,《པེ་》《སྣར་》,དཔའ།,,,,,
,,1140,2,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1141,3,《པེ་》《སྣར་》,ཀུན་ཏུ།,,,,,
,,1142,4,《པེ་》《སྣར་》,mམི།,,,,,
,,1143,5,《པེ་》《སྣར་》,pལུང་མ་བསྟན་པ་དང་།,,,,,
,,1144,6,《པེ་》《སྣར་》,བྱོན་པའི།,,,,,
,,1145,7,《པེ་》,འབྱམས།,,,,,
,,1146,8,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,1147,9,《པེ་》《སྣར་》,རྙན།,,,,,
,,1148,10,《པེ་》《སྣར་》,mལ།,,,,,
,,1149,11,《པེ་》《སྣར་》,པ།,,,,,
,586,1150,1,《པེ་》《སྣར་》,mདང་ཉིང་ལག,,,,,
,,1151,2,《པེ་》《སྣར་》,པ།,,,,,
,,1152,3,《པེ་》《སྣར་》,mཏུ།,,,,,
,,1153,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,1154,5,《པེ་》《སྣར་》,mརིག་པར།,,,,,
,,1155,6,《པེ་》《སྣར་》,མངོན།,,,,,
,,1156,7,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,1157,8,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,1158,9,《པེ་》《སྣར་》,པའི་རྒྱན།,,,,,
,587,1159,1,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,1160,2,《སྣར་》,པ།,,,,,
,,1161,3,《པེ་》《སྣར་》,བསྟན།,,,,,
,,1162,4,《པེ་》《སྣར་》,པདྨའི།,,,,,
,,1163,5,《པེ་》《སྣར་》,ཆེ་ནི།,,,,,
,,1164,6,《པེ་》《སྣར་》,དཔའི།,,,,,
,,1165,7,《པེ་》《སྣར་》,དཀྱིལ།,,,,,
,,1166,8,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,,1167,9,《པེ་》《སྣར་》,ཀྱིས་ཞབས།,,,,,
,,1168,10,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1169,11,《པེ་》《སྣར་》,རྣམ་པ།,,,,,
,,1170,12,《པེ་》《སྣར་》,པས།,,,,,
,588,1171,1,《པེ་》《སྣར་》,mདུ།,,,,,
,,1172,2,《སྣར་》,pདཀྱིལ།,,,,,
,,1173,3,《པེ་》《སྣར་》,ཞིག,,,,,
,,1174,4,《པེ་》《སྣར་》,བའི།,,,,,
,,1175,5,《པེ་》《སྣར་》,mཆོས་ཀྱི།,,,,,
,,1176,6,《པེ་》《སྣར་》,འབྱམས།,,,,,
,,1177,7,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,1178,8,《སྣར་》,ཅི།,,,,,
,,1179,9,《པེ་》《སྣར་》,mདུ།,,,,,
,,1180,10,《པེ་》《སྣར་》,ཆེན་པོ།,,,,,
,,1181,11,《པེ་》,ལས།,,,,,
,589,1182,1,《པེ་》《སྣར་》,mབཅས།,,,,,
,,1183,2,《པེ་》《སྣར་》,དང་།,,,,,
,,1184,3,《པེ་》《སྣར་》,པས།,,,,,
,590,1185,1,《པེ་》《སྣར་》,mདག,,,,,
,,1186,2,《པེ་》《སྣར་》,འབྱམས།,,,,,
,,1187,3,《པེ་》,འགྱུར།,,,,,
,,1188,4,《པེ་》《སྣར་》,mམཐའི།,,,,,
,,1189,5,《པེ་》《སྣར་》,mམ།,,,,,
,,1190,6,《པེ་》《སྣར་》,mཔད་མའི།,,,,,
,,1191,7,《པེ་》《སྣར་》,mན།,,,,,
,591,1192,1,《པེ་》《སྣར་》,ཆེའི།,,,,,
,,1193,2,《པེ་》,དེ།,,,,,
,,1194,3,《པེ་》《སྣར་》,ཆེའི།,,,,,
,,1195,4,《པེ་》《སྣར་》,mཐམས་ཅད་ཀྱི།,,,,,
,,1196,5,《པེ་》《སྣར་》,pཀྱང་།,,,,,
,,1197,6,《པེ་》《སྣར་》,པ།,,,,,
,,1198,7,《པེ་》《སྣར་》,mསངས་རྒྱས་འབྱུང་བ་ཐམས་ཅད་དང་།,,,,,
,,1199,8,《པེ་》《སྣར་》,པ།,,,,,
,592,1200,1,《པེ་》《སྣར་》,གྱིས་བརླབས་ཀྱང་།,,,,,
,,1201,2,《པེ་》,ཤུགས།,,,,,
,,1202,3,《པེ་》《སྣར་》,mདུ།,,,,,
,,1203,4,《པེ་》《སྣར་》,དོ།།,,,,,
,,1204,5,《པེ་》《སྣར་》,mཉིད།,,,,,
,593,1205,1,《པེ་》《སྣར་》,དག,,,,,
,,1206,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1207,3,《པེ་》《སྣར་》,mའདམ་བུའི་ཚལ་ལམ།,,,,,
,,1208,4,《པེ་》《སྣར་》,mལམ། ཏིལ་གྱི་ཚལ།,,,,,
,,1209,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,1210,6,《པེ་》《སྣར་》,mརབ་ཏུ།,,,,,
,594,1211,1,《སྣར་》,ན།,,,,,
,595,1212,1,《པེ་》《སྣར་》,ལྟར་རེ་ཞིག,,,,,
