མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,,401,3,《པེ་》《སྣར་》,pསྤྱིར།,,,,,
,,402,4,《པེ་》《སྣར་》,བརྙེས།,,,,,
,,403,5,《སྣར་》,mལས།,,,,,
,,404,6,《པེ་》《སྣར་》,ཚེ།,,,,,
,,405,7,《པེ་》,པ་ནི་གང་ཚེ།,《སྣར་》,པ་ནི་གབ་ཚེ།,,,
,,406,8,《སྣར་》,དེས་གབ་ཚེ།,,,,,
,,407,9,《པེ་》《སྣར་》,ཚེ་ལ།,,,,,
,,408,10,《པེ་》《སྣར་》,ཚེ།,,,,,
,66,409,1,《པེ་》《སྣར་》,ཀྱང་།,,,,,
,,410,2,《པེ་》《སྣར་》,བརྟག,,,,,
,,411,3,《པེ་》,mབར།,,,,,
,,412,4,《པེ་》《སྣར་》,ཏེ།,,,,,
,67,413,1,《པེ་》《སྣར་》,པར།,,,,,
,,414,2,《པེ་》《སྣར་》,pཡིན།,,,,,
,,415,3,《པེ་》《སྣར་》,pགྲིབ་མ།,,,,,
,,416,4,《པེ་》《སྣར་》,ཏེ།,,,,,
,,417,5,《པེ་》《སྣར་》,བོའི།,,,,,
,68,418,1,《པེ་》《སྣར་》,སྤངས་པའི།,,,,,
,,419,2,《པེ་》《སྣར་》,བརྟག,,,,,
,,420,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,421,4,《པེ་》《སྣར་》,པ།,,,,,
,,422,5,《པེ་》《སྣར་》,ལ།,,,,,
,,423,6,《པེ་》《སྣར་》,བསྒོམ།,,,,,
,69,424,1,《པེ་》《སྣར་》,པས།,,,,,
,,425,2,《པེ་》《སྣར་》,པ།,,,,,
,,426,3,《པེ་》《སྣར་》,གི།,,,,,
,,427,4,《པེ་》《སྣར་》,mལ།,,,,,
,,428,5,《པེ་》《སྣར་》,pལ་སོགས་པ།,,,,,
,,429,6,《པེ་》《སྣར་》,ཡུམ།,,,,,
,,430,7,《སྣར་》,ལྷགས།,,,,,
,70,431,1,《པེ་》《སྣར་》,བསྟོང་།,,,,,
,,432,2,《པེ་》《སྣར་》,བརྟག,,,,,
,,433,3,《པེ་》《སྣར་》,pཔ།,,,,,
,,434,4,《པེ་》《སྣར་》,ཐམས་ཅད།,,,,,
,,435,5,《པེ་》《སྣར་》,མི།,,,,,
,71,436,1,《པེ་》《སྣར་》,གསུངས།,,,,,
,,437,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,438,3,《པེ་》《སྣར་》,གྱིས།,,,,,
,72,439,1,《པེ་》《སྣར་》,ལ།,,,,,
,,440,2,《པེ་》《སྣར་》,དེ།,,,,,
,,441,3,《སྣར་》,ཡིད།,,,,,
,,442,4,《པེ་》《སྣར་》,གཅད།,,,,,
,,443,5,《པེ་》《སྣར་》,mམི།,,,,,
,,444,6,《པེ་》《སྣར་》,བསྔོ།,,,,,
,73,445,1,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,446,2,《པེ་》《སྣར་》,གཟུང་།,,,,,
,,447,3,《པེ་》《སྣར་》,གིས།,,,,,
,74,448,1,《པེ་》《སྣར་》,ཕྱིར།,,,,,
,,449,2,《པེ་》《སྣར་》,pསུ།,,,,,
,,450,3,《པེ་》《སྣར་》,བསྔོ།,,,,,
,75,451,1,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,452,2,《པེ་》《སྣར་》,ཏེ།,,,,,
,,453,3,《པེ་》《སྣར་》,mམི།,,,,,
,,454,4,《པེ་》《སྣར་》,མྱངས།,,,,,
,,455,5,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,456,6,《པེ་》《སྣར་》,པར།,,,,,
,,457,7,《པེ་》《སྣར་》,པར།,,,,,
,,458,8,《པེ་》《སྣར་》,ཀྱང་བཟུང་།,,,,,
,76,459,1,《པེ་》《སྣར་》,mསུ།,,,,,
,,460,2,《པེ་》《སྣར་》,པར་ཕྱིན།,,,,,
,,461,3,《པེ་》《སྣར་》《ཅོ་》,བསྔོ།,,,,,
,,462,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,463,5,《པེ་》《སྣར་》,པར།,,,,,
,77,464,1,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,465,2,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,466,3,《པེ་》《སྣར་》,mམེད་པ།,,,,,
,,467,4,《པེ་》《སྣར་》,pཔས།,,,,,
,,468,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,469,6,《པེ་》《སྣར་》,མིག,,,,,
,,470,7,《པེ་》《སྣར་》,བསྒོམ།,,,,,
,,471,8,《པེ་》《སྣར་》,གཟུང་།,,,,,
,,472,9,《པེ་》,mན།,,,,,
,78,473,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,474,2,《པེ་》《སྣར་》,pཉིད།,,,,,
,,475,3,《པེ་》《སྣར་》,གིས།,,,,,
,,476,4,《པེ་》《སྣར་》,བས།,,,,,
,,477,5,《པེ་》《སྣར་》,mབསྟན།,,,,,
,,478,6,《པེ་》《སྣར་》,པས།,,,,,
,,479,7,《པེ་》《སྣར་》,དཔའ།,,,,,
,,480,8,《པེ་》《སྣར་》,ཡོངས་སུ་རྟོགས།,,,,,
,,481,9,《པེ་》《སྣར་》,པ།,,,,,
,79,482,1,《པེ་》《སྣར་》,མཉེས།,,,,,
,,483,2,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,484,3,《པེ་》《སྣར་》,མངོན།,,,,,
,,485,4,《པེ་》《སྣར་》,པ།,,,,,
,,486,5,《པེ་》,བ།,,,,,
,,487,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,488,7,《པེ་》《སྣར་》,སྤངས།,,,,,
,,489,8,《པེ་》《སྣར་》,pནས།,,,,,
,81,490,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,491,2,《པེ་》《སྣར་》《ཅོ་》,སྟེ།,,,,,
,,492,3,《པེ་》《སྣར་》,གྱི།,,,,,
,,493,4,《སྣར་》,mསུ།,,,,,
,,494,5,《པེ་》《སྣར་》,གཟུང་།,,,,,
,,495,6,《པེ་》《སྣར་》,mརོ།,,,,,
,,496,7,《པེ་》《སྣར་》,pཏུ།,,,,,
,,497,8,《པེ་》《སྣར་》,pཔ།,,,,,
,82,498,1,《པེ་》《སྣར་》,mཔ་མེད།,,,,,
,,499,2,《སྣར་》,གཡེངས།,,,,,
,83,500,1,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,501,2,《པེ་》《སྣར་》,པས།,,,,,
,,502,3,《པེ་》《སྣར་》,བསྟན།,,,,,
,,503,4,《པེ་》《སྣར་》,ཚུད།,,,,,
,,504,5,《པེ་》《སྣར་》,བ།,,,,,
,,505,6,《པེ་》《སྣར་》《ཅོ་》,བརྟེན།,,,,,
,84,506,1,《པེ་》《སྣར་》,ཏོ།,,,,,
,,507,2,《པེ་》《སྣར་》《ཅོ་》,pཔ།,,,,,
,85,508,1,《པེ་》《སྣར་》,ལྷ།,,,,,
,,509,2,《པེ་》《སྣར་》,བསྲེག,,,,,
,,510,3,《པེ་》《སྣར་》,གི།,,,,,
,,511,4,《པེ་》《སྣར་》,བསྒོམ།,,,,,
,,512,5,《པེ་》《སྣར་》,རྗེ།,,,,,
,,513,6,《པེ་》,mཉིད།,,,,,
,,514,7,《པེ་》《སྣར་》,mསུ།,,,,,
,,515,8,《པེ་》《སྣར་》,དཔས།,,,,,
,,516,9,《སྣར་》,མ།,,,,,
,,517,10,《པེ་》《སྣར་》,བཞག,,,,,
,86,518,1,《པེ་》,mསྟེ།,,,,,
,,519,2,《པེ་》《སྣར་》,pསྟེ།,,,,,
,,520,3,《པེ་》《སྣར་》,pལ།,,,,,
,,521,4,《པེ་》《སྣར་》,ནས།,,,,,
,87,522,1,《པེ་》《སྣར་》,འཚམས།,,,,,
,,523,2,《པེ་》《སྣར་》,དེ།,,,,,
,,524,3,《པེ་》《སྣར་》,པར།,,,,,
,,525,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,526,5,《པེ་》《སྣར་》,མིན།,,,,,
,,527,6,《ཅོ་》,དོན།,,,,,
,88,528,1,《པེ་》《སྣར་》,རྟག,,,,,
,,529,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,530,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,531,4,《པེ་》《སྣར་》,སྦྲུམས།,,,,,
,89,532,1,《པེ་》《སྣར་》,ཏེ།,,,,,
,,533,2,《པེ་》《སྣར་》,འཐོབ།,,,,,
,,534,3,《སྣར་》,pཏུ།,,,,,
,,535,4,《པེ་》《སྣར་》,བར།,,,,,
,,536,5,《པེ་》《སྣར་》,བསྟོན།,,,,,
,90,537,1,《པེ་》《སྣར་》,གྱིས་བརླབས།,,,,,
,,538,2,《པེ་》《སྣར་》,སྟེ།,,,,,
,91,539,1,《པེ་》《སྣར་》,འདྲིའི།,,,,,
,,540,2,《པེ་》《སྣར་》,བརྟན།,,,,,
,,541,3,《སྣར་》,དང་།,,,,,
,,542,4,《པེ་》《སྣར་》,pཡོངས།,,,,,
,,543,5,《པེ་》《སྣར་》,སྤོང་།,,,,,
,,544,6,《པེ་》《སྣར་》,mནི།,,,,,
,,545,7,《སྣར་》,ཆེན།,,,,,
,,546,8,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,547,9,《པེ་》《སྣར་》,mཏུ།,,,,,
,92,548,1,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,549,2,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,550,3,《པེ་》《སྣར་》,སྟེ།,,,,,
,,551,4,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,552,5,《པེ་》《སྣར་》,mལྡན།,,,,,
,,553,6,《སྣར་》,རྟོག,,,,,
,,554,7,《པེ་》《སྣར་》,བསྡུ་བའི།,,,,,
,,555,8,《པེ་》《སྣར་》,སྔོན།,,,,,
,,556,9,《པེ་》《སྣར་》,པ།,,,,,
,,557,10,《པེ་》《སྣར་》,གཡེངས་པའི།,,,,,
,93,558,1,《པེ་》《སྣར་》,mརང་།,,,,,
,,559,2,《སྣར་》,དཔའི།,,,,,
,,560,3,《པེ་》《སྣར་》,གིས།,,,,,
,,561,4,《པེ་》《སྣར་》,བརླབས།,,,,,
,,562,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,563,6,《པེ་》《སྣར་》,པར།,,,,,
,,564,7,《པེ་》《སྣར་》,བསྟན།,,,,,
,,565,8,《པེ་》《སྣར་》,སྟེ།,,,,,
,,566,9,《པེ་》《སྣར་》,བྱེད་དོ།,,,,,
,,567,10,《པེ་》《སྣར་》,mལས་ཀྱི།,,,,,
,94,568,1,《པེ་》《སྣར་》,mལ།,,,,,
,,569,2,《པེ་》《སྣར་》,mཔ།,,,,,
,,570,3,《སྣར་》,བཟོ།,,,,,
,,571,4,《པེ་》,བླངས་པ།,,,,,
,,572,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,573,6,《པེ་》《སྣར་》,pདེ་བཞིན་གཤེགས་པ་འབྱུང་བ་ཤེས་པའི་སྒོ་ནས།,,,,,
,,574,7,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,575,8,《པེ་》《སྣར་》,གྱི།,,,,,
,,576,9,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,577,10,《པེ་》《སྣར་》,དེ།,,,,,
,95,578,1,《པེ་》《སྣར་》,ཏེ།,,,,,
,,579,2,《པེ་》《སྣར་》,པ།,,,,,
,,580,3,《པེ་》《སྣར་》,pམ།,,,,,
,,581,4,《པེ་》《སྣར་》,དོ།,,,,,
,,582,5,《པེ་》《སྣར་》,pཤེས་པའི།,,,,,
,,583,6,《པེ་》,གིས།,,,,,
,96,584,1,《པེ་》《སྣར་》,pདེའི་ཕྱིར།,,,,,
,,585,2,《པེ་》《སྣར་》,པར།,,,,,
,,586,3,《པེ་》《སྣར་》,མོངས།,,,,,
,,587,4,《པེ་》《སྣར་》,pབོ།,,,,,
,,588,5,《སྣར་》,རིགས།,,,,,
,,589,6,《པེ་》《སྣར་》,pན།,,,,,
,,590,7,《སྣར་》,པས།,,,,,
,,591,8,《སྣར་》,pཏུ།,,,,,
,,592,9,《པེ་》《སྣར་》,དཔས།,,,,,
,97,593,1,《པེ་》《སྣར་》,སྲེས།,,,,,
,,594,2,《པེ་》《སྣར་》,pའདུ་ཤེས་དང་།,,,,,
,,595,3,《པེ་》《སྣར་》,བཙུམ།,,,,,
,,596,4,《པེ་》《སྣར་》《ཅོ་》,རྐྱེན།,,,,,
,,597,5,《པེ་》《སྣར་》,pཔ་མེད།,,,,,
,98,598,1,《པེ་》《སྣར་》,བརྟག,,,,,
,,599,2,《པེ་》《སྣར་》,pབསྟན་པར།,,,,,
,99,600,1,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,601,2,《པེ་》《སྣར་》,བསལ།,,,,,
,,602,3,《པེ་》《སྣར་》,དྷ།,,,,,
,,603,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,100,604,1,《པེ་》《སྣར་》,བསྟན།,,,,,
,,605,3,《སྣར་》,རྒྱུས།,,,,,
,,606,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,607,5,《པེ་》《སྣར་》,རྩའམ།,,,,,
,,608,6,《པེ་》《སྣར་》,mཏུ།,,,,,
,,609,7,《པེ་》《སྣར་》,རྒལ།,,,,,
,,610,8,《པེ་》《སྣར་》,དུས།,,,,,
,,611,8,《པེ་》,པོའོ།,,,,,
,,612,9,《པེ་》《སྣར་》,འཆད།,,,,,
,,613,10,《ཅོ་》,pཤེ།,,,,,
,,614,11,《པེ་》《སྣར་》,mའཁོར་བའི།,,,,,
,101,615,1,《སྣར་》,གྲུབ།,,,,,
,,616,2,《པེ་》《སྣར་》,mལས།,,,,,
,,617,3,《པེ་》《སྣར་》,གསལ།,,,,,
,,618,4,《པེ་》《སྣར་》,ལ།,,,,,
,,619,5,《པེ་》《སྣར་》,pབ།,,,,,
,,620,6,《པེ་》《སྣར་》,གཅུ།,,,,,
,102,621,1,《པེ་》,བྱེད།,,,,,
,,622,2,《པེ་》《སྣར་》,pདེ།,,,,,
,,623,3,《པེ་》,mཔ།,,,,,
,,624,4,《པེ་》《སྣར་》,ལྡན།,,,,,
,,625,5,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,626,6,《པེ་》《སྣར་》,pཔ།,,,,,
,103,627,1,《པེ་》《སྣར་》,འཇིག,,,,,
,,628,2,《པེ་》《སྣར་》,mཇི།,,,,,
,,629,3,《པེ་》《སྣར་》,mཙམ།,,,,,
,,630,4,《པེ་》《སྣར་》,mལ།,,,,,
,,631,5,《པེ་》《སྣར་》,དང་གསལ།,,,,,
,,632,6,《པེ་》《སྣར་》,མྱོང་།,,,,,
,104,633,1,《པེ་》《སྣར་》,mལ།,,,,,
,,634,2,《པེ་》《སྣར་》,བསྟེན།,,,,,
,,635,3,《པེ་》《སྣར་》,mརྣམས།,,,,,
,,636,4,《པེ་》《སྣར་》,སྟེ།,,,,,
,,637,5,《པེ་》《སྣར་》,mཆོས།,,,,,
,,638,6,《པེ་》《སྣར་》,སྤངས་པའི།,,,,,
,,639,7,《པེ་》《སྣར་》,བསྟེན།,,,,,
,,640,8,《པེ་》《སྣར་》,གིས།,,,,,
,,641,9,《པེ་》《སྣར་》,པ་ཅི།,,,,,
,,642,10,《པེ་》,pདང་།,《སྣར་》,pགར།,,,
,105,643,1,《པེ་》《སྣར་》,ཅེས།,,,,,
,,644,2,《པེ་》《སྣར་》,རིགས།,,,,,
,,645,3,《པེ་》《སྣར་》,mསུ་གཞན།,,,,,
,,646,4,《པེ་》《སྣར་》,བདེ་བ།,,,,,
,,647,5,《པེ་》《སྣར་》,pཕྱིར།,,,,,
,106,648,1,《པེ་》《སྣར་》,འཁྲུག,,,,,
,,649,2,《པེ་》《སྣར་》,བས།,,,,,
,,650,3,《པེ་》《སྣར་》,དཀའ།,,,,,
,,651,4,《པེ་》《སྣར་》,སྒྲུབས།,,,,,
,,652,5,《པེ་》《སྣར་》,མིན།,,,,,
,,653,6,《པེ་》《སྣར་》,mཔ།,,,,,
,,654,7,《པེ་》《སྣར་》,pབཞིན་དུ།,,,,,
,107,655,1,《སྣར་》,རྟོག,,,,,
,,656,2,《པེ་》《སྣར་》,བསྙེས།,,,,,
,,657,3,《པེ་》《སྣར་》,pལ།,,,,,
,108,658,1,《པེ་》《སྣར་》,pནི།,,,,,
,,659,2,《པེ་》《སྣར་》,དོ།,,,,,
,,660,3,《པེ་》《སྣར་》,mདེ།,,,,,
,,661,4,《པེ་》《སྣར་》,mགི,,,,,
,109,662,1,《པེ་》《སྣར་》,pད་ལྟར་སྟེ།,,,,,
,,663,2,《པེ་》,pདེ་བཞིན་ཉིད་ལས།,,,,,
,,664,3,《པེ་》《སྣར་》,pདགེ་བའི།,,,,,
,110,665,1,《པེ་》,མི།,,,,,
,,666,2,《པེ་》《སྣར་》,pགཉིས།,,,,,
,,667,3,《སྣར་》,ཚངས།,,,,,
,,668,4,《པེ་》《སྣར་》,ཉམ།,,,,,
,,669,5,《པེ་》《སྣར་》,པོར།,,,,,
,,670,6,《སྣར་》,པ།,,,,,
,,671,7,《པེ་》《སྣར་》,བས།,,,,,
,111,672,1,《སྣར་》,བསྐྱང་བའི།,,,,,
,,673,2,《པེ་》《སྣར་》《ཅོ་》,pལམ་གྱི།,,,,,
,,674,3,《པེ་》《སྣར་》,སྤང་བའི།,,,,,
,,675,4,《པེ་》,mལ་སོགས་པ།,,,,,
,,676,5,《པེ་》《སྣར་》,རིག,,,,,
,112,677,1,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,678,2,《པེ་》《སྣར་》,mཔ།,,,,,
,,679,3,《པེ་》《སྣར་》,mལས།,,,,,
,,680,4,《སྣར་》,བསལ།,,,,,
,113,681,1,《པེ་》《སྣར་》,mཐ་དད་འདུ་ཤེས་…...ཐེ་ཚོམ་སེལ་བས་ན།,,,,,
,,682,2,《པེ་》《སྣར་》,ཚིགས།,,,,,
,,683,3,《པེ་》《སྣར་》《ཅོ་》,བརྩོན།,,,,,
,,684,4,《པེ་》《སྣར་》,བསལ།,,,,,
,114,685,1,《པེ་》《སྣར་》,རྟོག,,,,,
,,686,2,《པེ་》《སྣར་》,ཀྱིས་གནང་།,,,,,
,,687,3,《པེ་》《སྣར་》,mལ།,,,,,
,,688,4,《པེ་》《སྣར་》,པར།,,,,,
,115,689,1,《པེ་》《སྣར་》,མུན་ཏི།,,,,,
,,690,2,《པེ་》,དབྱེན།,,,,,
,,691,3,《པེ་》《སྣར་》,བརྟན།,,,,,
,,692,4,《པེ་》《སྣར་》,འཐོབ།,,,,,
,,693,5,《པེ་》《སྣར་》,འགྲེལ།,,,,,
,,694,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,695,7,《པེ་》《སྣར་》,སྟོང་།,,,,,
,,696,8,《པེ་》《སྣར་》,mཔ།,,,,,
,,697,9,《པེ་》《སྣར་》,དཔོག,,,,,
,,698,10,《པེ་》《སྣར་》,བལྟོས།,,,,,
,116,699,1,《པེ་》《སྣར་》,mཔའི་བཤད།,,,,,
,,700,2,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,,701,3,《པེ་》《སྣར་》,pཔར།,,,,,
,,702,4,《པེ་》《སྣར་》,གྱི་གཞི།,,,,,
,,703,5,《པེ་》《སྣར་》,བསླད།,,,,,
,,704,6,《པེ་》《སྣར་》,འགའ།,,,,,
,,705,7,《པེ་》《སྣར་》,pན།,,,,,
,,706,8,《པེ་》《སྣར་》,པས།,,,,,
,,707,9,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,708,10,《པེ་》《སྣར་》,mབ།,,,,,
,117,709,1,《པེ་》《སྣར་》《ཅོ་》,མིན།,,,,,
,,710,2,《པེ་》《སྣར་》,གིས།,,,,,
,,711,3,《པེ་》《སྣར་》,mརྣམ་པར།,,,,,
,,712,4,《པེ་》《སྣར་》,བྱུང་བ་སྐྱེས་བུ་དེའི་འདོད་ཆགས་ལ་སྤྱོད་པའི།,,,,,
,,713,5,《པེ་》《སྣར་》,དཔས།,,,,,
,,714,6,《པེ་》《སྣར་》,སྤངས།,,,,,
,,715,7,《པེ་》,སྡུས།,,,,,
,118,716,1,《པེ་》《སྣར་》,mསྦྱིན་བྱེད།,,,,,
,,717,2,《པེ་》《སྣར་》,བསྟོས།,,,,,
,,718,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,719,4,《པེ་》《སྣར་》,ལྟ།,,,,,
,,720,5,《པེ་》《སྣར་》,བསྒོམས་ཏེ།,,,,,
,,721,6,《པེ་》《སྣར་》,pནི།,,,,,
,119,722,1,《པེ་》《སྣར་》,pདེ།,,,,,
,,723,2,《པེ་》《སྣར་》,པ།,,,,,
,,724,3,《པེ་》《སྣར་》,pསྟོང་པ་དང་།,,,,,
,,725,4,《པེ་》《སྣར་》,སྐྱེ།,,,,,
,,726,5,《པེ་》,mཀྱི།,,,,,
,,727,6,《པེ་》《སྣར་》,པོ།,,,,,
,,728,7,《པེ་》《སྣར་》,འགྲེལ།,,,,,
,,729,8,《པེ་》《སྣར་》《ཅོ་》,pབ།,,,,,
,,730,9,《པེ་》《སྣར་》,བཏགས།,,,,,
,,731,10,《པེ་》《སྣར་》,mནི།,,,,,
,120,732,1,《པེ་》《སྣར་》,གིས།,,,,,
,,733,2,《པེ་》《སྣར་》,ཅིག,,,,,
,,734,3,《པེ་》《སྣར་》,pཡང་།,,,,,
,,735,4,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,736,5,《པེ་》《སྣར་》,mམོད།,,,,,
,,737,6,《པེ་》《སྣར་》,བྱིན།,,,,,
,,738,7,《པེ་》《སྣར་》,དུ།,,,,,
,,739,8,《པེ་》,mམེད་པས།,,,,,
,,740,9,《སྣར་》,mསྔ་མ།,,,,,
,121,741,1,《པེ་》《སྣར་》,བར།,,,,,
,,742,2,《པེ་》《སྣར་》,བསྲེག,,,,,
,,743,3,《སྣར་》,པ་དང་།,,,,,
,,744,4,《པེ་》《སྣར་》,མ།,,,,,
,,745,5,《པེ་》《སྣར་》,ཐ་མས།,,,,,
,,746,6,《པེ་》《སྣར་》,བལྟོས།,,,,,
,122,747,1,《སྣར་》,mབབ།,,,,,
,,748,2,《པེ་》《སྣར་》《ཅོ་》,pམ།,,,,,
,,749,3,《པེ་》《སྣར་》,mལ།,,,,,
,,750,4,《པེ་》《སྣར་》,ཐམས་ཅད།,,,,,
,,751,5,《པེ་》《སྣར་》,pཞི་བའི་བྱང་ཆུབ།,,,,,
,,752,6,《པེ་》《སྣར་》,བར།,,,,,
,,753,7,《པེ་》《སྣར་》,pམ།,,,,,
,,754,8,《པེ་》《སྣར་》,འཐོབ།,,,,,
,,755,9,《པེ་》《སྣར་》,pདུ།,,,,,
,123,756,1,《པེ་》《སྣར་》,ཕྱི་མ་ཕྱི་མའི།,,,,,
,,757,2,《པེ་》《སྣར་》,pབསྐྱེད།,,,,,
,,758,3,《པེ་》《སྣར་》,ས།,,,,,
,,759,4,《པེ་》《སྣར་》,ལམ་ནས་དང་ས།,,,,,
,,760,5,《པེ་》《སྣར་》,མ།,,,,,
,,761,6,《པེ་》《སྣར་》,སྐྱེ་བའི།,,,,,
,,762,7,《པེ་》《སྣར་》,སྡུད་པའི།,,,,,
,,763,8,《པེ་》《སྣར་》,ངུའི།,,,,,
,124,764,1,《པེ་》《སྣར་》《ཅོ་》,སྤང་།,,,,,
,,765,2,《པེ་》《སྣར་》,mརོ།,,,,,
,,766,3,《པེ་》《སྣར་》,སྤང་བའི།,,,,,
,,767,4,《པེ་》《སྣར་》,རྣམ་པར་རྟོག,,,,,
,125,768,1,《པེ་》《སྣར་》,རྟོག,,,,,
,,769,2,《པེ་》,ཟློག་པ་ནས།,《སྣར་》,བཟློག་པ་ནས།,,,
,,770,3,《པེ་》《སྣར་》,ལས།,,,,,
,,771,4,《པེ་》《སྣར་》,mཤེས་པའི་ཕྱིར་རབ་ཏུ་ཤེས་ནས་སོ།  །ཡོངས་སུ།,,,,,
,,772,5,《པེ་》《སྣར་》,སྐྱེ།,,,,,
,,773,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,126,774,1,《པེ་》《སྣར་》,བསྒོམ།,,,,,
,,775,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,776,3,《པེ་》《སྣར་》,རྗེས།,,,,,
,,777,4,《པེ་》《སྣར་》,གསལ།,,,,,
,,778,5,《པེ་》《སྣར་》,འདས་པའི།,,,,,
,127,779,1,《པེ་》《སྣར་》,འཕོངས།,,,,,
,,780,2,《པེ་》《སྣར་》,བསླབས།,,,,,
,,781,3,《པེ་》《སྣར་》,འཕོངས་ཀྱི།,,,,,
,,782,4,《པེ་》《སྣར་》,གཟོ།,,,,,
,,783,5,《པེ་》《སྣར་》,བསླུ།,,,,,
,,784,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,785,7,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,786,8,《པེ་》《སྣར་》,འགྲེལ།,,,,,
,,787,9,《པེ་》《སྣར་》,mདང་།,,,,,
,128,788,1,《པེ་》《སྣར་》,pཏེ།,,,,,
,,789,2,《པེ་》《སྣར་》,ནོ།,,,,,
,,790,3,《པེ་》《སྣར་》,པར།,,,,,
,,791,4,《པེ་》《སྣར་》,pགནས་པ།,,,,,
,,792,5,《པེ་》《སྣར་》,བསྐལ།,,,,,
,,793,6,《པེ་》《སྣར་》,བརླབས།,,,,,
,,794,7,《པེ་》,mཉིད།,,,,,
,,795,8,《པེ་》《སྣར་》,སྒོམ།,,,,,
,129,796,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,797,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,798,3,《པེ་》《སྣར་》,རང་།,,,,,
,,799,4,《པེ་》《སྣར་》,ལོང་།,,,,,
,130,800,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,801,2,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,802,3,《པེ་》《སྣར་》,སྤྱོད་པའི།,,,,,
,,803,4,《པེ་》《སྣར་》,གཅིག,,,,,
,,804,5,《པེ་》《སྣར་》,པར།,,,,,
,,805,6,《པེ་》《སྣར་》,པར།,,,,,
,,806,7,《པེ་》《སྣར་》,རྗེ།,,,,,
,,807,8,《པེ་》《སྣར་》,ཏེ།,,,,,
,,808,9,《པེ་》《སྣར་》,རེ།,,,,,
,,809,10,《པེ་》,བ།,,,,,
,,810,11,《པེ་》《སྣར་》,འདུག,,,,,
,131,811,1,《པེ་》《སྣར་》,འཁྲུག,,,,,
,,812,2,《པེ་》《སྣར་》,དུ།,,,,,
,,813,3,《པེ་》《སྣར་》,mནི།,,,,,
,,814,4,《པེ་》《སྣར་》,རྗེས།,,,,,
,,815,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,816,6,《པེ་》《སྣར་》,གཟུང་།,,,,,
,,817,7,《པེ་》《སྣར་》,mཔ།,,,,,
,132,818,1,《པེ་》《སྣར་》,བསྟན།,,,,,
,,819,2,《པེ་》《སྣར་》,mགྲོང་།,,,,,
,,820,3,《པེ་》《སྣར་》,གཉིས།,,,,,
,,821,4,《པེ་》《སྣར་》,བསྲིངས་པའི།,,,,,
,,822,5,《པེ་》《སྣར་》,pན།,,,,,
,133,823,1,《པེ་》,རིགས།,,,,,
,134,824,1,《པེ་》《སྣར་》,པ།,,,,,
,,825,2,《པེ་》《སྣར་》,mནི།,,,,,
,,826,3,《པེ་》《སྣར་》,རླབས།,,,,,
,,827,4,《པེ་》《སྣར་》,གྱིས།,,,,,
